timestamps,X,Y,Z,Marker0
1574371385.944,0.114,-0.109,0.977,0
1574371385.963,0.117,-0.108,0.987,0
1574371385.983,0.109,-0.109,0.996,0
1574371386.003,0.104,-0.105,0.992,0
1574371386.023,0.102,-0.102,0.989,0
1574371386.042,0.102,-0.100,0.984,0
1574371386.062,0.105,-0.097,0.981,0
1574371386.082,0.099,-0.100,0.974,0
1574371386.101,0.094,-0.103,0.965,0
1574371386.121,0.103,-0.104,0.968,0
1574371386.141,0.111,-0.105,0.973,0
1574371386.160,0.113,-0.109,0.982,0
1574371386.180,0.112,-0.109,0.987,0
1574371386.200,0.110,-0.107,0.991,0
1574371386.220,0.107,-0.103,0.989,0
1574371386.239,0.103,-0.099,0.988,0
1574371386.259,0.103,-0.095,0.986,0
1574371386.279,0.108,-0.091,0.985,0
1574371386.298,0.103,-0.089,0.977,0
1574371386.318,0.094,-0.090,0.963,0
1574371386.338,0.105,-0.093,0.966,0
1574371386.358,0.112,-0.096,0.971,0
1574371386.377,0.114,-0.105,0.981,0
1574371386.397,0.115,-0.107,0.990,0
1574371386.417,0.108,-0.109,0.997,0
1574371386.436,0.103,-0.105,0.998,0
1574371386.456,0.100,-0.098,0.995,0
1574371386.476,0.092,-0.094,0.986,0
1574371386.496,0.096,-0.089,0.981,0
1574371386.515,0.082,-0.088,0.953,0
1574371386.535,0.096,-0.089,0.953,0
1574371386.555,0.109,-0.096,0.969,0
1574371386.574,0.112,-0.102,0.986,0
1574371386.594,0.116,-0.107,0.996,0
1574371386.614,0.109,-0.104,1.002,0
1574371386.633,0.101,-0.102,1.000,0
1574371386.653,0.093,-0.098,0.997,0
1574371386.673,0.085,-0.088,0.983,0
1574371386.693,0.088,-0.080,0.978,0
1574371386.712,0.071,-0.080,0.950,0
1574371386.732,0.085,-0.083,0.951,0
1574371386.752,0.096,-0.090,0.964,0
1574371386.771,0.107,-0.101,0.987,0
1574371386.791,0.114,-0.110,1.007,0
1574371386.811,0.103,-0.107,1.013,0
1574371386.831,0.091,-0.105,1.008,0
1574371386.850,0.077,-0.097,1.000,0
1574371386.870,0.068,-0.092,0.989,0
1574371386.890,0.079,-0.084,0.987,0
1574371386.909,0.056,-0.072,0.942,0
1574371386.929,0.071,-0.077,0.937,0
1574371386.949,0.103,-0.084,0.958,0
1574371386.969,0.125,-0.099,0.994,0
1574371386.988,0.128,-0.112,1.009,0
1574371387.008,0.115,-0.110,1.010,0
1574371387.028,0.103,-0.106,1.009,0
1574371387.047,0.082,-0.097,1.001,0
1574371387.067,0.073,-0.095,0.988,0
1574371387.087,0.084,-0.092,0.994,0
1574371387.106,0.091,-0.087,0.980,0
1574371387.126,0.081,-0.081,0.932,0
1574371387.146,0.100,-0.081,0.937,0
1574371387.166,0.122,-0.090,0.961,0
1574371387.185,0.132,-0.103,0.992,0
1574371387.205,0.127,-0.100,0.996,0
1574371387.225,0.104,-0.095,0.998,0
1574371387.244,0.096,-0.091,0.992,0
1574371387.264,0.085,-0.086,0.994,0
1574371387.284,0.083,-0.077,0.989,0
1574371387.304,0.087,-0.053,0.945,0
1574371387.323,0.085,-0.056,0.923,0
1574371387.343,0.110,-0.074,0.960,0
1574371387.363,0.129,-0.088,0.995,0
1574371387.382,0.133,-0.098,1.011,0
1574371387.402,0.125,-0.093,1.014,0
1574371387.422,0.112,-0.088,1.005,0
1574371387.442,0.089,-0.083,1.009,0
1574371387.461,0.076,-0.084,1.002,0
1574371387.481,0.061,-0.077,0.992,0
1574371387.501,0.051,-0.056,0.924,0
1574371387.520,0.079,-0.059,0.938,0
1574371387.540,0.108,-0.068,0.973,0
1574371387.560,0.126,-0.075,0.992,0
1574371387.580,0.129,-0.080,1.008,0
1574371387.599,0.119,-0.080,1.009,0
1574371387.619,0.105,-0.079,1.010,0
1574371387.639,0.102,-0.065,0.996,0
1574371387.658,0.117,-0.043,0.965,0
1574371387.678,0.109,-0.044,0.955,0
1574371387.698,0.114,-0.052,0.967,0
1574371387.717,0.123,-0.058,0.975,0
1574371387.737,0.138,-0.060,0.988,0
1574371387.757,0.141,-0.060,0.994,0
1574371387.777,0.133,-0.058,0.999,0
1574371387.796,0.123,-0.054,0.997,0
1574371387.816,0.121,-0.041,0.988,0
1574371387.836,0.126,-0.028,0.967,0
1574371387.855,0.135,-0.027,0.970,0
1574371387.875,0.136,-0.031,0.977,0
1574371387.895,0.138,-0.036,0.982,0
1574371387.915,0.148,-0.037,0.985,0
1574371387.934,0.139,-0.035,0.985,0
1574371387.954,0.137,-0.041,0.994,0
1574371387.974,0.146,-0.035,0.993,0
1574371387.993,0.159,-0.025,0.972,0
1574371388.013,0.162,-0.026,0.966,0
1574371388.033,0.158,-0.033,0.977,0
1574371388.053,0.156,-0.036,0.984,0
1574371388.072,0.151,-0.034,0.987,0
1574371388.092,0.151,-0.030,0.987,0
1574371388.112,0.146,-0.028,0.989,0
1574371388.131,0.143,-0.023,0.985,0
1574371388.151,0.143,-0.019,0.978,0
1574371388.171,0.140,-0.019,0.974,0
1574371388.190,0.137,-0.023,0.979,0
1574371388.210,0.135,-0.025,0.979,0
1574371388.230,0.131,-0.025,0.981,0
1574371388.250,0.128,-0.028,0.985,0
1574371388.269,0.125,-0.029,0.984,0
1574371388.289,0.113,-0.029,0.984,0
1574371388.309,0.105,-0.030,0.984,0
1574371388.328,0.100,-0.034,0.985,0
1574371388.348,0.086,-0.029,0.975,0
1574371388.368,0.088,-0.019,0.959,0
1574371388.388,0.100,-0.010,0.961,0
1574371388.407,0.113,0.001,0.963,0
1574371388.427,0.124,0.012,0.968,0
1574371388.447,0.130,0.016,0.970,0
1574371388.466,0.143,0.029,0.976,0
1574371388.486,0.175,0.046,0.976,0
1574371388.506,0.199,0.053,0.977,0
1574371388.526,0.206,0.055,0.986,0
1574371388.545,0.218,0.060,0.997,0
1574371388.565,0.212,0.065,0.993,0
1574371388.585,0.212,0.068,0.997,0
1574371388.604,0.204,0.074,0.987,0
1574371388.624,0.197,0.076,0.982,0
1574371388.644,0.203,0.074,0.993,0
1574371388.663,0.206,0.078,0.995,0
1574371388.683,0.203,0.079,0.987,0
1574371388.703,0.179,0.073,0.988,0
1574371388.723,0.161,0.064,0.986,0
1574371388.742,0.163,0.069,0.968,0
1574371388.762,0.173,0.072,0.968,0
1574371388.782,0.175,0.071,0.975,0
1574371388.801,0.172,0.070,0.975,0
