timestamps,X,Y,Z,Marker0
1571686750.245,1.877,0.366,-3.148,0
1571686750.264,1.054,0.351,-2.265,0
1571686750.284,0.277,0.553,-1.421,0
1571686750.304,-0.202,0.658,-0.965,0
1571686750.323,-0.142,0.486,-1.308,0
1571686750.343,0.172,0.082,-2.049,0
1571686750.363,0.665,-0.232,-2.923,0
1571686750.383,0.987,-0.164,-3.230,0
1571686750.402,0.583,0.329,-3.073,0
1571686750.422,-0.127,0.994,-2.759,0
1571686750.442,-0.322,1.391,-2.385,0
1571686750.461,-0.082,1.092,-2.363,0
1571686750.481,0.381,0.531,-2.422,0
1571686750.501,0.703,0.060,-2.482,0
1571686750.521,0.733,-0.090,-2.333,0
1571686750.540,0.695,0.060,-2.049,0
1571686750.560,0.591,0.247,-1.757,0
1571686750.580,0.561,0.344,-1.600,0
1571686750.599,0.815,0.194,-1.555,0
1571686750.619,0.852,0.015,-1.817,0
1571686750.639,0.822,-0.157,-1.944,0
1571686750.658,0.591,-0.052,-2.071,0
1571686750.678,0.194,0.224,-2.079,0
1571686750.698,0.127,0.411,-2.056,0
1571686750.718,0.194,0.493,-2.258,0
1571686750.737,0.366,0.359,-2.557,0
1571686750.757,0.636,0.411,-2.774,0
1571686750.777,0.658,0.598,-2.639,0
1571686750.796,0.710,0.501,-2.198,0
1571686750.816,0.598,0.359,-1.720,0
1571686750.836,0.404,0.209,-1.391,0
1571686750.856,0.636,-0.022,-1.181,0
1571686750.875,0.748,0.224,-1.107,0
1571686750.895,-0.075,0.710,-1.877,0
1571686750.915,-0.636,1.107,-3.058,0
1571686750.934,0.007,0.882,-3.664,0
1571686750.954,0.665,0.239,-3.903,0
1571686750.974,0.927,-0.269,-3.619,0
1571686750.993,0.867,-0.322,-2.789,0
1571686751.013,0.568,-0.082,-1.907,0
1571686751.033,0.075,0.374,-1.518,0
1571686751.053,-0.187,0.613,-1.787,0
1571686751.072,-0.097,0.456,-2.527,0
1571686751.092,0.224,0.239,-3.208,0
1571686751.112,0.650,0.082,-3.394,0
1571686751.131,0.733,0.007,-2.886,0
1571686751.151,0.187,0.374,-2.452,0
1571686751.171,-0.247,0.815,-2.138,0
1571686751.191,-0.090,1.047,-2.064,0
1571686751.210,0.277,0.994,-2.355,0
1571686751.230,0.658,0.793,-2.617,0
1571686751.250,0.912,0.636,-2.804,0
1571686751.269,0.837,0.553,-2.751,0
1571686751.289,0.538,0.486,-2.497,0
1571686751.309,0.381,0.531,-2.168,0
1571686751.328,0.277,0.703,-1.981,0
1571686751.348,0.419,0.733,-1.944,0
1571686751.368,0.748,0.464,-2.131,0
1571686751.388,0.972,0.179,-2.325,0
1571686751.407,0.987,-0.082,-2.408,0
1571686751.427,0.845,-0.194,-2.265,0
1571686751.447,0.493,-0.067,-1.996,0
1571686751.466,0.336,0.142,-1.727,0
1571686751.486,0.254,0.419,-1.533,0
1571686751.506,0.269,0.785,-1.652,0
1571686751.526,0.546,0.927,-2.303,0
1571686751.545,0.822,0.658,-2.871,0
1571686751.565,0.994,0.194,-3.342,0
1571686751.585,1.196,-0.217,-3.282,0
1571686751.604,1.062,-0.254,-2.624,0
1571686751.624,0.434,0.307,-1.989,0
1571686751.644,-0.770,0.950,-1.936,0
1571686751.664,-1.114,1.151,-2.280,0
1571686751.683,-0.277,0.695,-2.744,0
1571686751.703,0.800,0.202,-3.088,0
1571686751.723,1.450,-0.030,-3.073,0
1571686751.742,1.525,0.037,-2.639,0
1571686751.762,1.054,0.292,-1.989,0
1571686751.782,0.441,0.643,-1.450,0
1571686751.801,0.082,0.912,-1.398,0
1571686751.821,-0.067,0.935,-1.869,0
1571686751.841,0.112,0.763,-2.520,0
1571686751.861,0.531,0.254,-2.968,0
1571686751.880,0.920,-0.030,-3.058,0
1571686751.900,0.845,0.224,-2.923,0
1571686751.920,0.434,0.658,-2.624,0
1571686751.939,0.142,0.793,-2.161,0
1571686751.959,0.067,0.718,-1.847,0
1571686751.979,0.247,0.553,-1.682,0
1571686751.999,0.531,0.426,-1.936,0
1571686752.018,0.725,0.426,-2.303,0
1571686752.038,0.703,0.329,-2.535,0
1571686752.058,0.673,0.202,-2.684,0
1571686752.077,0.591,0.389,-2.579,0
1571686752.097,0.381,0.531,-2.370,0
1571686752.117,0.247,0.725,-2.176,0
1571686752.136,0.247,0.807,-2.064,0
1571686752.156,0.336,0.763,-2.153,0
1571686752.176,0.464,0.665,-2.333,0
1571686752.196,0.643,0.568,-2.572,0
1571686752.215,0.665,0.464,-2.684,0
1571686752.235,0.404,0.471,-2.579,0
1571686752.255,0.299,0.658,-2.273,0
1571686752.274,0.419,0.897,-1.936,0
1571686752.294,0.710,0.860,-1.802,0
1571686752.314,1.009,0.628,-1.802,0
1571686752.334,1.241,0.135,-1.907,0
1571686752.353,1.032,0.202,-1.936,0
1571686752.373,0.082,0.643,-2.340,0
1571686752.393,-0.531,0.733,-2.953,0
1571686752.412,0.075,0.374,-3.110,0
1571686752.432,0.912,0.194,-3.170,0
1571686752.452,1.443,0.157,-2.834,0
1571686752.471,1.503,0.172,-2.161,0
1571686752.491,0.897,0.112,-1.301,0
1571686752.511,0.224,0.157,-0.673,0
1571686752.531,-0.097,0.359,-0.837,0
1571686752.550,0.037,0.613,-1.578,0
1571686752.570,0.411,0.576,-2.550,0
1571686752.590,0.905,0.314,-3.290,0
1571686752.609,1.144,0.120,-3.178,0
1571686752.629,0.830,0.254,-2.609,0
1571686752.649,0.456,0.606,-1.966,0
1571686752.669,0.075,0.875,-1.488,0
1571686752.688,0.097,0.830,-1.510,0
1571686752.708,0.381,0.665,-1.742,0
1571686752.728,0.516,0.583,-2.071,0
1571686752.747,0.531,0.650,-2.318,0
1571686752.767,0.389,0.658,-2.363,0
1571686752.787,0.307,0.553,-2.310,0
1571686752.806,0.359,0.576,-2.198,0
1571686752.826,0.374,0.650,-2.108,0
1571686752.846,0.441,0.636,-2.168,0
1571686752.866,0.471,0.568,-2.340,0
1571686752.885,0.389,0.456,-2.430,0
1571686752.905,0.284,0.314,-2.340,0
1571686752.925,0.172,0.314,-2.108,0
1571686752.944,0.164,0.239,-1.892,0
1571686752.964,0.060,0.142,-1.854,0
1571686752.984,0.150,0.277,-2.034,0
1571686753.004,0.336,0.336,-2.303,0
1571686753.023,0.568,0.351,-2.609,0
1571686753.043,0.636,0.329,-2.729,0
1571686753.063,0.583,-0.045,-2.422,0
1571686753.082,0.591,-0.082,-1.802,0
1571686753.102,0.067,0.419,-1.376,0
1571686753.122,-0.890,0.905,-1.705,0
1571686753.142,-0.688,1.159,-2.228,0
1571686753.161,0.336,0.912,-2.729,0
1571686753.181,1.376,0.292,-3.163,0
1571686753.201,1.742,-0.262,-3.290,0
1571686753.220,1.615,-0.583,-2.819,0
1571686753.240,0.994,-0.434,-2.049,0
1571686753.260,0.307,-0.015,-1.458,0
1571686753.279,0.120,0.389,-1.398,0
1571686753.299,0.344,0.531,-1.809,0
1571686753.319,0.650,0.359,-2.213,0
1571686753.339,0.845,-0.097,-2.378,0
1571686753.358,0.755,-0.307,-2.191,0
1571686753.378,0.262,0.045,-2.064,0
1571686753.398,-0.067,0.486,-1.892,0
1571686753.417,-0.007,0.703,-1.914,0
1571686753.437,0.269,0.740,-2.094,0
1571686753.457,0.486,0.725,-2.422,0
1571686753.477,0.546,0.718,-2.669,0
1571686753.496,0.516,0.665,-2.602,0
1571686753.516,0.389,0.516,-2.408,0
1571686753.536,0.254,0.284,-2.280,0
1571686753.555,0.329,0.187,-2.236,0
1571686753.575,0.486,0.284,-2.265,0
1571686753.595,0.568,0.479,-2.385,0
1571686753.614,0.576,0.561,-2.422,0
1571686753.634,0.561,0.486,-2.258,0
1571686753.654,0.493,0.464,-2.258,0
1571686753.674,0.366,0.538,-2.206,0
1571686753.693,0.434,0.419,-2.161,0
1571686753.713,0.553,0.351,-2.153,0
1571686753.733,0.546,0.464,-2.146,0
1571686753.752,0.606,0.643,-2.161,0
1571686753.772,0.613,0.695,-2.273,0
1571686753.792,0.546,0.546,-2.265,0
1571686753.812,0.516,0.299,-2.094,0
1571686753.831,0.740,0.097,-1.877,0
1571686753.851,0.695,0.322,-1.705,0
1571686753.871,-0.187,0.733,-2.108,0
1571686753.890,-0.658,0.972,-2.766,0
1571686753.910,-0.022,0.830,-3.051,0
1571686753.930,0.845,0.516,-3.357,0
1571686753.949,1.465,0.299,-3.357,0
1571686753.969,1.533,0.164,-2.871,0
1571686753.989,1.024,0.254,-2.168,0
1571686754.009,0.307,0.538,-1.563,0
1571686754.028,-0.150,0.837,-1.421,0
1571686754.048,-0.157,0.994,-1.787,0
1571686754.068,0.097,0.882,-2.393,0
1571686754.087,0.606,0.531,-2.961,0
1571686754.107,0.957,0.277,-2.961,0
1571686754.127,0.710,0.471,-2.751,0
1571686754.147,0.232,0.920,-2.385,0
1571686754.166,0.120,1.189,-1.922,0
1571686754.186,0.194,1.092,-1.690,0
1571686754.206,0.516,0.882,-1.675,0
1571686754.225,0.778,0.680,-1.839,0
1571686754.245,0.763,0.591,-2.011,0
1571686754.265,0.621,0.591,-2.138,0
1571686754.285,0.501,0.658,-2.303,0
1571686754.304,0.516,0.658,-2.497,0
1571686754.324,0.501,0.650,-2.632,0
1571686754.344,0.523,0.434,-2.609,0
1571686754.363,0.464,0.284,-2.579,0
1571686754.383,0.396,0.232,-2.467,0
1571686754.403,0.344,0.292,-2.475,0
1571686754.422,0.314,0.486,-2.452,0
1571686754.442,0.277,0.516,-2.475,0
1571686754.462,0.292,0.464,-2.467,0
1571686754.482,0.277,0.351,-2.467,0
1571686754.501,0.209,0.464,-2.370,0
1571686754.521,0.179,0.718,-2.437,0
1571686754.541,0.366,0.852,-2.430,0
1571686754.560,0.583,0.710,-2.430,0
1571686754.580,0.740,0.404,-2.363,0
1571686754.600,0.950,0.164,-2.198,0
1571686754.620,0.561,0.523,-2.004,0
1571686754.639,-0.456,1.069,-2.153,0
1571686754.659,-0.897,1.122,-2.579,0
1571686754.679,-0.135,0.658,-2.864,0
1571686754.698,0.815,0.292,-3.058,0
1571686754.718,1.443,0.135,-2.998,0
1571686754.738,1.488,0.000,-2.647,0
1571686754.757,1.047,0.015,-1.974,0
1571686754.777,0.381,0.262,-1.480,0
1571686754.797,0.007,0.658,-1.436,0
1571686754.817,0.037,0.882,-1.936,0
1571686754.836,0.277,0.822,-2.565,0
1571686754.856,0.606,0.568,-2.946,0
1571686754.876,1.099,0.314,-2.886,0
1571686754.895,0.793,0.546,-2.550,0
1571686754.915,0.179,0.912,-2.108,0
1571686754.935,-0.060,1.002,-1.533,0
1571686754.955,-0.007,0.912,-1.271,0
1571686754.974,0.307,0.740,-1.398,0
1571686754.994,0.778,0.576,-1.652,0
1571686755.014,0.882,0.441,-1.877,0
1571686755.033,0.710,0.404,-2.198,0
1571686755.053,0.471,0.277,-2.310,0
1571686755.073,0.254,0.127,-2.295,0
1571686755.092,0.224,0.127,-2.243,0
1571686755.112,0.284,0.097,-2.236,0
1571686755.132,0.351,0.097,-2.221,0
1571686755.152,0.351,0.150,-2.116,0
1571686755.171,0.314,0.329,-2.221,0
1571686755.191,0.232,0.598,-2.288,0
1571686755.211,0.269,0.807,-2.430,0
1571686755.230,0.366,0.763,-2.370,0
1571686755.250,0.374,0.695,-2.363,0
1571686755.270,0.336,0.516,-2.378,0
1571686755.290,0.194,0.486,-2.445,0
1571686755.309,0.247,0.262,-2.542,0
1571686755.329,0.389,-0.022,-2.579,0
1571686755.349,0.658,-0.239,-2.587,0
1571686755.368,0.897,-0.508,-2.340,0
1571686755.388,0.785,-0.479,-1.787,0
1571686755.408,-0.060,-0.037,-1.540,0
1571686755.427,-1.047,0.493,-2.049,0
1571686755.447,-0.441,0.688,-2.624,0
1571686755.467,0.733,0.516,-3.267,0
1571686755.487,1.585,0.314,-3.716,0
1571686755.506,1.832,0.456,-3.357,0
1571686755.526,1.308,0.733,-2.408,0
1571686755.546,0.396,0.875,-1.450,0
1571686755.565,-0.262,0.897,-1.196,0
1571686755.585,-0.284,0.576,-1.600,0
1571686755.605,0.164,0.419,-2.512,0
1571686755.625,0.665,0.224,-3.424,0
1571686755.644,0.950,-0.007,-3.596,0
1571686755.664,0.613,0.112,-3.178,0
1571686755.684,-0.135,0.523,-2.482,0
1571686755.703,-0.389,0.778,-1.712,0
1571686755.723,-0.344,0.613,-1.316,0
1571686755.743,-0.030,0.411,-1.458,0
1571686755.763,0.456,0.082,-1.944,0
1571686755.782,0.688,-0.075,-2.385,0
1571686755.802,0.568,-0.120,-2.632,0
1571686755.822,0.366,-0.112,-2.699,0
1571686755.841,0.277,-0.075,-2.587,0
1571686755.861,0.404,0.090,-2.557,0
1571686755.881,0.479,0.262,-2.430,0
1571686755.900,0.650,0.359,-2.303,0
1571686755.920,0.733,0.568,-2.116,0
1571686755.940,0.740,0.890,-1.951,0
1571686755.960,0.763,1.144,-1.951,0
1571686755.979,0.755,1.219,-1.974,0
1571686755.999,0.755,1.189,-2.071,0
1571686756.019,0.785,1.151,-2.228,0
1571686756.038,0.658,0.957,-2.295,0
1571686756.058,0.493,0.890,-2.325,0
1571686756.078,0.232,0.935,-2.295,0
1571686756.098,0.232,0.785,-2.168,0
1571686756.117,0.314,0.538,-2.153,0
1571686756.137,0.531,0.000,-2.251,0
1571686756.157,0.905,-0.523,-2.265,0
1571686756.176,0.748,-0.366,-2.251,0
1571686756.196,-0.202,0.224,-2.535,0
1571686756.216,-0.897,0.568,-2.894,0
1571686756.235,-0.247,0.351,-2.871,0
1571686756.255,0.830,0.142,-2.826,0
1571686756.275,1.503,0.090,-2.714,0
