timestamps,X,Y,Z,Marker0
1563995662.553,-0.239,-0.882,-2.168,0
1563995662.573,-0.396,-0.860,-2.123,0
1563995662.593,-0.344,-0.703,-2.161,0
1563995662.612,0.097,-0.538,-2.355,0
1563995662.632,0.202,-0.329,-2.437,0
1563995662.652,-0.052,-0.247,-2.542,0
1563995662.671,-0.239,-0.217,-2.594,0
1563995662.691,-0.269,-0.232,-2.557,0
1563995662.711,-0.097,-0.105,-2.535,0
1563995662.731,0.037,0.142,-2.609,0
1563995662.750,0.067,0.269,-2.632,0
1563995662.770,0.022,0.284,-2.654,0
1563995662.790,0.000,0.224,-2.707,0
1563995662.809,0.105,0.164,-2.699,0
1563995662.829,0.179,0.202,-2.766,0
1563995662.849,0.075,0.209,-2.871,0
1563995662.869,-0.037,0.224,-2.871,0
1563995662.888,-0.007,0.269,-2.864,0
1563995662.908,0.105,0.366,-2.796,0
1563995662.928,0.232,0.411,-2.759,0
1563995662.947,0.179,0.493,-2.759,0
1563995662.967,0.052,0.583,-2.692,0
1563995662.987,-0.030,0.606,-2.662,0
1563995663.006,-0.112,0.493,-2.639,0
1563995663.026,-0.135,0.389,-2.737,0
1563995663.046,-0.030,0.389,-2.856,0
1563995663.066,-0.030,0.336,-2.931,0
1563995663.085,-0.007,0.247,-3.021,0
1563995663.105,0.172,0.112,-2.908,0
1563995663.125,0.284,0.075,-2.729,0
1563995663.144,0.097,0.164,-2.520,0
1563995663.164,-0.374,0.209,-2.422,0
1563995663.184,-0.516,0.172,-2.467,0
1563995663.204,-0.075,0.060,-2.535,0
1563995663.223,0.396,0.090,-2.819,0
1563995663.243,0.710,0.224,-3.170,0
1563995663.263,0.830,0.359,-3.148,0
1563995663.282,0.703,0.314,-2.781,0
1563995663.302,0.479,0.202,-2.288,0
1563995663.322,0.172,-0.045,-1.929,0
1563995663.341,-0.127,-0.479,-1.832,0
1563995663.361,-0.217,-0.852,-1.839,0
1563995663.381,-0.135,-1.062,-1.922,0
1563995663.401,-0.254,-1.219,-2.049,0
1563995663.420,-0.531,-1.578,-2.265,0
1563995663.440,-0.673,-2.243,-2.340,0
1563995663.460,-0.748,-2.796,-2.318,0
1563995663.479,-0.725,-3.088,-2.303,0
1563995663.499,-0.598,-3.275,-2.206,0
1563995663.519,-0.591,-3.888,-1.802,0
1563995663.539,-0.755,-5.189,-1.009,0
1563995663.558,-1.376,-7.170,0.164,0
1563995663.578,-1.839,-10.041,0.673,0
1563995663.598,-1.989,-11.821,0.591,0
1563995663.617,-2.094,-12.180,-0.022,0
1563995663.637,-2.034,-11.402,-0.965,0
1563995663.657,-2.221,-9.847,-1.922,0
1563995663.676,-2.422,-7.761,-2.662,0
1563995663.696,-2.310,-4.912,-3.282,0
1563995663.716,-1.593,-0.561,-4.180,0
1563995663.736,-0.322,5.518,-5.279,0
1563995663.755,0.927,10.482,-5.540,0
1563995663.775,1.697,13.458,-4.823,0
1563995663.795,2.116,16.113,-3.761,0
1563995663.814,2.774,19.156,-2.901,0
1563995663.834,2.864,19.903,-1.742,0
1563995663.854,1.413,13.997,-0.269,0
1563995663.874,-1.189,0.942,0.748,0
1563995663.893,-5.122,-18.856,0.710,0
1563995663.913,-9.989,-43.522,-0.740,0
1563995663.933,-14.557,-63.560,-3.641,0
1563995663.952,-16.748,-72.293,-6.669,0
1563995663.972,-16.195,-72.084,-8.486,0
1563995663.992,-12.912,-65.370,-9.286,0
1563995664.012,-8.217,-50.827,-9.742,0
1563995664.031,-3.170,-31.986,-10.587,0
1563995664.051,1.421,-11.881,-11.245,0
1563995664.071,5.129,8.299,-11.514,0
1563995664.090,8.030,24.270,-10.924,0
1563995664.110,10.707,36.689,-9.899,0
1563995664.130,12.546,46.431,-8.823,0
1563995664.149,12.912,48.764,-7.851,0
1563995664.169,10.385,41.302,-6.886,0
1563995664.189,5.129,25.616,-5.451,0
1563995664.209,-0.688,4.120,-3.694,0
1563995664.228,-4.957,-15.694,-2.228,0
1563995664.248,-7.559,-26.333,-1.069,0
1563995664.268,-7.843,-26.991,-0.022,0
1563995664.287,-5.495,-19.941,0.867,0
1563995664.307,-2.123,-8.411,1.989,0
1563995664.327,1.226,4.905,2.856,0
1563995664.347,3.776,16.053,3.581,0
1563995664.366,5.256,20.225,4.262,0
1563995664.386,4.426,15.679,4.486,0
1563995664.406,1.533,4.867,3.671,0
1563995664.425,-0.890,-4.673,2.131,0
1563995664.445,-1.727,-8.419,0.307,0
1563995664.465,-1.062,-7.006,-1.510,0
1563995664.484,0.254,-1.892,-3.058,0
1563995664.504,2.108,4.680,-3.903,0
1563995664.524,3.701,9.570,-3.581,0
1563995664.544,3.671,8.539,-2.572,0
1563995664.563,2.408,4.703,-1.682,0
1563995664.583,1.563,1.922,-1.353,0
1563995664.603,1.159,1.488,-1.279,0
1563995664.622,1.129,3.058,-1.765,0
1563995664.642,1.473,5.226,-2.385,0
