timestamps,X,Y,Z,Marker0
1574371386.118,-0.523,2.811,-0.389,0
1574371386.137,-0.942,0.561,-0.217,0
1574371386.157,-1.832,-1.174,-0.359,0
1574371386.177,-2.490,-2.333,-0.254,0
1574371386.196,-2.841,-2.475,-0.037,0
1574371386.216,-2.759,-1.720,0.262,0
1574371386.236,-2.520,-0.127,0.493,0
1574371386.256,-2.116,1.832,0.628,0
1574371386.275,-1.391,3.671,0.419,0
1574371386.295,-0.538,5.204,-0.329,0
1574371386.315,-0.060,5.219,-1.361,0
1574371386.334,0.269,2.527,-2.183,0
1574371386.354,0.112,-0.778,-2.632,0
1574371386.374,-0.591,-3.477,-3.148,0
1574371386.394,-1.196,-5.017,-3.417,0
1574371386.413,-1.495,-4.957,-3.312,0
1574371386.433,-1.353,-3.223,-2.594,0
1574371386.453,-0.950,-0.351,-1.518,0
1574371386.472,-0.426,2.841,-0.434,0
1574371386.492,0.150,5.084,0.127,0
1574371386.512,0.449,5.952,-0.179,0
1574371386.532,0.120,3.970,-1.107,0
1574371386.551,-0.456,-0.441,-2.049,0
1574371386.571,-1.271,-4.224,-3.065,0
1574371386.591,-1.675,-6.049,-3.761,0
1574371386.610,-1.690,-5.847,-3.738,0
1574371386.630,-1.398,-3.357,-3.058,0
1574371386.650,-0.972,0.157,-1.922,0
1574371386.669,-0.351,3.925,-0.665,0
1574371386.689,0.179,6.587,0.105,0
1574371386.709,0.299,7.484,0.030,0
1574371386.729,0.022,3.746,-0.837,0
1574371386.748,-0.381,-2.467,-1.981,0
1574371386.768,-1.353,-7.724,-3.237,0
1574371386.788,-1.974,-10.221,-3.925,0
1574371386.807,-1.697,-9.167,-3.828,0
1574371386.827,-1.136,-5.047,-2.983,0
1574371386.847,-0.538,0.479,-1.787,0
1574371386.867,-0.164,6.654,-0.150,0
1574371386.886,0.277,11.522,1.301,0
1574371386.906,0.725,14.819,2.161,0
1574371386.926,0.164,12.329,1.338,0
1574371386.945,-0.194,3.791,-0.389,0
1574371386.965,-0.628,-4.015,-2.280,0
1574371386.985,-0.852,-7.574,-3.514,0
1574371387.005,-0.561,-7.088,-3.589,0
1574371387.024,-0.322,-3.903,-2.894,0
1574371387.044,-0.120,0.979,-1.757,0
1574371387.064,-0.150,6.378,0.127,0
1574371387.083,-0.127,10.303,1.765,0
1574371387.103,0.329,13.316,3.140,0
1574371387.123,0.643,14.146,3.723,0
1574371387.142,-0.239,9.361,2.879,0
1574371387.162,-1.428,2.064,2.079,0
1574371387.182,-2.796,-3.357,0.987,0
1574371387.202,-3.335,-5.525,1.196,0
1574371387.221,-3.514,-5.144,1.570,0
1574371387.241,-3.417,-3.723,2.258,0
1574371387.261,-2.946,-0.852,3.043,0
1574371387.280,-2.206,3.394,4.434,0
1574371387.300,-1.181,7.410,6.034,0
1574371387.320,-1.660,7.544,5.533,0
1574371387.340,-2.938,1.376,2.998,0
1574371387.359,-3.791,-4.860,1.264,0
1574371387.379,-3.873,-7.843,0.643,0
1574371387.399,-3.118,-7.589,0.815,0
1574371387.418,-2.340,-4.823,1.518,0
1574371387.438,-1.772,-0.568,2.415,0
1574371387.458,-1.009,4.651,4.135,0
1574371387.478,-0.164,9.518,6.452,0
1574371387.497,-0.075,13.025,9.608,0
1574371387.517,-1.480,10.602,11.671,0
1574371387.537,-3.148,4.666,11.911,0
1574371387.556,-4.359,0.538,11.851,0
1574371387.576,-4.680,-0.890,11.656,0
1574371387.596,-4.023,0.194,11.948,0
1574371387.615,-2.908,2.707,12.935,0
1574371387.635,-1.540,5.869,14.871,0
1574371387.655,-0.322,8.703,16.800,0
1574371387.675,-0.695,10.011,17.047,0
1574371387.694,-1.772,8.030,15.993,0
1574371387.714,-2.609,4.882,15.589,0
1574371387.734,-3.215,2.056,15.656,0
1574371387.753,-3.462,0.807,15.746,0
1574371387.773,-3.402,1.136,15.813,0
1574371387.793,-2.692,2.288,16.419,0
1574371387.813,-1.742,3.858,17.698,0
1574371387.832,-1.017,5.032,18.984,0
1574371387.852,-1.017,4.479,19.141,0
1574371387.872,-1.062,2.901,18.296,0
1574371387.891,-1.017,1.136,17.451,0
1574371387.911,-0.830,-0.224,16.830,0
1574371387.931,-0.725,-0.538,16.142,0
1574371387.951,-0.905,-0.037,15.806,0
1574371387.970,-0.523,1.017,15.941,0
1574371387.990,-0.067,3.080,15.806,0
1574371388.010,-0.628,4.651,13.907,0
1574371388.029,-1.757,4.553,10.595,0
1574371388.049,-2.340,3.223,7.888,0
1574371388.069,-2.310,1.450,6.041,0
1574371388.089,-2.191,0.232,5.107,0
1574371388.108,-1.936,0.000,4.673,0
1574371388.128,-1.428,0.680,4.538,0
1574371388.148,-1.039,1.779,4.553,0
1574371388.167,-0.987,2.340,4.112,0
1574371388.187,-1.308,2.333,3.439,0
1574371388.207,-1.376,1.563,3.103,0
1574371388.226,-1.264,0.875,3.215,0
1574371388.246,-1.368,0.628,3.925,0
1574371388.266,-1.533,1.024,5.353,0
1574371388.286,-1.600,1.847,7.387,0
1574371388.305,-1.787,2.923,10.213,0
1574371388.325,-2.026,3.970,13.840,0
1574371388.345,-2.131,5.166,18.550,0
1574371388.364,-3.036,6.146,24.801,0
1574371388.384,-4.897,6.669,31.373,0
1574371388.404,-6.931,7.395,37.511,0
1574371388.424,-8.628,7.963,42.521,0
1574371388.443,-9.772,8.337,46.536,0
1574371388.463,-10.251,8.322,49.885,0
1574371388.483,-10.505,8.202,52.510,0
1574371388.502,-10.707,7.828,52.495,0
1574371388.522,-10.759,7.073,50.020,0
1574371388.542,-10.213,5.914,46.558,0
1574371388.562,-8.681,4.531,42.453,0
1574371388.581,-6.886,3.036,38.543,0
1574371388.601,-5.286,1.959,34.842,0
1574371388.621,-4.209,1.084,31.657,0
1574371388.640,-3.372,-0.030,28.718,0
1574371388.660,-1.839,-0.718,25.010,0
1574371388.680,-0.142,-0.733,20.905,0
1574371388.699,1.107,-1.032,16.875,0
1574371388.719,2.535,-1.877,14.034,0
1574371388.739,3.626,-2.998,12.718,0
1574371388.759,3.537,-3.813,11.843,0
1574371388.778,2.512,-3.753,10.206,0
1574371388.798,1.436,-3.073,7.888,0
1574371388.818,0.733,-2.370,5.443,0
1574371388.837,0.434,-1.488,3.806,0
1574371388.857,0.336,-0.613,3.260,0
1574371388.877,-0.015,-0.187,3.320,0
1574371388.897,-0.710,-0.150,3.798,0
1574371388.916,-1.458,-0.449,4.965,0
1574371388.936,-2.236,-0.770,6.527,0
1574371388.956,-2.923,-0.837,7.507,0
1574371388.975,-3.275,-0.763,7.260,0
1574371388.995,-3.492,-0.643,6.146,0
1574371389.015,-3.080,-0.247,4.636,0
1574371389.035,-2.422,0.359,2.662,0
1574371389.054,-1.839,0.710,0.755,0
1574371389.074,-1.794,0.060,0.673,0
1574371389.094,-2.565,-1.062,2.826,0
1574371389.113,-4.441,-2.206,6.565,0
1574371389.133,-7.544,-3.350,11.671,0
1574371389.153,-11.537,-5.107,18.812,0
1574371389.172,-14.841,-7.589,26.176,0
1574371389.192,-16.636,-8.890,31.537,0
1574371389.212,-17.040,-8.217,33.466,0
1574371389.232,-16.875,-7.260,33.047,0
1574371389.251,-15.985,-7.110,30.909,0
1574371389.271,-14.079,-6.692,27.447,0
1574371389.291,-12.000,-5.608,23.380,0
1574371389.310,-9.458,-5.234,18.513,0
1574371389.330,-6.968,-5.727,13.638,0
1574371389.350,-5.099,-5.682,9.750,0
1574371389.370,-4.127,-5.727,7.671,0
1574371389.389,-2.923,-5.585,6.737,0
1574371389.409,-1.936,-4.770,5.062,0
1574371389.429,-1.645,-3.798,3.350,0
1574371389.448,-1.757,-3.843,2.976,0
1574371389.468,-2.041,-4.568,3.985,0
1574371389.488,-2.550,-5.383,5.451,0
1574371389.508,-3.267,-5.473,6.153,0
1574371389.527,-3.447,-4.666,5.996,0
1574371389.547,-2.684,-2.931,4.307,0
1574371389.567,-1.234,-0.740,1.107,0
1574371389.586,0.837,1.540,-3.058,0
1574371389.606,2.565,2.415,-6.714,0
1574371389.626,3.394,0.665,-9.443,0
1574371389.645,3.230,-3.342,-11.051,0
1574371389.665,2.819,-7.641,-10.946,0
1574371389.685,2.624,-9.854,-9.996,0
1574371389.705,3.080,-8.980,-9.593,0
1574371389.724,4.628,-5.832,-10.340,0
1574371389.744,6.430,-1.525,-10.879,0
1574371389.764,7.297,3.103,-10.124,0
1574371389.783,7.365,7.215,-8.247,0
1574371389.803,6.408,10.684,-5.174,0
1574371389.823,4.097,12.314,-2.041,0
1574371389.843,0.950,9.690,-0.202,0
1574371389.862,-1.189,5.451,0.703,0
1574371389.882,-1.877,2.325,0.800,0
1574371389.902,-1.525,1.398,-0.202,0
1574371389.921,-0.292,1.660,-1.929,0
1574371389.941,1.398,2.408,-3.985,0
1574371389.961,2.594,3.335,-5.346,0
1574371389.981,3.365,4.337,-5.974,0
1574371390.000,3.791,5.645,-6.273,0
1574371390.020,3.880,6.737,-6.258,0
1574371390.040,3.118,6.856,-5.854,0
1574371390.059,2.123,5.922,-5.316,0
1574371390.079,1.376,4.740,-4.935,0
1574371390.099,0.890,3.716,-4.651,0
1574371390.118,0.680,2.856,-4.531,0
1574371390.138,0.950,2.138,-4.112,0
1574371390.158,1.323,1.428,-3.394,0
1574371390.178,1.503,0.905,-2.550,0
1574371390.197,1.338,0.217,-1.802,0
1574371390.217,0.688,-0.105,-1.346,0
1574371390.237,0.135,0.396,-0.875,0
1574371390.256,-0.067,1.593,-0.613,0
1574371390.276,0.157,2.901,-0.733,0
1574371390.296,0.882,4.359,-1.092,0
1574371390.316,1.473,5.772,-1.264,0
1574371390.335,0.800,3.619,-1.443,0
1574371390.355,-1.637,-4.000,-2.452,0
1574371390.375,-3.955,-13.174,-3.110,0
1574371390.394,-4.800,-18.946,-3.065,0
1574371390.414,-3.813,-19.118,-2.774,0
1574371390.434,-1.809,-15.619,-3.080,0
1574371390.454,0.882,-10.580,-4.142,0
1574371390.473,4.135,-4.359,-5.166,0
1574371390.493,7.036,3.155,-6.004,0
1574371390.513,8.718,9.668,-6.699,0
1574371390.532,8.359,13.054,-7.051,0
1574371390.552,6.086,12.135,-7.178,0
1574371390.572,3.761,8.449,-6.976,0
1574371390.592,2.213,4.897,-6.669,0
1574371390.611,1.151,2.505,-7.320,0
1574371390.631,0.770,0.994,-8.793,0
1574371390.651,0.905,0.075,-10.602,0
1574371390.670,1.024,-0.486,-12.165,0
1574371390.690,1.308,-0.987,-13.383,0
1574371390.710,1.533,-1.585,-14.453,0
1574371390.729,1.742,-1.929,-15.604,0
1574371390.749,1.877,-2.393,-16.883,0
1574371390.769,1.907,-3.462,-18.012,0
1574371390.789,1.944,-4.419,-18.430,0
1574371390.808,1.615,-5.428,-19.178,0
1574371390.828,1.488,-7.372,-21.384,0
1574371390.848,2.280,-8.546,-24.479,0
1574371390.867,4.015,-9.443,-27.791,0
1574371390.887,5.809,-9.832,-31.388,0
1574371390.907,6.961,-10.094,-35.433,0
1574371390.927,7.365,-10.146,-40.711,0
1574371390.946,8.404,-10.191,-46.640,0
1574371390.966,10.901,-10.071,-51.081,0
1574371390.986,13.473,-10.221,-53.863,0
1574371391.005,15.522,-11.387,-55.440,0
1574371391.025,17.735,-10.729,-56.046,0
1574371391.045,19.769,-10.610,-56.951,0
1574371391.065,22.333,-9.787,-57.594,0
1574371391.084,25.032,-7.955,-58.910,0
1574371391.104,26.617,-5.226,-58.917,0
1574371391.124,27.171,-1.428,-55.575,0
1574371391.143,26.797,3.260,-49.392,0
1574371391.163,24.644,7.993,-41.564,0
1574371391.183,19.582,12.195,-32.943,0
1574371391.202,12.569,15.559,-22.812,0
1574371391.222,4.628,17.877,-9.989,0
1574371391.242,-2.908,19.118,4.000,0
1574371391.262,-10.490,19.791,15.694,0
1574371391.281,-17.802,18.281,24.546,0
1574371391.301,-22.864,15.357,31.507,0
1574371391.321,-26.318,13.869,35.425,0
1574371391.340,-27.978,12.322,34.797,0
1574371391.360,-26.640,9.182,29.952,0
1574371391.380,-23.649,5.234,22.064,0
1574371391.400,-18.789,1.854,12.426,0
1574371391.419,-12.628,-0.105,3.193,0
1574371391.439,-6.864,-0.994,-5.338,0
1574371391.459,-2.236,-2.228,-12.471,0
1574371391.478,1.802,-3.402,-17.137,0
1574371391.498,5.264,-3.768,-20.412,0
1574371391.518,7.970,-3.888,-21.780,0
1574371391.538,9.892,-3.866,-20.950,0
1574371391.557,10.939,-3.417,-18.767,0
1574371391.577,10.961,-3.798,-15.948,0
1574371391.597,9.795,-5.211,-13.264,0
1574371391.616,7.851,-5.959,-11.963,0
1574371391.636,6.273,-4.882,-11.066,0
1574371391.656,5.368,-2.864,-8.965,0
1574371391.675,4.389,-0.501,-5.682,0
1574371391.695,3.372,2.445,-1.443,0
1574371391.715,1.593,4.965,3.574,0
1574371391.735,-1.174,5.009,8.486,0
1574371391.754,-4.292,3.574,13.129,0
1574371391.774,-7.118,2.505,16.030,0
1574371391.794,-9.533,0.703,16.785,0
1574371391.813,-10.094,-2.385,14.924,0
1574371391.833,-8.763,0.060,11.372,0
1574371391.853,-5.630,1.069,5.286,0
1574371391.873,-3.282,-0.232,-1.189,0
1574371391.892,-1.540,-3.297,-6.041,0
1574371391.912,0.000,-4.621,-7.761,0
1574371391.932,1.765,-4.411,-7.133,0
1574371391.951,2.879,-4.725,-6.767,0
1574371391.971,3.267,-3.484,-7.163,0
1574371391.991,2.789,-0.194,-7.357,0
1574371392.011,2.071,1.391,-6.759,0
1574371392.030,1.675,1.428,-4.972,0
1574371392.050,1.256,0.658,-3.252,0
1574371392.070,0.583,0.396,-1.421,0
1574371392.089,-0.157,1.062,1.039,0
1574371392.109,-0.920,2.236,4.307,0
1574371392.129,-1.555,3.723,7.447,0
1574371392.148,-2.049,5.039,9.653,0
1574371392.168,-2.333,5.309,10.266,0
1574371392.188,-2.041,4.613,9.668,0
1574371392.208,-1.533,4.120,8.710,0
1574371392.227,-1.002,3.409,7.940,0
1574371392.247,-0.508,2.609,7.641,0
1574371392.267,-0.187,2.123,8.292,0
1574371392.286,-0.576,2.303,10.408,0
1574371392.306,-2.146,3.679,15.447,0
1574371392.326,-4.606,5.914,23.230,0
1574371392.346,-6.819,8.643,32.763,0
1574371392.365,-8.516,11.499,42.947,0
1574371392.385,-10.041,14.483,51.725,0
1574371392.405,-11.028,17.369,57.519,0
1574371392.424,-11.828,19.948,59.478,0
1574371392.444,-12.456,20.307,57.123,0
1574371392.464,-12.015,18.079,51.807,0
1574371392.484,-9.989,14.012,44.337,0
1574371392.503,-7.290,10.019,35.762,0
1574371392.523,-4.636,6.475,26.939,0
1574371392.543,-2.019,3.910,18.161,0
1574371392.562,0.075,1.936,10.236,0
1574371392.582,1.922,0.748,3.701,0
1574371392.602,3.462,0.112,-1.914,0
1574371392.621,4.322,-0.322,-5.795,0
1574371392.641,4.411,-0.740,-7.559,0
1574371392.661,3.462,-0.942,-6.998,0
1574371392.681,2.056,-0.643,-5.226,0
1574371392.700,0.344,0.135,-3.133,0
1574371392.720,-1.353,0.852,-1.323,0
1574371392.740,-2.535,1.652,-0.037,0
1574371392.759,-2.841,2.370,0.359,0
1574371392.779,-2.557,3.185,-0.097,0
1574371392.799,-1.936,3.843,-1.017,0
1574371392.819,-1.099,4.292,-1.884,0
1574371392.838,-0.314,4.673,-2.542,0
1574371392.858,0.247,5.346,-2.512,0
1574371392.878,0.972,5.877,-2.198,0
1574371392.897,1.443,6.146,-2.079,0
1574371392.917,1.809,5.234,-2.550,0
1574371392.937,2.280,3.895,-2.908,0
1574371392.957,2.079,3.484,-2.938,0
1574371392.976,1.331,3.342,-3.095,0
1574371392.996,0.187,2.729,-3.544,0
1574371393.016,-1.009,1.174,-3.925,0
1574371393.035,-1.750,-0.493,-3.985,0
1574371393.055,-1.727,0.022,-4.112,0
1574371393.075,-1.166,0.396,-4.262,0
1574371393.095,-0.755,-0.935,-4.434,0
1574371393.114,-0.404,-2.183,-4.897,0
1574371393.134,0.411,-2.228,-5.608,0
