timestamps,X,Y,Z,Marker0
1562876016.064,-0.467,0.087,0.881,0
1562876016.084,-0.467,0.086,0.883,0
1562876016.104,-0.467,0.085,0.884,0
1562876016.123,-0.469,0.084,0.885,0
1562876016.143,-0.468,0.083,0.884,0
1562876016.163,-0.468,0.084,0.884,0
1562876016.183,-0.467,0.084,0.883,0
1562876016.203,-0.466,0.084,0.888,0
1562876016.222,-0.465,0.081,0.884,0
1562876016.242,-0.464,0.084,0.876,0
1562876016.262,-0.466,0.084,0.881,0
1562876016.282,-0.467,0.084,0.885,0
1562876016.301,-0.466,0.086,0.891,0
1562876016.321,-0.469,0.082,0.887,0
1562876016.341,-0.470,0.082,0.884,0
1562876016.361,-0.471,0.083,0.885,0
1562876016.381,-0.466,0.084,0.886,0
1562876016.400,-0.467,0.084,0.880,0
1562876016.420,-0.465,0.084,0.886,0
1562876016.440,-0.465,0.082,0.886,0
1562876016.460,-0.466,0.081,0.886,0
1562876016.480,-0.466,0.081,0.886,0
1562876016.499,-0.464,0.081,0.888,0
1562876016.519,-0.465,0.078,0.888,0
1562876016.539,-0.464,0.078,0.888,0
1562876016.559,-0.462,0.076,0.890,0
1562876016.578,-0.472,0.074,0.868,0
1562876016.598,-0.462,0.074,0.884,0
1562876016.618,-0.458,0.073,0.884,0
1562876016.638,-0.460,0.072,0.882,0
1562876016.658,-0.458,0.073,0.884,0
1562876016.677,-0.460,0.071,0.884,0
1562876016.697,-0.462,0.072,0.888,0
1562876016.717,-0.464,0.072,0.889,0
1562876016.737,-0.465,0.072,0.889,0
1562876016.756,-0.468,0.074,0.888,0
1562876016.776,-0.469,0.076,0.887,0
1562876016.796,-0.469,0.079,0.884,0
1562876016.816,-0.469,0.080,0.885,0
1562876016.836,-0.473,0.076,0.887,0
1562876016.855,-0.480,0.069,0.875,0
1562876016.875,-0.483,0.075,0.863,0
1562876016.895,-0.488,0.076,0.865,0
1562876016.915,-0.492,0.070,0.863,0
1562876016.935,-0.499,0.067,0.865,0
1562876016.954,-0.504,0.069,0.854,0
1562876016.974,-0.511,0.072,0.860,0
1562876016.994,-0.516,0.075,0.857,0
1562876017.014,-0.520,0.081,0.859,0
1562876017.033,-0.511,0.092,0.852,0
1562876017.053,-0.511,0.095,0.859,0
1562876017.073,-0.513,0.094,0.864,0
1562876017.093,-0.516,0.093,0.865,0
1562876017.113,-0.517,0.091,0.866,0
1562876017.132,-0.515,0.089,0.863,0
1562876017.152,-0.508,0.086,0.861,0
1562876017.172,-0.504,0.083,0.861,0
1562876017.192,-0.502,0.081,0.863,0
1562876017.212,-0.499,0.081,0.860,0
1562876017.231,-0.496,0.078,0.863,0
1562876017.251,-0.493,0.079,0.864,0
1562876017.271,-0.495,0.076,0.863,0
1562876017.291,-0.497,0.077,0.862,0
1562876017.310,-0.500,0.076,0.866,0
1562876017.330,-0.500,0.080,0.863,0
1562876017.350,-0.498,0.086,0.862,0
1562876017.370,-0.503,0.086,0.868,0
1562876017.390,-0.505,0.085,0.868,0
1562876017.409,-0.507,0.085,0.868,0
1562876017.429,-0.505,0.086,0.867,0
1562876017.449,-0.504,0.085,0.867,0
1562876017.469,-0.502,0.087,0.866,0
1562876017.488,-0.499,0.088,0.865,0
1562876017.508,-0.496,0.085,0.864,0
1562876017.528,-0.493,0.082,0.865,0
1562876017.548,-0.493,0.081,0.868,0
1562876017.568,-0.494,0.079,0.868,0
