timestamps,X,Y,Z,Marker0
1569356036.652,-0.710,-0.232,-3.507,0
1569356036.671,-0.800,-0.740,-3.746,0
1569356036.691,-0.553,-1.077,-3.566,0
1569356036.711,-0.187,-0.927,-2.931,0
1569356036.730,0.060,-0.770,-2.303,0
1569356036.750,0.202,-0.441,-1.847,0
1569356036.770,0.456,0.262,-1.488,0
1569356036.790,0.703,0.987,-1.293,0
1569356036.809,0.583,1.286,-1.473,0
1569356036.829,0.217,1.047,-2.019,0
1569356036.849,-0.022,0.867,-2.632,0
1569356036.868,-0.172,0.718,-3.185,0
1569356036.888,-0.426,0.187,-3.492,0
1569356036.908,-0.628,-0.553,-3.559,0
1569356036.928,-0.576,-0.822,-3.492,0
1569356036.947,-0.553,-0.837,-3.380,0
1569356036.967,-0.523,-0.875,-2.998,0
1569356036.987,-0.553,-0.912,-2.677,0
1569356037.006,-0.486,-1.234,-2.430,0
1569356037.026,-0.680,-1.750,-2.452,0
1569356037.046,-0.695,-1.922,-2.490,0
1569356037.065,-0.606,-1.436,-2.430,0
1569356037.085,-0.464,-1.054,-2.295,0
1569356037.105,-0.456,-0.994,-2.146,0
1569356037.125,-0.441,-0.987,-2.116,0
1569356037.144,-0.150,-0.583,-2.049,0
1569356037.164,0.060,0.052,-1.742,0
1569356037.184,0.052,0.254,-1.892,0
1569356037.203,-0.150,-0.202,-2.153,0
1569356037.223,-0.247,-0.613,-2.393,0
1569356037.243,-0.127,-0.239,-2.408,0
1569356037.263,0.000,0.733,-2.542,0
1569356037.282,-0.105,0.950,-2.774,0
1569356037.302,-0.389,0.441,-2.901,0
1569356037.322,-0.479,-0.082,-2.744,0
1569356037.341,-0.396,-0.307,-2.475,0
1569356037.361,-0.224,-0.411,-2.280,0
1569356037.381,-0.172,-0.516,-1.907,0
1569356037.400,-0.007,-0.628,-1.608,0
1569356037.420,0.112,-0.673,-1.316,0
1569356037.440,0.060,-0.449,-1.376,0
1569356037.460,-0.172,-0.561,-1.615,0
1569356037.479,-0.187,-0.486,-1.772,0
1569356037.499,-0.060,-0.516,-1.750,0
1569356037.519,0.022,-0.561,-1.690,0
1569356037.538,-0.075,-0.516,-1.922,0
1569356037.558,-0.120,-0.292,-2.146,0
1569356037.578,-0.157,-0.097,-2.123,0
1569356037.598,-0.194,-0.120,-2.101,0
1569356037.617,-0.194,-0.322,-2.176,0
1569356037.637,-0.082,-0.247,-2.206,0
1569356037.657,-0.045,0.045,-2.041,0
1569356037.676,-0.022,0.164,-2.064,0
1569356037.696,-0.075,0.105,-2.019,0
1569356037.716,0.075,0.000,-2.221,0
1569356037.736,-0.075,0.217,-2.348,0
1569356037.755,-0.329,0.217,-2.348,0
1569356037.775,-0.336,0.187,-2.198,0
1569356037.795,-0.142,-0.471,-2.094,0
1569356037.814,0.022,-0.852,-1.936,0
1569356037.834,0.037,-0.733,-1.944,0
1569356037.854,-0.179,-0.464,-2.168,0
1569356037.873,-0.434,-0.202,-2.542,0
1569356037.893,-0.501,-0.112,-2.759,0
1569356037.913,-0.471,-0.194,-2.722,0
1569356037.933,-0.314,-0.135,-2.512,0
1569356037.952,-0.120,-0.187,-2.422,0
1569356037.972,0.007,-0.277,-2.265,0
1569356037.992,0.045,-0.359,-1.981,0
1569356038.011,0.202,-0.419,-1.787,0
1569356038.031,0.217,-0.366,-1.757,0
1569356038.051,0.067,-0.381,-1.884,0
1569356038.071,-0.172,-0.449,-2.123,0
1569356038.090,-0.307,-0.292,-2.460,0
1569356038.110,-0.322,-0.299,-2.654,0
1569356038.130,-0.322,-0.209,-2.796,0
1569356038.149,-0.314,-0.307,-2.789,0
1569356038.169,-0.441,-0.479,-2.766,0
1569356038.189,-0.411,-0.239,-2.647,0
1569356038.208,-0.105,0.030,-2.348,0
1569356038.228,0.120,0.060,-1.959,0
1569356038.248,0.097,-0.120,-1.533,0
1569356038.268,0.067,-0.292,-1.323,0
1569356038.287,0.105,-0.179,-1.159,0
1569356038.307,0.209,-0.187,-1.174,0
1569356038.327,0.097,-0.202,-1.174,0
1569356038.346,-0.037,-0.411,-1.383,0
1569356038.366,-0.224,-0.598,-1.578,0
1569356038.386,-0.187,-0.680,-1.682,0
1569356038.406,-0.135,-0.434,-1.869,0
1569356038.425,-0.082,-0.067,-2.049,0
1569356038.445,-0.075,0.194,-2.131,0
1569356038.465,0.015,0.322,-2.131,0
1569356038.484,0.007,0.052,-2.153,0
1569356038.504,0.082,-0.097,-2.004,0
1569356038.524,0.307,0.217,-1.877,0
1569356038.544,0.307,0.381,-1.862,0
1569356038.563,-0.015,0.374,-2.146,0
1569356038.583,-0.292,0.307,-2.370,0
1569356038.603,-0.262,0.105,-2.445,0
1569356038.622,-0.150,-0.127,-2.422,0
1569356038.642,-0.179,-0.209,-2.520,0
1569356038.662,-0.269,-0.232,-2.550,0
1569356038.681,-0.329,-0.322,-2.437,0
1569356038.701,-0.299,-0.307,-2.011,0
1569356038.721,-0.127,-0.336,-1.720,0
1569356038.741,-0.015,-0.441,-1.578,0
1569356038.760,0.217,-0.479,-1.510,0
1569356038.780,0.224,-0.449,-1.436,0
1569356038.800,0.150,-0.471,-1.533,0
1569356038.819,0.015,-0.464,-1.765,0
1569356038.839,-0.157,-0.277,-2.206,0
1569356038.859,-0.284,0.037,-2.490,0
1569356038.879,-0.359,0.157,-2.751,0
1569356038.898,-0.344,0.105,-2.908,0
1569356038.918,-0.292,-0.232,-2.894,0
1569356038.938,-0.202,-0.232,-2.804,0
1569356038.957,-0.194,-0.164,-2.699,0
1569356038.977,-0.239,-0.217,-2.669,0
1569356038.997,-0.322,-0.314,-2.579,0
1569356039.016,-0.172,-0.209,-2.408,0
1569356039.036,-0.007,-0.015,-2.221,0
1569356039.056,-0.030,-0.142,-2.153,0
1569356039.076,-0.090,-0.366,-2.161,0
1569356039.095,-0.067,-0.389,-2.176,0
1569356039.115,-0.082,-0.202,-2.198,0
1569356039.135,-0.164,-0.142,-2.206,0
1569356039.154,-0.194,-0.307,-2.146,0
1569356039.174,-0.164,-0.464,-2.236,0
1569356039.194,-0.142,-0.546,-2.213,0
1569356039.214,-0.045,-0.471,-2.243,0
1569356039.233,-0.127,-0.381,-2.295,0
1569356039.253,-0.187,-0.374,-2.243,0
1569356039.273,-0.157,-0.224,-2.251,0
1569356039.292,-0.075,-0.007,-2.288,0
