timestamps,X,Y,Z,Marker0
1571688194.705,0.128,-0.027,0.986,0
1571688194.724,0.126,-0.029,0.984,0
1571688194.744,0.125,-0.031,0.984,0
1571688194.764,0.122,-0.031,0.983,0
1571688194.784,0.123,-0.031,0.984,0
1571688194.803,0.124,-0.031,0.983,0
1571688194.823,0.125,-0.029,0.984,0
1571688194.843,0.125,-0.025,0.984,0
1571688194.862,0.125,-0.024,0.986,0
1571688194.882,0.124,-0.024,0.988,0
1571688194.902,0.124,-0.024,0.987,0
1571688194.921,0.119,-0.025,0.984,0
1571688194.941,0.117,-0.027,0.988,0
1571688194.961,0.116,-0.027,0.988,0
1571688194.981,0.118,-0.029,0.989,0
1571688195.000,0.121,-0.029,0.988,0
1571688195.020,0.123,-0.028,0.985,0
1571688195.040,0.127,-0.027,0.985,0
1571688195.059,0.130,-0.029,0.984,0
1571688195.079,0.130,-0.029,0.984,0
1571688195.099,0.130,-0.030,0.982,0
1571688195.119,0.130,-0.031,0.982,0
1571688195.138,0.128,-0.032,0.982,0
1571688195.158,0.127,-0.032,0.983,0
1571688195.178,0.125,-0.032,0.984,0
1571688195.197,0.125,-0.032,0.986,0
1571688195.217,0.125,-0.030,0.986,0
1571688195.237,0.125,-0.028,0.986,0
1571688195.257,0.125,-0.028,0.986,0
1571688195.276,0.123,-0.029,0.985,0
1571688195.296,0.123,-0.029,0.984,0
1571688195.316,0.123,-0.028,0.987,0
1571688195.335,0.121,-0.028,0.987,0
1571688195.355,0.121,-0.029,0.987,0
1571688195.375,0.122,-0.028,0.986,0
1571688195.394,0.121,-0.028,0.984,0
1571688195.414,0.121,-0.028,0.985,0
1571688195.434,0.122,-0.028,0.985,0
1571688195.454,0.122,-0.029,0.986,0
1571688195.473,0.123,-0.029,0.987,0
1571688195.493,0.124,-0.029,0.987,0
1571688195.513,0.126,-0.029,0.987,0
1571688195.532,0.127,-0.029,0.988,0
1571688195.552,0.126,-0.030,0.986,0
1571688195.572,0.126,-0.031,0.983,0
1571688195.592,0.126,-0.033,0.981,0
1571688195.611,0.126,-0.032,0.982,0
1571688195.631,0.126,-0.033,0.984,0
1571688195.651,0.123,-0.031,0.980,0
1571688195.670,0.123,-0.029,0.984,0
1571688195.690,0.122,-0.028,0.987,0
1571688195.710,0.122,-0.027,0.988,0
1571688195.730,0.124,-0.027,0.991,0
1571688195.749,0.124,-0.028,0.991,0
1571688195.769,0.123,-0.029,0.989,0
1571688195.789,0.121,-0.031,0.983,0
1571688195.808,0.120,-0.032,0.980,0
1571688195.828,0.119,-0.033,0.981,0
1571688195.848,0.121,-0.032,0.984,0
1571688195.867,0.122,-0.030,0.984,0
1571688195.887,0.123,-0.028,0.984,0
1571688195.907,0.122,-0.027,0.984,0
1571688195.927,0.123,-0.027,0.986,0
1571688195.946,0.123,-0.027,0.988,0
1571688195.966,0.121,-0.025,0.985,0
1571688195.986,0.117,-0.027,0.987,0
1571688196.005,0.113,-0.028,0.986,0
1571688196.025,0.112,-0.028,0.987,0
1571688196.045,0.113,-0.029,0.989,0
1571688196.065,0.115,-0.028,0.990,0
1571688196.084,0.115,-0.027,0.989,0
1571688196.104,0.116,-0.027,0.987,0
1571688196.124,0.115,-0.029,0.986,0
1571688196.143,0.113,-0.030,0.986,0
1571688196.163,0.110,-0.033,0.985,0
1571688196.183,0.110,-0.034,0.985,0
1571688196.202,0.110,-0.035,0.984,0
1571688196.222,0.112,-0.032,0.985,0
1571688196.242,0.114,-0.031,0.986,0
1571688196.262,0.117,-0.027,0.987,0
1571688196.281,0.117,-0.027,0.987,0
1571688196.301,0.116,-0.026,0.986,0
1571688196.321,0.116,-0.027,0.986,0
1571688196.340,0.110,-0.029,0.985,0
1571688196.360,0.109,-0.029,0.984,0
1571688196.380,0.111,-0.029,0.987,0
