timestamps,X,Y,Z,Marker0
1562876019.050,2.295,-1.600,-0.800,0
1562876019.069,2.579,-1.944,-0.770,0
1562876019.089,2.557,-2.213,-0.972,0
1562876019.109,2.482,-2.340,-1.293,0
1562876019.129,2.520,-2.497,-1.495,0
1562876019.148,2.430,-2.699,-1.600,0
1562876019.168,1.286,-2.393,-1.869,0
1562876019.188,0.479,-2.086,-2.280,0
1562876019.208,0.860,-2.221,-2.550,0
1562876019.228,1.338,-2.325,-2.542,0
1562876019.247,1.473,-2.333,-2.490,0
1562876019.267,1.585,-2.355,-2.325,0
1562876019.287,1.600,-2.370,-2.161,0
1562876019.307,1.622,-2.280,-2.041,0
1562876019.326,1.660,-2.325,-2.004,0
1562876019.346,1.645,-2.265,-1.899,0
1562876019.366,1.705,-2.108,-1.779,0
1562876019.386,1.794,-2.079,-1.608,0
1562876019.406,1.869,-2.116,-1.525,0
1562876019.425,1.854,-2.108,-1.398,0
1562876019.445,1.847,-1.996,-1.465,0
1562876019.465,1.922,-2.221,-1.533,0
1562876019.485,1.802,-2.191,-1.667,0
1562876019.505,1.563,-2.415,-1.772,0
1562876019.524,1.465,-2.355,-1.877,0
1562876019.544,1.488,-2.213,-1.981,0
1562876019.564,1.660,-2.094,-2.049,0
1562876019.584,1.652,-1.996,-2.086,0
1562876019.603,1.391,-1.892,-2.213,0
1562876019.623,1.114,-2.071,-2.452,0
1562876019.643,0.994,-2.183,-2.624,0
1562876019.663,0.912,-2.079,-2.602,0
1562876019.683,1.084,-2.049,-2.400,0
1562876019.702,1.376,-2.041,-2.183,0
1562876019.722,1.555,-2.116,-1.974,0
1562876019.742,1.615,-2.116,-1.802,0
1562876019.762,1.630,-2.041,-1.690,0
1562876019.782,1.660,-1.959,-1.600,0
1562876019.801,1.585,-1.727,-1.593,0
1562876019.821,1.652,-1.892,-1.817,0
1562876019.841,1.570,-1.720,-2.019,0
1562876019.861,1.383,-1.540,-2.094,0
1562876019.880,1.279,-1.563,-2.280,0
1562876019.900,1.122,-1.376,-2.408,0
1562876019.920,0.972,-1.211,-2.437,0
1562876019.940,1.002,-1.054,-2.310,0
1562876019.960,1.495,-0.994,-1.966,0
1562876019.979,1.794,-1.009,-1.465,0
1562876019.999,1.615,-0.912,-1.039,0
1562876020.019,1.413,-0.763,-1.009,0
1562876020.039,1.428,-0.778,-1.428,0
1562876020.058,1.024,-0.807,-2.064,0
1562876020.078,0.516,-0.800,-2.714,0
1562876020.098,0.359,-0.875,-3.223,0
1562876020.118,0.493,-0.927,-3.447,0
1562876020.138,0.426,-0.942,-3.507,0
1562876020.157,0.710,-0.942,-3.761,0
1562876020.177,1.308,-1.114,-3.866,0
1562876020.197,1.495,-1.368,-4.105,0
1562876020.217,0.067,-1.084,-4.501,0
1562876020.237,-0.778,-0.867,-4.636,0
1562876020.256,-0.224,-1.204,-4.411,0
1562876020.276,0.082,-1.600,-4.366,0
1562876020.296,0.299,-1.667,-4.553,0
1562876020.316,0.037,-1.443,-4.808,0
1562876020.335,-0.598,-1.002,-5.122,0
1562876020.355,-0.957,-0.905,-5.436,0
1562876020.375,-1.166,-0.912,-5.697,0
1562876020.395,-1.234,-1.114,-6.056,0
1562876020.415,-0.837,-1.398,-6.243,0
1562876020.434,-0.299,-1.765,-6.109,0
1562876020.454,0.120,-1.787,-5.652,0
1562876020.474,0.202,-1.622,-5.002,0
1562876020.494,0.366,-1.383,-4.284,0
1562876020.513,0.935,-1.436,-3.522,0
1562876020.533,1.196,-1.465,-2.856,0
1562876020.553,1.510,-1.518,-2.318,0
1562876020.573,1.966,-1.682,-1.622,0
1562876020.593,2.191,-1.742,-0.972,0
1562876020.612,2.363,-1.892,-0.546,0
1562876020.632,2.280,-1.907,-0.501,0
1562876020.652,1.936,-1.757,-0.725,0
1562876020.672,1.630,-1.667,-0.957,0
1562876020.692,1.346,-1.667,-1.219,0
1562876020.711,1.166,-1.570,-1.383,0
1562876020.731,1.196,-1.540,-1.540,0
1562876020.751,1.316,-1.630,-1.570,0
1562876020.771,1.473,-1.675,-1.637,0
1562876020.790,1.645,-1.772,-1.480,0
1562876020.810,1.951,-1.959,-1.219,0
1562876020.830,2.191,-2.131,-0.905,0
1562876020.850,2.221,-2.183,-0.800,0
1562876020.870,2.138,-2.213,-0.837,0
1562876020.889,2.034,-2.228,-0.965,0
1562876020.909,2.004,-2.280,-1.181,0
1562876020.929,1.809,-2.310,-1.293,0
1562876020.949,1.697,-2.288,-1.376,0
1562876020.969,1.645,-2.288,-1.308,0
1562876020.988,1.570,-2.258,-1.249,0
1562876021.008,1.518,-2.280,-1.234,0
1562876021.028,1.421,-2.183,-1.092,0
1562876021.048,1.533,-2.094,-0.957,0
1562876021.067,1.765,-2.183,-0.688,0
1562876021.087,1.892,-2.138,-0.277,0
1562876021.107,1.989,-2.273,0.172,0
1562876021.127,2.064,-2.647,0.680,0
1562876021.147,1.892,-2.871,1.331,0
1562876021.166,2.236,-2.744,1.742,0
1562876021.186,2.744,-2.587,1.892,0
1562876021.206,2.632,-2.146,1.593,0
1562876021.226,2.086,-1.660,1.047,0
1562876021.245,1.966,-1.436,0.531,0
1562876021.265,2.445,-1.772,0.112,0
1562876021.285,2.467,-2.295,-0.217,0
1562876021.305,1.787,-2.482,-0.688,0
1562876021.325,1.413,-2.497,-1.211,0
1562876021.344,1.256,-2.265,-1.660,0
1562876021.364,1.264,-2.071,-1.989,0
1562876021.384,1.331,-2.094,-2.101,0
1562876021.404,1.256,-2.176,-2.123,0
1562876021.424,1.293,-2.228,-2.086,0
1562876021.443,1.353,-2.340,-1.966,0
1562876021.463,1.608,-2.333,-1.794,0
1562876021.483,2.056,-2.318,-1.615,0
1562876021.503,2.445,-2.348,-1.368,0
1562876021.522,2.041,-2.206,-1.293,0
1562876021.542,1.712,-2.146,-1.293,0
1562876021.562,1.817,-2.138,-1.211,0
1562876021.582,2.236,-2.176,-1.032,0
1562876021.602,2.363,-2.146,-0.897,0
1562876021.621,2.265,-2.161,-0.935,0
1562876021.641,1.959,-2.385,-1.077,0
1562876021.661,1.622,-2.520,-1.211,0
1562876021.681,1.495,-2.505,-1.443,0
1562876021.701,1.533,-2.452,-1.608,0
1562876021.720,1.600,-2.415,-1.787,0
1562876021.740,1.622,-2.490,-1.981,0
1562876021.760,1.593,-2.602,-1.981,0
1562876021.780,1.637,-2.879,-2.101,0
1562876021.799,1.712,-3.611,-2.221,0
1562876021.819,1.809,-4.052,-2.116,0
1562876021.839,2.011,-4.755,-1.951,0
1562876021.859,2.183,-4.905,-1.929,0
1562876021.879,2.251,-4.486,-2.094,0
1562876021.898,2.183,-4.000,-2.265,0
1562876021.918,2.221,-3.948,-2.295,0
1562876021.938,2.161,-4.157,-2.378,0
1562876021.958,1.989,-4.748,-2.168,0
1562876021.977,1.981,-5.795,-2.041,0
1562876021.997,2.146,-6.109,-2.213,0
1562876022.017,2.056,-6.079,-2.422,0
1562876022.037,1.809,-6.916,-2.692,0
1562876022.057,1.922,-8.748,-3.170,0
1562876022.076,1.757,-11.440,-3.918,0
1562876022.096,1.428,-13.376,-5.667,0
1562876022.116,1.144,-14.079,-7.821,0
1562876022.136,0.583,-14.064,-10.049,0
1562876022.156,0.052,-13.832,-11.821,0
1562876022.175,-0.307,-13.264,-12.980,0
1562876022.195,-0.284,-12.838,-13.593,0
1562876022.215,-0.097,-12.038,-13.795,0
1562876022.235,-0.194,-11.051,-14.101,0
1562876022.254,-1.279,-9.578,-14.468,0
1562876022.274,-2.273,-8.180,-14.318,0
1562876022.294,-2.669,-6.931,-13.518,0
1562876022.314,-2.206,-6.161,-12.277,0
1562876022.334,-1.697,-5.652,-10.841,0
1562876022.353,-1.136,-5.181,-9.697,0
1562876022.373,-1.159,-4.867,-8.770,0
1562876022.393,-1.226,-4.710,-8.284,0
1562876022.413,-1.196,-4.292,-7.851,0
1562876022.433,-1.107,-3.611,-7.469,0
1562876022.452,-0.822,-2.886,-6.938,0
1562876022.472,-0.359,-2.086,-6.236,0
1562876022.492,0.127,-1.308,-5.473,0
1562876022.512,0.419,-0.897,-4.553,0
1562876022.531,0.673,-0.688,-3.738,0
1562876022.551,1.107,-0.411,-2.781,0
1562876022.571,1.540,-0.157,-2.049,0
1562876022.591,1.525,0.187,-1.323,0
1562876022.611,1.637,0.628,-0.606,0
1562876022.630,1.682,1.376,0.045,0
1562876022.650,1.914,2.340,0.576,0
1562876022.670,2.273,3.791,0.942,0
1562876022.690,2.280,5.548,1.144,0
1562876022.709,2.221,7.095,1.084,0
1562876022.729,2.355,7.469,1.129,0
1562876022.749,2.415,6.654,1.084,0
1562876022.769,2.071,6.101,1.166,0
1562876022.789,1.817,5.032,1.338,0
1562876022.808,1.765,3.888,1.450,0
1562876022.828,1.757,2.976,1.174,0
1562876022.848,1.914,2.460,0.643,0
1562876022.868,2.176,2.011,0.112,0
1562876022.888,2.662,1.622,-0.224,0
1562876022.907,2.916,1.690,-0.366,0
1562876022.927,2.789,1.787,-0.344,0
1562876022.947,2.482,1.563,-0.142,0
1562876022.967,2.041,0.935,0.000,0
1562876022.986,1.907,0.187,-0.112,0
1562876023.006,1.817,-0.292,-0.329,0
1562876023.026,1.555,-0.486,-0.688,0
1562876023.046,1.458,-0.718,-0.927,0
1562876023.066,1.593,-0.897,-0.957,0
1562876023.085,1.892,-1.024,-0.755,0
1562876023.105,2.206,-1.062,-0.441,0
1562876023.125,2.265,-1.069,-0.284,0
1562876023.145,2.206,-1.286,-0.194,0
1562876023.165,1.862,-1.316,-0.142,0
1562876023.184,1.533,-1.316,-0.359,0
1562876023.204,1.622,-1.286,-0.464,0
1562876023.224,1.996,-1.398,-0.486,0
1562876023.244,1.608,-1.174,-0.606,0
1562876023.263,1.166,-1.084,-0.688,0
1562876023.283,1.129,-1.002,-0.404,0
1562876023.303,1.570,-1.465,0.150,0
1562876023.323,1.802,-2.161,0.912,0
1562876023.343,2.011,-2.467,1.286,0
1562876023.362,1.922,-2.288,1.361,0
1562876023.382,1.645,-1.802,1.099,0
1562876023.402,1.331,-1.301,0.763,0
1562876023.422,1.024,-0.875,0.464,0
1562876023.441,0.770,-0.755,0.277,0
1562876023.461,0.800,-0.703,0.097,0
1562876023.481,0.867,-0.725,-0.172,0
1562876023.501,0.837,-0.725,-0.426,0
1562876023.521,1.024,-0.882,-0.493,0
1562876023.540,1.383,-1.323,-0.329,0
1562876023.560,1.383,-1.630,-0.150,0
1562876023.580,0.830,-1.675,-0.262,0
1562876023.600,0.591,-1.682,-0.501,0
1562876023.620,0.778,-1.630,-0.598,0
1562876023.639,1.107,-1.443,-0.546,0
1562876023.659,1.391,-1.181,-0.591,0
1562876023.679,1.450,-1.084,-0.763,0
1562876023.699,1.316,-1.084,-0.905,0
1562876023.718,1.271,-1.241,-1.107,0
1562876023.738,1.353,-1.443,-1.144,0
1562876023.758,1.585,-1.578,-1.099,0
1562876023.778,1.712,-1.712,-0.875,0
1562876023.798,1.884,-1.936,-0.695,0
1562876023.817,1.996,-2.116,-0.628,0
1562876023.837,2.079,-2.243,-0.464,0
1562876023.857,2.228,-2.146,-0.396,0
1562876023.877,2.303,-2.123,-0.464,0
1562876023.897,2.041,-1.899,-0.636,0
1562876023.916,1.922,-1.705,-0.807,0
1562876023.936,2.034,-1.578,-0.665,0
1562876023.956,2.041,-1.690,-0.658,0
1562876023.976,1.727,-1.899,-0.755,0
1562876023.995,1.428,-2.064,-1.099,0
1562876024.015,1.443,-1.996,-1.331,0
1562876024.035,1.660,-2.094,-1.518,0
1562876024.055,1.705,-2.101,-1.622,0
1562876024.075,1.548,-2.198,-1.750,0
1562876024.094,1.234,-2.198,-1.929,0
1562876024.114,0.733,-1.974,-2.161,0
1562876024.134,0.606,-2.004,-2.221,0
1562876024.154,0.800,-2.131,-2.094,0
1562876024.173,0.950,-2.288,-1.996,0
1562876024.193,0.972,-2.280,-1.787,0
1562876024.213,1.009,-2.123,-1.690,0
1562876024.233,1.234,-2.056,-1.308,0
1562876024.253,1.488,-2.168,-0.987,0
1562876024.272,0.815,-2.026,-1.024,0
1562876024.292,0.007,-1.630,-1.690,0
1562876024.312,0.007,-1.488,-2.206,0
1562876024.332,0.486,-1.622,-2.452,0
1562876024.352,0.950,-1.637,-2.422,0
1562876024.371,0.979,-1.540,-2.333,0
1562876024.391,0.987,-1.398,-2.123,0
1562876024.411,1.054,-1.249,-1.794,0
1562876024.431,1.181,-1.024,-1.608,0
1562876024.450,1.114,-0.710,-1.667,0
1562876024.470,1.084,-0.508,-1.832,0
1562876024.490,1.062,-0.650,-2.086,0
1562876024.510,0.935,-0.830,-2.385,0
1562876024.530,0.793,-0.882,-2.714,0
1562876024.549,0.561,-0.643,-3.051,0
1562876024.569,0.837,-0.531,-3.252,0
1562876024.589,1.159,-0.598,-3.267,0
1562876024.609,0.994,-0.516,-3.357,0
1562876024.629,0.912,-0.449,-3.282,0
1562876024.648,0.837,-0.650,-3.118,0
1562876024.668,0.912,-1.092,-2.699,0
1562876024.688,0.935,-1.323,-2.123,0
1562876024.708,1.039,-1.675,-1.637,0
1562876024.727,1.054,-2.123,-1.331,0
1562876024.747,0.748,-2.265,-1.077,0
1562876024.767,0.464,-2.108,-1.129,0
1562876024.787,0.314,-2.079,-1.293,0
1562876024.807,0.606,-2.191,-1.383,0
1562876024.826,0.852,-2.213,-1.533,0
1562876024.846,0.822,-2.056,-1.907,0
1562876024.866,0.703,-1.645,-2.460,0
1562876024.886,0.785,-1.099,-2.774,0
1562876024.905,1.219,-0.703,-2.864,0
1562876024.925,1.772,-0.479,-2.684,0
1562876024.945,2.176,-0.441,-2.400,0
1562876024.965,2.422,-0.486,-2.198,0
1562876024.985,2.557,-0.441,-1.966,0
1562876025.004,2.781,-0.411,-1.779,0
1562876025.024,2.961,-0.336,-1.750,0
1562876025.044,3.013,-0.314,-1.660,0
1562876025.064,2.834,-0.299,-1.682,0
1562876025.084,2.497,-0.636,-1.675,0
1562876025.103,2.116,-1.271,-1.376,0
1562876025.123,1.742,-1.936,-1.211,0
1562876025.143,1.570,-2.318,-1.249,0
1562876025.163,1.398,-2.617,-1.383,0
1562876025.182,1.114,-2.826,-1.570,0
1562876025.202,0.912,-2.639,-1.675,0
1562876025.222,1.398,-2.505,-1.697,0
1562876025.242,1.757,-2.415,-1.615,0
1562876025.262,1.293,-2.146,-1.660,0
1562876025.281,0.822,-1.959,-1.794,0
1562876025.301,0.957,-2.071,-1.697,0
1562876025.321,1.428,-2.430,-1.323,0
1562876025.341,1.630,-2.751,-0.807,0
1562876025.360,1.652,-2.751,-0.359,0
1562876025.380,1.622,-2.527,-0.157,0
1562876025.400,1.637,-2.295,-0.157,0
1562876025.420,1.675,-2.041,-0.232,0
1562876025.440,1.720,-2.011,-0.389,0
1562876025.459,1.705,-2.108,-0.538,0
1562876025.479,1.652,-2.168,-0.703,0
1562876025.499,1.675,-2.198,-0.979,0
1562876025.519,1.622,-1.996,-1.166,0
1562876025.539,1.622,-1.951,-1.353,0
1562876025.558,1.951,-2.228,-1.480,0
1562876025.578,1.809,-2.430,-1.622,0
1562876025.598,1.204,-2.385,-1.899,0
1562876025.618,1.122,-2.258,-2.101,0
1562876025.637,1.540,-2.131,-2.079,0
1562876025.657,1.944,-2.034,-1.877,0
1562876025.677,2.071,-2.056,-1.660,0
1562876025.697,1.951,-2.176,-1.488,0
1562876025.717,1.697,-2.251,-1.376,0
1562876025.736,1.525,-2.288,-1.368,0
1562876025.756,1.615,-2.221,-1.293,0
1562876025.776,1.787,-2.153,-1.301,0
1562876025.796,1.914,-2.153,-1.211,0
1562876025.816,1.884,-2.041,-1.032,0
1562876025.835,1.727,-2.041,-0.912,0
1562876025.855,1.690,-2.049,-0.703,0
1562876025.875,1.690,-2.056,-0.583,0
1562876025.895,1.622,-2.131,-0.583,0
1562876025.914,1.436,-2.243,-0.568,0
1562876025.934,0.994,-2.639,-0.389,0
1562876025.954,0.419,-3.267,-0.037,0
1562876025.974,-0.239,-3.925,0.381,0
1562876025.994,-0.456,-4.666,0.979,0
1562876026.013,-0.060,-4.867,1.398,0
1562876026.033,0.411,-4.479,1.301,0
1562876026.053,0.957,-3.626,0.778,0
1562876026.073,1.563,-2.766,0.067,0
1562876026.092,2.176,-2.221,-0.426,0
1562876026.112,2.482,-1.682,-0.905,0
1562876026.132,2.452,-1.107,-1.443,0
1562876026.152,2.206,-0.583,-2.034,0
1562876026.172,2.251,-0.404,-2.557,0
1562876026.191,2.482,-0.336,-3.125,0
1562876026.211,2.662,-0.277,-3.649,0
1562876026.231,2.908,-0.187,-4.008,0
1562876026.251,3.051,-0.381,-4.292,0
1562876026.271,2.310,-0.703,-4.576,0
1562876026.290,1.069,-0.807,-4.860,0
1562876026.310,0.374,-1.264,-4.725,0
1562876026.330,0.389,-1.847,-4.037,0
1562876026.350,0.531,-2.228,-3.409,0
1562876026.369,0.598,-2.213,-2.908,0
1562876026.389,0.643,-2.116,-2.602,0
1562876026.409,0.860,-2.243,-2.243,0
1562876026.429,0.860,-2.430,-1.817,0
1562876026.449,0.778,-2.550,-1.510,0
1562876026.468,0.658,-2.348,-1.308,0
1562876026.488,0.665,-2.265,-1.391,0
1562876026.508,0.822,-2.049,-1.346,0
1562876026.528,0.979,-1.981,-1.361,0
1562876026.548,1.084,-1.966,-1.503,0
1562876026.567,1.054,-2.153,-1.518,0
1562876026.587,1.122,-2.370,-1.510,0
1562876026.607,0.890,-2.348,-1.555,0
1562876026.627,0.740,-2.086,-1.727,0
1562876026.646,0.807,-1.996,-1.989,0
1562876026.666,1.039,-1.914,-2.191,0
1562876026.686,1.211,-1.877,-2.123,0
1562876026.706,1.166,-1.899,-1.959,0
1562876026.726,0.979,-1.989,-1.839,0
1562876026.745,0.942,-2.198,-1.720,0
1562876026.765,1.069,-2.258,-1.660,0
1562876026.785,1.376,-2.206,-1.630,0
1562876026.805,1.630,-2.176,-1.645,0
1562876026.824,1.660,-2.094,-1.578,0
1562876026.844,1.615,-1.981,-1.593,0
1562876026.864,1.525,-1.944,-1.705,0
1562876026.884,1.495,-2.004,-1.824,0
1562876026.904,1.488,-2.064,-1.847,0
1562876026.923,1.436,-2.086,-2.019,0
1562876026.943,1.353,-2.049,-2.108,0
1562876026.963,1.398,-1.989,-2.243,0
1562876026.983,1.376,-2.011,-2.138,0
1562876027.003,1.398,-1.922,-2.108,0
1562876027.022,1.540,-1.899,-1.951,0
1562876027.042,1.622,-1.929,-1.772,0
1562876027.062,1.772,-2.019,-1.600,0
1562876027.082,1.884,-2.064,-1.458,0
1562876027.101,1.750,-1.959,-1.376,0
1562876027.121,1.593,-1.944,-1.428,0
1562876027.141,1.608,-2.034,-1.503,0
1562876027.161,1.682,-2.191,-1.518,0
1562876027.181,1.750,-2.131,-1.570,0
1562876027.200,1.922,-2.079,-1.608,0
1562876027.220,2.243,-2.094,-1.735,0
1562876027.240,2.445,-2.265,-1.862,0
1562876027.260,1.473,-2.011,-2.168,0
1562876027.280,0.471,-1.637,-2.557,0
1562876027.299,0.665,-1.652,-2.579,0
1562876027.319,1.421,-1.892,-2.131,0
1562876027.339,1.720,-2.071,-1.660,0
1562876027.359,1.645,-1.936,-1.346,0
1562876027.378,1.480,-1.757,-1.151,0
1562876027.398,1.249,-1.750,-1.084,0
1562876027.418,1.398,-2.071,-0.905,0
1562876027.438,1.615,-2.565,-0.695,0
1562876027.458,1.690,-2.751,-0.800,0
1562876027.477,1.637,-2.834,-0.994,0
1562876027.497,1.510,-3.118,-1.234,0
1562876027.517,1.398,-3.245,-1.652,0
1562876027.537,1.249,-3.006,-1.951,0
1562876027.556,1.256,-3.073,-2.049,0
1562876027.576,1.159,-3.380,-1.922,0
1562876027.596,1.107,-3.731,-1.847,0
1562876027.616,1.271,-3.649,-1.936,0
1562876027.636,1.533,-3.200,-2.034,0
1562876027.655,1.847,-2.789,-1.914,0
1562876027.675,2.183,-2.482,-1.682,0
1562876027.695,2.071,-2.086,-1.525,0
1562876027.715,1.697,-1.765,-1.473,0
1562876027.735,1.458,-1.570,-1.585,0
1562876027.754,1.301,-1.443,-1.787,0
1562876027.774,1.256,-1.406,-1.922,0
1562876027.794,1.316,-1.249,-1.944,0
1562876027.814,1.383,-1.166,-1.892,0
1562876027.833,1.436,-1.039,-1.877,0
1562876027.853,1.555,-0.920,-1.884,0
1562876027.873,1.495,-0.845,-1.951,0
1562876027.893,1.413,-0.987,-1.824,0
1562876027.913,1.391,-1.234,-1.899,0
