timestamps,X,Y,Z,Marker0
1574373611.617,-0.732,-0.134,0.646,0
1574373611.637,-0.735,-0.134,0.648,0
1574373611.656,-0.736,-0.135,0.648,0
1574373611.676,-0.736,-0.134,0.646,0
1574373611.696,-0.734,-0.133,0.644,0
1574373611.716,-0.734,-0.131,0.645,0
1574373611.735,-0.735,-0.131,0.647,0
1574373611.755,-0.735,-0.129,0.643,0
1574373611.775,-0.737,-0.131,0.641,0
1574373611.794,-0.739,-0.131,0.642,0
1574373611.814,-0.736,-0.130,0.640,0
1574373611.834,-0.735,-0.130,0.638,0
1574373611.854,-0.737,-0.132,0.640,0
1574373611.873,-0.741,-0.132,0.638,0
1574373611.893,-0.741,-0.132,0.638,0
1574373611.913,-0.740,-0.131,0.637,0
1574373611.932,-0.741,-0.130,0.637,0
1574373611.952,-0.742,-0.131,0.637,0
1574373611.972,-0.742,-0.131,0.639,0
1574373611.991,-0.740,-0.130,0.640,0
1574373612.011,-0.739,-0.129,0.642,0
1574373612.031,-0.738,-0.129,0.639,0
1574373612.051,-0.738,-0.128,0.640,0
1574373612.070,-0.737,-0.127,0.640,0
1574373612.090,-0.741,-0.126,0.640,0
1574373612.110,-0.744,-0.127,0.640,0
1574373612.129,-0.744,-0.127,0.637,0
1574373612.149,-0.744,-0.128,0.636,0
1574373612.169,-0.744,-0.130,0.640,0
1574373612.189,-0.741,-0.130,0.634,0
1574373612.208,-0.739,-0.130,0.629,0
1574373612.228,-0.740,-0.128,0.628,0
1574373612.248,-0.745,-0.125,0.637,0
1574373612.267,-0.746,-0.124,0.639,0
1574373612.287,-0.747,-0.125,0.641,0
1574373612.307,-0.747,-0.128,0.643,0
1574373612.327,-0.745,-0.128,0.639,0
1574373612.346,-0.741,-0.130,0.637,0
1574373612.366,-0.738,-0.131,0.634,0
1574373612.386,-0.737,-0.131,0.631,0
1574373612.405,-0.738,-0.132,0.634,0
1574373612.425,-0.742,-0.131,0.635,0
1574373612.445,-0.745,-0.132,0.635,0
1574373612.464,-0.746,-0.131,0.634,0
1574373612.484,-0.746,-0.129,0.634,0
1574373612.504,-0.747,-0.127,0.634,0
1574373612.524,-0.749,-0.125,0.635,0
1574373612.543,-0.748,-0.126,0.634,0
1574373612.563,-0.746,-0.125,0.633,0
1574373612.583,-0.744,-0.128,0.634,0
1574373612.602,-0.744,-0.129,0.638,0
1574373612.622,-0.741,-0.131,0.632,0
1574373612.642,-0.740,-0.132,0.629,0
1574373612.662,-0.743,-0.131,0.632,0
1574373612.681,-0.744,-0.130,0.634,0
1574373612.701,-0.745,-0.129,0.634,0
1574373612.721,-0.746,-0.129,0.635,0
1574373612.740,-0.746,-0.128,0.636,0
1574373612.760,-0.747,-0.128,0.635,0
1574373612.780,-0.746,-0.128,0.634,0
1574373612.800,-0.745,-0.129,0.634,0
1574373612.819,-0.744,-0.128,0.632,0
1574373612.839,-0.744,-0.130,0.632,0
1574373612.859,-0.745,-0.129,0.632,0
1574373612.878,-0.745,-0.129,0.632,0
1574373612.898,-0.744,-0.129,0.632,0
1574373612.918,-0.745,-0.128,0.632,0
1574373612.937,-0.746,-0.126,0.633,0
1574373612.957,-0.748,-0.126,0.635,0
1574373612.977,-0.749,-0.127,0.635,0
1574373612.997,-0.749,-0.127,0.638,0
1574373613.016,-0.744,-0.127,0.634,0
1574373613.036,-0.740,-0.128,0.628,0
1574373613.056,-0.740,-0.130,0.629,0
1574373613.075,-0.742,-0.130,0.631,0
1574373613.095,-0.746,-0.130,0.634,0
1574373613.115,-0.749,-0.131,0.634,0
1574373613.135,-0.750,-0.129,0.633,0
1574373613.154,-0.748,-0.129,0.632,0
1574373613.174,-0.748,-0.129,0.633,0
1574373613.194,-0.745,-0.128,0.633,0
1574373613.213,-0.743,-0.126,0.633,0
1574373613.233,-0.744,-0.126,0.633,0
1574373613.253,-0.745,-0.127,0.633,0
1574373613.273,-0.747,-0.126,0.632,0
1574373613.292,-0.748,-0.129,0.634,0
1574373613.312,-0.747,-0.130,0.631,0
1574373613.332,-0.745,-0.131,0.632,0
1574373613.351,-0.744,-0.133,0.633,0
1574373613.371,-0.744,-0.133,0.634,0
1574373613.391,-0.743,-0.132,0.631,0
1574373613.410,-0.742,-0.132,0.628,0
1574373613.430,-0.745,-0.129,0.630,0
1574373613.450,-0.747,-0.128,0.634,0
1574373613.470,-0.749,-0.127,0.634,0
1574373613.489,-0.748,-0.126,0.634,0
1574373613.509,-0.747,-0.125,0.634,0
1574373613.529,-0.747,-0.125,0.635,0
1574373613.548,-0.746,-0.127,0.634,0
1574373613.568,-0.746,-0.128,0.633,0
1574373613.588,-0.745,-0.129,0.633,0
1574373613.608,-0.745,-0.131,0.632,0
1574373613.627,-0.744,-0.131,0.630,0
1574373613.647,-0.743,-0.130,0.631,0
1574373613.667,-0.744,-0.131,0.632,0
1574373613.686,-0.745,-0.129,0.632,0
1574373613.706,-0.745,-0.130,0.633,0
1574373613.726,-0.746,-0.128,0.633,0
1574373613.746,-0.747,-0.127,0.632,0
1574373613.765,-0.748,-0.125,0.631,0
1574373613.785,-0.748,-0.124,0.634,0
1574373613.805,-0.748,-0.126,0.635,0
1574373613.824,-0.747,-0.128,0.635,0
1574373613.844,-0.747,-0.128,0.635,0
1574373613.864,-0.741,-0.128,0.629,0
1574373613.883,-0.740,-0.131,0.629,0
1574373613.903,-0.743,-0.133,0.631,0
1574373613.923,-0.747,-0.129,0.632,0
1574373613.943,-0.752,-0.127,0.635,0
1574373613.962,-0.751,-0.125,0.633,0
1574373613.982,-0.751,-0.125,0.631,0
1574373614.002,-0.751,-0.123,0.633,0
1574373614.021,-0.748,-0.123,0.628,0
1574373614.041,-0.748,-0.126,0.627,0
1574373614.061,-0.746,-0.126,0.626,0
1574373614.081,-0.748,-0.125,0.627,0
1574373614.100,-0.750,-0.124,0.629,0
1574373614.120,-0.752,-0.122,0.630,0
1574373614.140,-0.754,-0.122,0.632,0
1574373614.159,-0.751,-0.120,0.628,0
1574373614.179,-0.749,-0.124,0.629,0
1574373614.199,-0.747,-0.125,0.628,0
1574373614.219,-0.746,-0.122,0.624,0
1574373614.238,-0.749,-0.122,0.626,0
1574373614.258,-0.749,-0.120,0.622,0
1574373614.278,-0.750,-0.116,0.620,0
1574373614.297,-0.755,-0.116,0.625,0
1574373614.317,-0.758,-0.116,0.629,0
1574373614.337,-0.755,-0.117,0.624,0
1574373614.356,-0.754,-0.116,0.624,0
1574373614.376,-0.757,-0.114,0.626,0
1574373614.396,-0.754,-0.109,0.623,0
1574373614.416,-0.756,-0.107,0.628,0
1574373614.435,-0.753,-0.109,0.627,0
1574373614.455,-0.752,-0.109,0.624,0
1574373614.475,-0.748,-0.110,0.621,0
1574373614.494,-0.749,-0.114,0.623,0
1574373614.514,-0.752,-0.115,0.624,0
1574373614.534,-0.755,-0.111,0.623,0
1574373614.554,-0.759,-0.103,0.622,0
1574373614.573,-0.763,-0.092,0.623,0
1574373614.593,-0.763,-0.088,0.625,0
1574373614.613,-0.761,-0.091,0.628,0
1574373614.632,-0.760,-0.093,0.626,0
1574373614.652,-0.759,-0.092,0.623,0
1574373614.672,-0.761,-0.091,0.621,0
1574373614.691,-0.764,-0.089,0.623,0
1574373614.711,-0.764,-0.085,0.621,0
1574373614.731,-0.763,-0.087,0.623,0
1574373614.751,-0.760,-0.089,0.624,0
1574373614.770,-0.757,-0.092,0.623,0
1574373614.790,-0.757,-0.094,0.625,0
1574373614.810,-0.757,-0.094,0.623,0
1574373614.829,-0.755,-0.093,0.620,0
1574373614.849,-0.757,-0.089,0.621,0
1574373614.869,-0.760,-0.087,0.623,0
1574373614.889,-0.762,-0.083,0.623,0
1574373614.908,-0.762,-0.085,0.625,0
1574373614.928,-0.759,-0.089,0.628,0
1574373614.948,-0.756,-0.093,0.627,0
1574373614.967,-0.755,-0.095,0.623,0
1574373614.987,-0.758,-0.095,0.622,0
1574373615.007,-0.761,-0.091,0.621,0
1574373615.027,-0.762,-0.085,0.621,0
1574373615.046,-0.762,-0.083,0.622,0
1574373615.066,-0.759,-0.085,0.622,0
1574373615.086,-0.756,-0.087,0.622,0
1574373615.105,-0.753,-0.085,0.620,0
1574373615.125,-0.759,-0.086,0.625,0
1574373615.145,-0.761,-0.086,0.625,0
1574373615.164,-0.763,-0.083,0.626,0
1574373615.184,-0.760,-0.076,0.622,0
1574373615.204,-0.759,-0.070,0.622,0
1574373615.224,-0.771,-0.065,0.619,0
1574373615.243,-0.766,-0.065,0.619,0
1574373615.263,-0.749,-0.066,0.624,0
1574373615.283,-0.749,-0.065,0.630,0
1574373615.302,-0.757,-0.064,0.623,0
1574373615.322,-0.761,-0.061,0.617,0
1574373615.342,-0.764,-0.056,0.607,0
1574373615.362,-0.770,-0.054,0.602,0
1574373615.381,-0.778,-0.053,0.608,0
1574373615.401,-0.797,-0.041,0.611,0
1574373615.421,-0.795,-0.033,0.613,0
1574373615.440,-0.790,-0.031,0.624,0
1574373615.460,-0.784,-0.032,0.627,0
1574373615.480,-0.774,-0.031,0.622,0
1574373615.500,-0.772,-0.033,0.622,0
1574373615.519,-0.769,-0.038,0.627,0
1574373615.539,-0.743,-0.053,0.627,0
1574373615.559,-0.731,-0.071,0.631,0
1574373615.578,-0.731,-0.084,0.623,0
1574373615.598,-0.739,-0.091,0.614,0
1574373615.618,-0.760,-0.084,0.610,0
1574373615.637,-0.782,-0.075,0.609,0
1574373615.657,-0.795,-0.058,0.608,0
1574373615.677,-0.792,-0.047,0.614,0
1574373615.697,-0.775,-0.044,0.622,0
1574373615.716,-0.760,-0.047,0.629,0
1574373615.736,-0.755,-0.045,0.635,0
1574373615.756,-0.757,-0.042,0.631,0
1574373615.775,-0.755,-0.041,0.623,0
1574373615.795,-0.752,-0.049,0.625,0
1574373615.815,-0.755,-0.057,0.626,0
1574373615.835,-0.763,-0.063,0.625,0
1574373615.854,-0.770,-0.065,0.622,0
1574373615.874,-0.771,-0.065,0.621,0
1574373615.894,-0.768,-0.061,0.616,0
1574373615.913,-0.760,-0.059,0.617,0
1574373615.933,-0.755,-0.059,0.625,0
1574373615.953,-0.754,-0.057,0.630,0
1574373615.973,-0.755,-0.055,0.632,0
1574373615.992,-0.759,-0.054,0.631,0
1574373616.012,-0.763,-0.052,0.626,0
1574373616.032,-0.765,-0.051,0.624,0
1574373616.051,-0.766,-0.051,0.623,0
