timestamps,X,Y,Z,Marker0
1570732761.748,-0.292,1.301,-2.131,0
1570732761.767,-0.202,1.413,-2.071,0
1570732761.787,-0.269,1.391,-2.108,0
1570732761.807,-0.359,1.249,-2.123,0
1570732761.826,-0.381,1.241,-2.011,0
1570732761.846,-0.374,1.234,-1.959,0
1570732761.866,-0.269,1.174,-2.011,0
1570732761.885,-0.292,1.234,-2.004,0
1570732761.905,-0.292,1.338,-1.944,0
1570732761.925,-0.314,1.413,-1.929,0
1570732761.945,-0.359,1.428,-1.899,0
1570732761.964,-0.277,1.323,-2.026,0
1570732761.984,-0.314,1.241,-2.041,0
1570732762.004,-0.381,1.211,-2.071,0
1570732762.023,-0.322,1.256,-2.101,0
1570732762.043,-0.329,1.338,-2.011,0
1570732762.063,-0.314,1.338,-1.981,0
1570732762.083,-0.224,1.391,-1.929,0
1570732762.102,-0.247,1.495,-1.847,0
1570732762.122,-0.232,1.510,-1.824,0
1570732762.142,-0.239,1.421,-1.877,0
1570732762.161,-0.292,1.368,-1.974,0
1570732762.181,-0.336,1.518,-2.049,0
1570732762.201,-0.232,1.682,-1.996,0
1570732762.221,-0.269,1.682,-1.966,0
1570732762.240,-0.292,1.503,-1.824,0
1570732762.260,-0.307,1.271,-1.817,0
1570732762.280,-0.217,1.166,-1.847,0
1570732762.299,-0.194,1.166,-1.824,0
1570732762.319,-0.232,1.286,-1.847,0
1570732762.339,-0.209,1.361,-1.884,0
1570732762.358,-0.269,1.204,-1.996,0
1570732762.378,-0.516,1.196,-2.049,0
1570732762.398,-0.628,1.555,-1.966,0
1570732762.418,-0.456,1.533,-1.922,0
1570732762.437,-0.284,1.391,-1.839,0
1570732762.457,-0.179,1.346,-1.600,0
1570732762.477,-0.164,1.353,-1.308,0
1570732762.496,-0.112,1.436,-1.249,0
1570732762.516,-0.112,1.555,-1.376,0
1570732762.536,-0.090,1.593,-1.533,0
1570732762.556,-0.187,1.398,-1.877,0
1570732762.575,-0.336,1.234,-2.056,0
1570732762.595,-0.419,1.196,-2.265,0
1570732762.615,-0.374,1.331,-2.265,0
1570732762.634,-0.284,1.495,-2.243,0
1570732762.654,-0.232,1.436,-2.243,0
1570732762.674,-0.172,1.346,-2.004,0
1570732762.694,-0.239,1.301,-1.765,0
1570732762.713,-0.329,1.226,-1.794,0
1570732762.733,-0.299,1.151,-1.757,0
1570732762.753,-0.284,1.159,-1.794,0
1570732762.772,-0.254,1.279,-1.854,0
1570732762.792,-0.262,1.376,-1.854,0
1570732762.812,-0.239,1.458,-1.907,0
1570732762.831,-0.292,1.368,-2.034,0
1570732762.851,-0.396,1.279,-2.138,0
1570732762.871,-0.381,1.249,-2.123,0
1570732762.891,-0.299,1.271,-2.041,0
1570732762.910,-0.262,1.234,-1.996,0
1570732762.930,-0.269,1.353,-1.899,0
1570732762.950,-0.164,1.383,-1.735,0
1570732762.969,-0.157,1.338,-1.727,0
1570732762.989,-0.179,1.219,-1.742,0
1570732763.009,-0.172,1.166,-1.794,0
1570732763.029,-0.254,1.136,-1.862,0
1570732763.048,-0.351,1.249,-2.019,0
1570732763.068,-0.359,1.286,-2.123,0
1570732763.088,-0.344,1.316,-2.101,0
1570732763.107,-0.344,1.271,-1.959,0
1570732763.127,-0.307,1.323,-1.839,0
1570732763.147,-0.217,1.293,-1.794,0
1570732763.167,-0.172,1.331,-1.772,0
1570732763.186,-0.142,1.413,-1.727,0
1570732763.206,-0.217,1.398,-1.839,0
1570732763.226,-0.202,1.346,-1.802,0
1570732763.245,-0.194,1.308,-1.832,0
1570732763.265,-0.135,1.211,-1.899,0
1570732763.285,-0.187,1.166,-2.086,0
1570732763.304,-0.284,1.122,-2.146,0
1570732763.324,-0.441,1.129,-1.996,0
1570732763.344,-0.553,1.256,-1.869,0
1570732763.364,-0.404,1.271,-1.877,0
1570732763.383,-0.217,1.166,-1.802,0
1570732763.403,-0.232,1.181,-1.697,0
1570732763.423,-0.194,1.264,-1.540,0
1570732763.442,-0.067,1.503,-1.488,0
1570732763.462,-0.052,1.608,-1.585,0
1570732763.482,-0.105,1.458,-1.488,0
1570732763.502,-0.142,1.316,-1.465,0
1570732763.521,-0.097,1.211,-1.540,0
1570732763.541,-0.157,1.241,-1.533,0
1570732763.561,-0.127,1.293,-1.495,0
1570732763.580,-0.194,1.353,-1.765,0
1570732763.600,-0.224,1.234,-2.011,0
1570732763.620,-0.389,1.069,-2.079,0
1570732763.639,-0.471,0.815,-2.213,0
1570732763.659,-0.531,0.658,-2.408,0
1570732763.679,-0.464,0.680,-2.475,0
1570732763.699,-0.441,0.837,-2.527,0
1570732763.718,-0.501,1.151,-2.527,0
1570732763.738,-0.441,1.264,-2.452,0
1570732763.758,-0.351,1.189,-2.288,0
1570732763.777,-0.299,1.092,-1.892,0
1570732763.797,-0.269,0.972,-1.652,0
1570732763.817,-0.254,1.017,-1.637,0
1570732763.837,-0.202,1.151,-1.667,0
1570732763.856,-0.150,1.219,-1.817,0
1570732763.876,-0.127,1.219,-2.094,0
1570732763.896,-0.157,1.144,-2.213,0
1570732763.915,-0.344,1.009,-2.393,0
1570732763.935,-0.396,1.009,-2.512,0
1570732763.955,-0.419,1.002,-2.572,0
1570732763.975,-0.396,0.950,-2.408,0
1570732763.994,-0.284,0.987,-2.138,0
1570732764.014,-0.090,1.009,-1.869,0
1570732764.034,0.157,1.181,-1.548,0
1570732764.053,0.359,1.368,-1.391,0
1570732764.073,0.493,1.308,-1.271,0
1570732764.093,0.680,1.189,-1.159,0
1570732764.112,0.546,1.211,-1.024,0
1570732764.132,0.411,1.301,-1.032,0
1570732764.152,0.381,1.301,-0.942,0
1570732764.172,0.314,1.241,-1.032,0
1570732764.191,0.164,1.174,-1.361,0
1570732764.211,0.007,1.166,-1.757,0
1570732764.231,-0.314,1.383,-2.086,0
1570732764.250,-0.419,1.622,-2.221,0
1570732764.270,-0.396,1.525,-2.295,0
1570732764.290,-0.322,1.264,-2.303,0
1570732764.310,-0.366,1.099,-2.094,0
1570732764.329,-0.292,1.144,-1.742,0
1570732764.349,-0.209,1.226,-1.660,0
1570732764.369,-0.112,1.391,-1.652,0
1570732764.388,-0.075,1.398,-1.750,0
1570732764.408,-0.187,1.264,-1.966,0
1570732764.428,-0.247,1.129,-2.161,0
1570732764.448,-0.366,1.069,-2.422,0
1570732764.467,-0.449,1.047,-2.422,0
1570732764.487,-0.366,1.151,-2.340,0
1570732764.507,-0.217,1.204,-2.221,0
1570732764.526,-0.112,1.166,-2.101,0
1570732764.546,-0.187,1.196,-1.862,0
1570732764.566,-0.172,1.301,-1.839,0
1570732764.585,-0.179,1.346,-1.922,0
1570732764.605,-0.209,1.383,-2.056,0
1570732764.625,-0.217,1.293,-2.086,0
1570732764.645,-0.299,1.219,-2.116,0
1570732764.664,-0.344,1.286,-2.071,0
1570732764.684,-0.344,1.353,-2.101,0
1570732764.704,-0.322,1.353,-2.049,0
1570732764.723,-0.307,1.286,-2.026,0
1570732764.743,-0.277,1.338,-1.959,0
1570732764.763,-0.277,1.398,-1.936,0
1570732764.783,-0.351,1.413,-1.907,0
1570732764.802,-0.262,1.436,-1.974,0
1570732764.822,-0.277,1.383,-2.041,0
1570732764.842,-0.351,1.293,-2.094,0
1570732764.861,-0.359,1.301,-2.198,0
1570732764.881,-0.389,1.271,-2.258,0
1570732764.901,-0.441,1.249,-2.206,0
1570732764.921,-0.441,1.316,-2.206,0
1570732764.940,-0.426,1.353,-2.243,0
1570732764.960,-0.374,1.361,-2.176,0
1570732764.980,-0.254,1.286,-2.041,0
1570732764.999,-0.224,1.353,-1.959,0
1570732765.019,-0.262,1.495,-1.951,0
1570732765.039,-0.322,1.488,-1.936,0
1570732765.058,-0.299,1.421,-1.974,0
1570732765.078,-0.359,1.323,-1.951,0
1570732765.098,-0.336,1.293,-1.944,0
1570732765.118,-0.284,1.353,-1.854,0
1570732765.137,-0.135,1.436,-1.765,0
1570732765.157,-0.209,1.279,-1.981,0
1570732765.177,-0.299,1.077,-2.101,0
1570732765.196,-0.523,1.234,-2.071,0
1570732765.216,-0.703,1.361,-2.273,0
1570732765.236,-0.650,1.264,-2.482,0
1570732765.256,-0.493,1.256,-2.370,0
1570732765.275,-0.396,1.196,-2.280,0
1570732765.295,-0.277,1.264,-2.094,0
1570732765.315,-0.202,1.510,-1.936,0
1570732765.334,-0.164,1.787,-1.929,0
1570732765.354,-0.194,1.637,-1.929,0
1570732765.374,-0.277,1.503,-1.877,0
1570732765.394,-0.351,1.338,-2.011,0
1570732765.413,-0.366,1.308,-2.064,0
1570732765.433,-0.381,1.271,-2.198,0
1570732765.453,-0.239,1.361,-2.176,0
1570732765.472,-0.232,1.391,-2.079,0
1570732765.492,-0.329,1.271,-2.094,0
1570732765.512,-0.344,1.316,-2.011,0
1570732765.531,-0.344,1.398,-2.026,0
