timestamps,X,Y,Z,Marker0
1573164399.861,-0.392,0.381,0.832,0
1573164399.880,-0.392,0.380,0.833,0
1573164399.900,-0.392,0.379,0.833,0
1573164399.920,-0.393,0.378,0.832,0
1573164399.939,-0.393,0.378,0.832,0
1573164399.959,-0.395,0.379,0.831,0
1573164399.979,-0.395,0.379,0.833,0
1573164399.999,-0.396,0.379,0.834,0
1573164400.018,-0.394,0.377,0.834,0
1573164400.038,-0.391,0.376,0.833,0
1573164400.058,-0.390,0.376,0.833,0
1573164400.077,-0.391,0.376,0.834,0
1573164400.097,-0.392,0.377,0.834,0
1573164400.117,-0.393,0.380,0.834,0
1573164400.137,-0.392,0.381,0.833,0
1573164400.156,-0.392,0.379,0.832,0
1573164400.176,-0.392,0.378,0.833,0
1573164400.196,-0.390,0.377,0.834,0
1573164400.215,-0.389,0.375,0.834,0
1573164400.235,-0.388,0.373,0.836,0
1573164400.255,-0.390,0.372,0.836,0
1573164400.274,-0.391,0.371,0.837,0
1573164400.294,-0.393,0.372,0.836,0
1573164400.314,-0.392,0.372,0.837,0
1573164400.334,-0.392,0.370,0.837,0
1573164400.353,-0.390,0.370,0.835,0
1573164400.373,-0.389,0.369,0.836,0
1573164400.393,-0.389,0.370,0.835,0
1573164400.412,-0.389,0.371,0.836,0
1573164400.432,-0.391,0.373,0.837,0
1573164400.452,-0.392,0.373,0.838,0
1573164400.472,-0.391,0.374,0.837,0
1573164400.491,-0.391,0.373,0.839,0
1573164400.511,-0.391,0.372,0.839,0
1573164400.531,-0.390,0.371,0.838,0
1573164400.550,-0.389,0.370,0.837,0
1573164400.570,-0.388,0.368,0.839,0
1573164400.590,-0.387,0.365,0.839,0
1573164400.610,-0.389,0.364,0.839,0
1573164400.629,-0.389,0.363,0.841,0
1573164400.649,-0.391,0.361,0.841,0
1573164400.669,-0.391,0.362,0.840,0
1573164400.688,-0.390,0.362,0.841,0
1573164400.708,-0.391,0.364,0.841,0
1573164400.728,-0.388,0.362,0.841,0
1573164400.748,-0.388,0.362,0.840,0
1573164400.767,-0.387,0.365,0.840,0
1573164400.787,-0.389,0.365,0.841,0
1573164400.807,-0.390,0.366,0.840,0
1573164400.826,-0.389,0.366,0.840,0
1573164400.846,-0.389,0.366,0.840,0
1573164400.866,-0.389,0.365,0.839,0
1573164400.885,-0.389,0.365,0.840,0
1573164400.905,-0.389,0.365,0.840,0
1573164400.925,-0.390,0.365,0.842,0
1573164400.945,-0.389,0.364,0.842,0
1573164400.964,-0.389,0.363,0.841,0
1573164400.984,-0.388,0.362,0.842,0
1573164401.004,-0.388,0.361,0.842,0
1573164401.023,-0.387,0.360,0.842,0
1573164401.043,-0.386,0.360,0.842,0
1573164401.063,-0.385,0.360,0.842,0
1573164401.083,-0.388,0.360,0.842,0
1573164401.102,-0.387,0.360,0.843,0
1573164401.122,-0.386,0.359,0.844,0
1573164401.142,-0.386,0.360,0.844,0
1573164401.161,-0.388,0.361,0.842,0
1573164401.181,-0.389,0.361,0.842,0
1573164401.201,-0.389,0.361,0.842,0
1573164401.221,-0.390,0.362,0.841,0
1573164401.240,-0.388,0.361,0.841,0
1573164401.260,-0.387,0.363,0.843,0
1573164401.280,-0.385,0.363,0.843,0
1573164401.299,-0.383,0.362,0.844,0
1573164401.319,-0.381,0.360,0.846,0
1573164401.339,-0.382,0.359,0.846,0
1573164401.358,-0.384,0.359,0.846,0
1573164401.378,-0.388,0.357,0.845,0
1573164401.398,-0.390,0.358,0.845,0
1573164401.418,-0.391,0.358,0.844,0
1573164401.437,-0.390,0.356,0.844,0
1573164401.457,-0.386,0.355,0.844,0
1573164401.477,-0.383,0.353,0.845,0
1573164401.496,-0.381,0.352,0.845,0
1573164401.516,-0.381,0.353,0.846,0
1573164401.536,-0.381,0.354,0.847,0
1573164401.556,-0.382,0.357,0.846,0
1573164401.575,-0.384,0.360,0.845,0
1573164401.595,-0.385,0.361,0.844,0
1573164401.615,-0.384,0.363,0.844,0
1573164401.634,-0.383,0.363,0.844,0
1573164401.654,-0.383,0.362,0.845,0
1573164401.674,-0.382,0.361,0.844,0
1573164401.694,-0.381,0.361,0.845,0
1573164401.713,-0.382,0.362,0.845,0
1573164401.733,-0.383,0.360,0.845,0
1573164401.753,-0.384,0.361,0.844,0
1573164401.772,-0.386,0.362,0.843,0
1573164401.792,-0.387,0.362,0.844,0
1573164401.812,-0.385,0.363,0.843,0
1573164401.831,-0.384,0.363,0.843,0
1573164401.851,-0.384,0.362,0.843,0
1573164401.871,-0.381,0.361,0.844,0
1573164401.891,-0.381,0.362,0.843,0
1573164401.910,-0.381,0.362,0.845,0
1573164401.930,-0.381,0.364,0.844,0
1573164401.950,-0.382,0.364,0.846,0
1573164401.969,-0.382,0.365,0.843,0
1573164401.989,-0.383,0.366,0.843,0
1573164402.009,-0.382,0.366,0.842,0
1573164402.029,-0.381,0.368,0.844,0
1573164402.048,-0.382,0.368,0.843,0
1573164402.068,-0.381,0.368,0.842,0
1573164402.088,-0.381,0.366,0.844,0
1573164402.107,-0.383,0.366,0.844,0
1573164402.127,-0.384,0.366,0.843,0
1573164402.147,-0.384,0.365,0.843,0
1573164402.167,-0.385,0.364,0.843,0
1573164402.186,-0.383,0.365,0.842,0
1573164402.206,-0.382,0.364,0.844,0
1573164402.226,-0.380,0.365,0.844,0
1573164402.245,-0.380,0.365,0.843,0
1573164402.265,-0.381,0.365,0.844,0
1573164402.285,-0.381,0.366,0.843,0
1573164402.305,-0.381,0.367,0.844,0
1573164402.324,-0.383,0.367,0.843,0
1573164402.344,-0.381,0.367,0.842,0
1573164402.364,-0.382,0.366,0.843,0
1573164402.383,-0.382,0.367,0.843,0
1573164402.403,-0.382,0.368,0.843,0
1573164402.423,-0.382,0.368,0.843,0
1573164402.442,-0.383,0.368,0.842,0
1573164402.462,-0.382,0.368,0.843,0
1573164402.482,-0.382,0.369,0.842,0
1573164402.502,-0.383,0.368,0.843,0
1573164402.521,-0.381,0.367,0.844,0
1573164402.541,-0.380,0.367,0.843,0
1573164402.561,-0.380,0.366,0.842,0
1573164402.580,-0.380,0.365,0.844,0
1573164402.600,-0.381,0.366,0.843,0
1573164402.620,-0.381,0.366,0.843,0
1573164402.640,-0.382,0.366,0.844,0
1573164402.659,-0.383,0.370,0.842,0
1573164402.679,-0.385,0.373,0.844,0
1573164402.699,-0.387,0.371,0.843,0
1573164402.718,-0.384,0.370,0.839,0
1573164402.738,-0.382,0.367,0.839,0
1573164402.758,-0.379,0.368,0.841,0
1573164402.778,-0.380,0.366,0.844,0
1573164402.797,-0.380,0.365,0.846,0
1573164402.817,-0.380,0.366,0.848,0
1573164402.837,-0.383,0.366,0.846,0
1573164402.856,-0.384,0.366,0.845,0
1573164402.876,-0.384,0.365,0.843,0
1573164402.896,-0.382,0.364,0.843,0
1573164402.915,-0.379,0.361,0.843,0
1573164402.935,-0.377,0.358,0.845,0
1573164402.955,-0.378,0.358,0.846,0
1573164402.975,-0.378,0.359,0.846,0
1573164402.994,-0.380,0.360,0.846,0
1573164403.014,-0.382,0.361,0.848,0
1573164403.034,-0.383,0.362,0.846,0
1573164403.053,-0.382,0.362,0.847,0
1573164403.073,-0.382,0.360,0.848,0
1573164403.093,-0.380,0.358,0.846,0
1573164403.113,-0.378,0.358,0.845,0
1573164403.132,-0.377,0.359,0.846,0
1573164403.152,-0.378,0.359,0.844,0
1573164403.172,-0.381,0.361,0.844,0
1573164403.191,-0.383,0.363,0.844,0
1573164403.211,-0.387,0.363,0.843,0
1573164403.231,-0.387,0.363,0.844,0
1573164403.251,-0.388,0.361,0.845,0
1573164403.270,-0.385,0.360,0.845,0
1573164403.290,-0.384,0.356,0.844,0
1573164403.310,-0.383,0.355,0.846,0
1573164403.329,-0.382,0.354,0.846,0
1573164403.349,-0.382,0.354,0.845,0
1573164403.369,-0.384,0.354,0.844,0
1573164403.388,-0.387,0.356,0.845,0
1573164403.408,-0.387,0.357,0.844,0
1573164403.428,-0.388,0.358,0.845,0
1573164403.448,-0.384,0.359,0.844,0
1573164403.467,-0.386,0.359,0.847,0
1573164403.487,-0.382,0.358,0.844,0
1573164403.507,-0.380,0.360,0.844,0
1573164403.526,-0.384,0.359,0.846,0
1573164403.546,-0.384,0.360,0.845,0
1573164403.566,-0.385,0.360,0.843,0
1573164403.586,-0.388,0.360,0.844,0
1573164403.605,-0.386,0.359,0.844,0
1573164403.625,-0.386,0.357,0.847,0
1573164403.645,-0.383,0.355,0.847,0
1573164403.664,-0.381,0.353,0.848,0
1573164403.684,-0.382,0.351,0.846,0
1573164403.704,-0.384,0.354,0.846,0
1573164403.724,-0.384,0.354,0.846,0
1573164403.743,-0.385,0.355,0.848,0
1573164403.763,-0.384,0.356,0.846,0
1573164403.783,-0.383,0.357,0.847,0
1573164403.802,-0.384,0.357,0.846,0
1573164403.822,-0.384,0.356,0.846,0
1573164403.842,-0.385,0.355,0.847,0
1573164403.862,-0.385,0.357,0.847,0
1573164403.881,-0.385,0.356,0.846,0
1573164403.901,-0.385,0.356,0.846,0
1573164403.921,-0.384,0.356,0.846,0
1573164403.940,-0.383,0.357,0.846,0
1573164403.960,-0.384,0.358,0.845,0
1573164403.980,-0.384,0.357,0.845,0
1573164403.999,-0.384,0.358,0.845,0
1573164404.019,-0.385,0.357,0.846,0
1573164404.039,-0.386,0.358,0.845,0
1573164404.059,-0.387,0.358,0.844,0
1573164404.078,-0.388,0.358,0.842,0
1573164404.098,-0.389,0.358,0.842,0
1573164404.118,-0.388,0.358,0.843,0
1573164404.137,-0.388,0.357,0.843,0
1573164404.157,-0.388,0.358,0.843,0
1573164404.177,-0.385,0.357,0.845,0
1573164404.197,-0.382,0.357,0.847,0
1573164404.216,-0.381,0.360,0.846,0
1573164404.236,-0.380,0.360,0.846,0
1573164404.256,-0.380,0.361,0.845,0
1573164404.275,-0.380,0.362,0.843,0
1573164404.295,-0.382,0.363,0.844,0
1573164404.315,-0.385,0.364,0.844,0
1573164404.335,-0.386,0.362,0.843,0
