timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1574374568.524,38.086,48.340,25.879,35.156,58.594,0
1574374568.528,19.043,65.918,45.898,15.625,21.484,0
1574374568.532,35.156,63.477,28.809,33.203,50.293,0
1574374568.536,52.734,20.508,28.809,56.641,81.055,0
1574374568.540,29.297,63.965,27.832,38.086,26.855,0
1574374568.544,7.812,56.641,41.504,6.836,13.672,0
1574374568.548,6.836,63.477,41.016,5.371,21.973,0
1574374568.552,20.996,68.848,38.086,21.484,23.438,0
1574374568.556,28.809,13.672,26.367,29.297,15.137,0
1574374568.560,46.875,26.367,14.648,45.410,23.438,0
1574374568.563,61.035,54.199,-4.395,52.734,50.293,0
1574374568.567,77.148,65.918,44.434,77.148,59.570,0
1574374568.571,45.410,72.754,66.895,61.035,26.367,0
1574374568.575,5.371,66.895,21.973,15.625,-5.371,0
1574374568.579,29.297,47.852,36.621,37.109,18.066,0
1574374568.583,37.598,54.199,19.043,29.297,-0.488,0
1574374568.587,19.043,70.801,28.320,13.184,-0.977,0
1574374568.591,32.715,22.461,51.270,27.344,3.906,0
1574374568.595,45.898,-2.441,45.898,39.551,2.441,0
1574374568.599,44.922,28.320,51.758,43.457,7.324,0
1574374568.603,46.387,19.531,25.879,40.039,3.418,0
1574374568.606,42.969,47.363,18.555,43.457,0.488,0
1574374568.610,37.109,102.051,37.598,37.109,3.418,0
1574374568.614,4.395,93.262,10.742,7.324,-12.207,0
1574374568.618,22.949,6.348,6.836,26.367,35.156,0
1574374568.622,48.828,4.883,30.762,50.781,56.152,0
1574374568.626,19.531,59.082,39.062,27.344,-17.578,0
1574374568.630,26.367,45.410,44.922,33.203,-13.184,0
1574374568.634,35.645,58.594,33.203,46.875,22.949,0
1574374568.638,23.926,64.453,22.461,27.344,12.695,0
1574374568.642,44.434,58.594,35.645,44.434,19.043,0
1574374568.646,47.363,41.504,40.039,53.223,32.227,0
1574374568.649,43.457,52.734,36.133,46.387,54.199,0
1574374568.653,59.570,57.617,43.457,66.895,74.707,0
1574374568.657,-14.160,18.066,14.160,8.789,-3.418,0
1574374568.661,-12.695,41.016,-1.465,-0.488,-2.441,0
1574374568.665,41.504,85.938,12.207,36.133,33.203,0
1574374568.669,30.273,62.500,61.035,33.203,21.973,0
1574374568.673,21.484,42.969,53.711,32.715,34.668,0
1574374568.677,43.457,48.828,40.039,48.340,54.688,0
1574374568.681,40.039,42.480,53.711,40.039,77.148,0
1574374568.685,25.391,37.109,48.340,41.504,163.086,0
1574374568.688,32.227,70.312,23.926,41.992,313.965,0
1574374568.692,41.504,68.848,33.203,24.902,529.297,0
1574374568.696,52.246,27.832,27.344,26.367,702.637,0
1574374568.700,58.105,55.664,-12.695,34.180,820.801,0
1574374568.704,42.969,63.965,24.414,28.320,755.371,0
1574374568.708,25.879,52.734,27.832,11.230,484.375,0
1574374568.712,21.484,26.855,18.555,21.484,207.520,0
1574374568.716,17.090,11.230,30.273,27.832,-55.664,0
1574374568.720,24.414,21.484,37.109,28.809,-204.102,0
1574374568.724,20.508,34.668,51.270,35.156,-241.211,0
1574374568.728,19.043,81.055,41.016,36.133,-260.742,0
1574374568.731,19.531,41.504,53.711,40.039,-260.254,0
1574374568.735,10.254,44.434,33.203,30.273,-202.637,0
1574374568.739,8.789,95.215,22.949,23.926,-155.762,0
1574374568.743,20.508,69.824,34.180,40.039,-133.301,0
1574374568.747,41.992,60.547,32.227,60.547,-104.004,0
1574374568.751,34.180,21.484,28.809,46.387,-79.590,0
1574374568.755,28.320,21.484,34.668,36.133,-79.102,0
1574374568.759,28.320,63.477,39.551,40.527,-84.473,0
1574374568.763,24.902,68.359,10.254,43.457,-66.406,0
1574374568.767,34.180,64.453,32.715,48.828,-29.297,0
1574374568.771,32.227,27.344,68.848,37.598,-40.527,0
1574374568.774,7.324,20.020,39.551,18.066,-51.270,0
1574374568.778,3.906,61.035,45.898,24.414,-25.391,0
1574374568.782,13.184,75.195,53.223,24.902,-51.270,0
1574374568.786,17.090,59.082,18.555,27.832,-46.387,0
1574374568.790,24.902,37.598,19.043,41.504,-10.254,0
1574374568.794,29.785,38.086,35.645,42.480,-11.230,0
1574374568.798,27.832,62.988,1.953,41.504,-31.738,0
1574374568.802,41.504,7.324,12.695,44.922,-11.230,0
1574374568.806,28.809,3.418,27.832,30.762,-7.812,0
1574374568.810,18.555,93.262,35.645,25.879,-19.531,0
1574374568.813,31.250,75.684,54.688,33.691,15.137,0
1574374568.817,27.832,46.875,26.855,30.762,-1.953,0
1574374568.821,35.156,62.988,-2.441,40.527,5.859,0
1574374568.825,19.531,43.457,14.160,22.949,9.277,0
1574374568.829,30.273,21.973,55.176,31.738,9.766,0
1574374568.833,39.062,34.180,4.883,34.180,50.781,0
1574374568.837,32.715,61.035,15.625,30.762,15.137,0
1574374568.841,24.414,85.449,53.223,28.320,-17.578,0
1574374568.845,36.133,80.078,59.570,42.480,9.766,0
1574374568.849,36.621,47.363,37.109,50.293,15.625,0
1574374568.853,26.855,33.691,13.184,37.109,21.484,0
1574374568.856,30.273,39.551,28.320,39.062,26.855,0
1574374568.860,14.648,47.363,18.066,11.719,-0.977,0
1574374568.864,4.395,71.289,38.574,0.488,0.977,0
1574374568.868,11.719,74.707,24.902,24.902,25.391,0
1574374568.872,28.809,41.504,16.602,40.527,23.438,0
1574374568.876,30.762,46.875,31.738,49.316,37.109,0
1574374568.880,34.180,43.457,36.621,51.758,51.758,0
1574374568.884,22.461,-19.043,14.160,19.531,19.531,0
1574374568.888,22.949,23.438,17.090,24.902,15.137,0
1574374568.892,47.363,100.586,50.293,50.781,71.289,0
1574374568.896,28.809,76.172,39.551,30.762,57.129,0
1574374568.899,18.066,52.734,35.156,20.508,40.527,0
1574374568.903,29.297,62.500,16.602,32.227,66.895,0
1574374568.907,22.949,43.945,-3.906,20.020,42.480,0
1574374568.911,57.617,53.223,62.012,45.898,49.316,0
1574374568.915,47.852,54.688,64.453,45.898,55.176,0
1574374568.919,4.395,18.066,18.066,4.395,51.270,0
1574374568.923,16.602,53.223,30.762,18.555,66.406,0
1574374568.927,33.691,83.008,19.531,32.227,39.062,0
1574374568.931,41.504,66.406,29.297,43.457,44.922,0
1574374568.935,54.688,70.801,57.129,50.781,76.660,0
1574374568.938,37.598,50.781,38.574,26.367,65.918,0
1574374568.942,26.855,26.367,20.996,29.297,59.082,0
1574374568.946,44.922,32.227,39.551,57.129,104.492,0
1574374568.950,47.363,46.875,19.531,60.547,133.301,0
1574374568.954,31.738,39.062,15.137,41.992,96.680,0
1574374568.958,20.508,60.059,4.395,30.273,101.074,0
1574374568.962,7.812,73.730,7.324,21.973,113.281,0
1574374568.966,19.043,71.777,62.012,27.832,99.121,0
1574374568.970,23.438,62.500,62.500,22.949,126.465,0
1574374568.974,12.695,19.043,19.043,15.137,118.164,0
1574374568.978,39.551,45.898,16.602,41.504,106.934,0
1574374568.981,46.387,61.035,58.594,40.527,120.605,0
1574374568.985,20.996,29.785,41.504,26.855,114.746,0
1574374568.989,30.762,49.805,11.719,34.180,125.000,0
1574374568.993,41.016,73.730,22.949,34.668,131.836,0
1574374568.997,34.668,70.801,48.828,36.133,123.047,0
1574374569.001,35.645,58.594,48.340,39.551,112.305,0
1574374569.005,31.250,64.941,35.156,38.086,117.676,0
1574374569.009,29.785,25.391,34.180,35.156,124.023,0
1574374569.013,33.203,-7.324,50.293,39.062,97.168,0
1574374569.017,36.133,-11.719,-7.324,41.504,98.633,0
1574374569.021,59.570,33.691,-0.488,59.570,130.371,0
1574374569.024,46.387,113.281,67.383,53.711,92.285,0
1574374569.028,18.555,92.285,17.090,26.855,43.457,0
1574374569.032,9.766,50.293,4.395,13.672,35.645,0
1574374569.036,-7.324,47.363,17.578,-0.488,9.277,0
1574374569.040,7.324,42.969,23.926,15.625,-11.719,0
1574374569.044,20.996,9.766,44.434,32.715,-11.230,0
1574374569.048,12.207,38.574,48.828,20.996,-13.672,0
1574374569.052,21.973,40.527,31.250,33.203,-4.883,0
1574374569.056,56.641,30.273,54.199,73.242,23.438,0
1574374569.060,39.062,42.480,36.621,51.758,-12.695,0
1574374569.063,14.160,52.734,-21.973,29.297,-42.480,0
1574374569.067,28.320,38.086,24.414,44.922,-44.434,0
1574374569.071,23.438,0.000,49.316,32.715,-50.293,0
1574374569.075,18.066,16.602,13.184,25.879,-40.527,0
1574374569.079,28.809,71.289,30.273,43.457,-27.344,0
1574374569.083,4.395,74.707,21.484,4.883,-57.129,0
1574374569.087,-2.930,75.684,11.230,-2.441,-74.219,0
1574374569.091,20.996,79.590,12.695,39.551,-54.688,0
1574374569.095,32.227,47.852,3.418,42.480,-34.668,0
1574374569.099,38.574,7.812,38.574,49.805,4.883,0
1574374569.103,28.320,14.648,49.805,41.016,-1.953,0
1574374569.106,11.719,52.246,45.898,20.508,-37.109,0
1574374569.110,19.043,56.152,31.250,24.902,-33.691,0
1574374569.114,15.625,41.992,21.973,25.391,-35.645,0
1574374569.118,11.719,14.648,25.391,25.391,-32.715,0
1574374569.122,22.949,-21.484,21.484,22.461,-24.902,0
1574374569.126,40.039,13.672,21.484,33.691,-1.953,0
1574374569.130,58.105,89.355,26.367,61.523,32.715,0
1574374569.134,47.363,88.379,40.527,60.059,15.137,0
1574374569.138,18.555,40.039,27.832,23.438,-29.297,0
1574374569.142,22.461,52.734,19.043,16.602,-14.160,0
1574374569.146,37.109,59.082,26.367,33.203,8.789,0
1574374569.149,45.898,31.250,38.086,42.480,32.227,0
1574374569.153,29.297,12.695,32.227,27.344,-1.953,0
1574374569.157,18.066,31.738,28.320,23.438,-9.277,0
1574374569.161,15.625,51.270,11.719,15.625,-1.465,0
1574374569.165,31.250,41.992,-5.859,19.531,-3.418,0
1574374569.169,32.715,59.082,31.250,47.363,41.016,0
1574374569.173,33.203,69.336,55.176,57.617,24.414,0
1574374569.177,35.645,33.203,33.691,47.363,9.766,0
1574374569.181,33.691,26.855,36.621,39.062,24.414,0
1574374569.185,30.273,45.410,51.270,40.039,40.527,0
1574374569.188,12.207,55.176,40.039,29.297,23.438,0
1574374569.192,27.832,42.969,35.645,36.133,23.926,0
1574374569.196,59.082,40.039,35.645,69.336,41.992,0
1574374569.200,52.246,55.176,-0.488,65.918,42.969,0
1574374569.204,12.207,79.590,15.625,30.762,7.324,0
1574374569.208,28.809,61.523,63.477,39.062,22.949,0
1574374569.212,59.082,50.293,57.129,55.176,58.105,0
1574374569.216,42.969,34.668,54.199,47.852,34.180,0
1574374569.220,28.320,20.508,39.062,30.273,16.602,0
1574374569.224,23.438,80.566,26.367,9.277,-10.254,0
1574374569.228,40.527,81.055,45.898,39.551,11.230,0
1574374569.231,45.898,57.129,65.430,78.125,58.105,0
1574374569.235,53.223,48.340,74.707,78.125,64.941,0
1574374569.239,52.734,24.902,38.574,53.711,65.430,0
1574374569.243,19.043,22.461,0.977,16.113,6.836,0
1574374569.247,26.855,76.172,31.738,46.387,14.160,0
1574374569.251,57.129,52.246,49.805,69.336,49.316,0
1574374569.255,53.223,39.062,20.020,35.645,26.367,0
1574374569.259,34.668,73.730,-35.156,14.648,20.996,0
1574374569.263,41.016,64.453,35.645,35.645,66.895,0
1574374569.267,41.992,57.617,107.910,45.898,45.410,0
1574374569.271,43.457,42.480,73.242,43.457,13.672,0
1574374569.274,53.711,16.602,71.289,77.148,40.039,0
1574374569.278,52.734,-29.297,72.754,61.523,29.785,0
1574374569.282,27.832,40.527,46.875,26.855,20.020,0
1574374569.286,19.043,104.492,27.832,21.973,41.992,0
1574374569.290,52.246,82.520,42.969,48.340,93.750,0
1574374569.294,40.527,72.266,50.293,53.223,45.410,0
1574374569.298,1.465,54.688,8.789,8.301,-19.043,0
1574374569.302,0.488,3.418,15.137,17.578,-14.160,0
1574374569.306,-15.137,-13.672,41.992,29.297,-24.902,0
1574374569.310,-5.859,24.902,46.875,20.996,-21.484,0
1574374569.313,52.246,27.832,12.207,50.293,20.020,0
1574374569.317,67.871,14.648,-9.766,72.266,94.727,0
1574374569.321,-2.441,69.824,22.461,17.090,23.438,0
1574374569.325,-25.879,111.816,50.293,-8.789,-58.105,0
1574374569.329,5.371,35.156,51.270,26.855,-24.414,0
1574374569.333,22.949,-44.922,30.273,54.688,9.277,0
1574374569.337,35.156,20.996,58.594,62.500,14.160,0
1574374569.341,-1.465,93.750,37.598,14.160,-19.531,0
1574374569.345,-46.875,89.844,18.066,-33.203,-56.641,0
1574374569.349,-9.277,51.758,47.852,3.906,-21.973,0
1574374569.353,36.133,-13.184,62.988,31.250,15.625,0
1574374569.356,24.902,-9.766,60.059,16.602,3.418,0
1574374569.360,-0.977,77.148,24.414,-4.395,2.930,0
1574374569.364,4.395,50.293,-17.090,-6.836,4.395,0
1574374569.368,48.340,23.926,3.906,43.945,34.180,0
1574374569.372,27.344,99.609,35.645,27.344,15.137,0
1574374569.376,-6.836,99.121,33.203,-26.367,-12.695,0
1574374569.380,8.301,43.945,8.301,-33.203,1.953,0
1574374569.384,26.855,34.180,15.625,-7.324,15.137,0
1574374569.388,7.324,64.941,-8.301,-5.371,31.738,0
1574374569.392,-10.742,47.852,-19.531,-36.133,0.488,0
1574374569.396,1.465,22.461,49.805,-31.250,-27.344,0
1574374569.399,20.508,-3.418,62.500,12.695,10.254,0
1574374569.403,29.785,30.762,40.039,22.949,44.922,0
1574374569.407,20.508,98.145,-2.441,5.371,12.207,0
1574374569.411,4.395,96.191,19.531,0.000,-35.156,0
1574374569.415,23.438,-13.184,64.453,33.691,4.883,0
1574374569.419,47.852,-33.203,59.570,41.992,46.387,0
1574374569.423,5.371,98.145,32.227,-4.883,22.949,0
1574374569.427,9.277,56.641,26.855,8.789,12.695,0
1574374569.431,36.621,6.348,33.203,17.578,33.691,0
1574374569.435,19.531,33.203,26.367,9.277,40.039,0
1574374569.438,35.156,14.160,39.062,35.156,35.645,0
1574374569.442,46.387,61.523,45.898,36.133,61.035,0
1574374569.446,1.953,104.980,16.113,0.977,44.434,0
1574374569.450,14.648,75.195,12.207,5.371,19.043,0
1574374569.454,37.109,47.852,55.176,41.016,2.441,0
1574374569.458,2.441,43.457,47.852,23.438,-29.297,0
1574374569.462,13.672,53.711,29.785,15.137,1.953,0
1574374569.466,26.855,34.180,33.203,31.250,14.160,0
1574374569.470,44.922,-11.719,42.480,55.664,25.391,0
1574374569.474,61.523,41.504,55.176,79.102,43.945,0
1574374569.478,45.410,57.617,28.809,66.406,16.113,0
1574374569.481,45.898,44.434,34.180,58.105,25.879,0
1574374569.485,47.363,104.980,47.852,41.992,25.391,0
1574374569.489,27.832,93.262,39.551,26.855,-23.438,0
1574374569.493,2.441,44.922,34.180,21.973,-24.414,0
1574374569.497,12.695,3.906,43.457,33.203,-18.555,0
1574374569.501,36.133,16.113,42.969,53.711,-12.695,0
1574374569.505,49.805,40.527,8.789,69.336,21.973,0
1574374569.509,35.156,51.270,33.203,66.895,21.484,0
1574374569.513,-1.465,78.613,35.645,31.250,-32.227,0
1574374569.517,4.883,73.242,50.293,31.738,-9.766,0
1574374569.521,20.020,50.781,81.055,48.340,10.254,0
1574374569.524,0.977,13.184,27.344,18.555,-47.852,0
1574374569.528,20.508,18.555,14.648,18.066,-35.645,0
1574374569.532,45.410,61.523,42.969,43.945,41.016,0
1574374569.536,23.438,80.566,-17.578,38.086,25.879,0
1574374569.540,42.480,40.039,-1.953,47.363,-2.930,0
1574374569.544,50.781,47.363,73.730,60.547,28.809,0
1574374569.548,20.020,37.109,71.289,42.480,-8.789,0
1574374569.552,-5.371,22.461,46.387,-6.348,-55.664,0
1574374569.556,-29.785,75.195,11.230,-37.109,-71.777,0
1574374569.560,-15.137,33.691,5.371,1.465,-33.203,0
1574374569.563,44.434,-4.395,41.504,70.801,53.223,0
1574374569.567,18.555,62.500,20.020,30.762,9.766,0
1574374569.571,4.395,51.758,15.137,1.953,-50.293,0
1574374569.575,40.527,51.270,30.273,40.527,5.371,0
1574374569.579,25.879,102.539,37.109,36.133,69.824,0
1574374569.583,-20.996,64.941,31.738,-15.625,125.977,0
1574374569.587,1.465,-0.488,-13.184,-15.625,298.828,0
1574374569.591,38.086,10.742,32.227,19.531,532.227,0
1574374569.595,23.926,41.504,64.453,25.391,663.086,0
1574374569.599,31.250,18.066,52.734,24.902,728.027,0
1574374569.603,-0.977,63.477,41.992,-11.230,595.215,0
1574374569.606,-30.273,104.980,20.508,-19.043,320.312,0
1574374569.610,-16.602,68.359,10.742,-8.789,76.660,0
1574374569.614,0.977,29.785,41.016,9.766,-120.605,0
1574374569.618,20.508,0.000,45.410,44.434,-220.703,0
1574374569.622,19.531,-12.695,32.715,52.734,-263.672,0
1574374569.626,3.906,37.109,26.367,22.461,-270.508,0
1574374569.630,22.949,64.941,25.879,25.879,-197.754,0
1574374569.634,42.480,27.832,33.691,48.828,-125.000,0
1574374569.638,40.527,22.461,23.926,45.898,-86.426,0
1574374569.642,24.414,74.707,19.043,20.020,-74.219,0
1574374569.646,18.066,59.082,27.832,17.578,-95.703,0
1574374569.649,36.621,4.883,29.785,45.410,-83.008,0
1574374569.653,58.105,42.480,42.480,63.965,-72.754,0
1574374569.657,43.457,42.969,44.434,50.293,-72.266,0
1574374569.661,49.805,-24.902,36.621,51.270,-60.059,0
1574374569.665,68.848,25.391,33.203,66.406,-35.156,0
1574374569.669,27.832,105.469,30.762,30.273,-27.832,0
1574374569.673,-0.977,119.141,38.086,14.160,-47.852,0
1574374569.677,-1.465,47.363,28.809,9.277,-74.707,0
1574374569.681,30.273,0.488,18.066,14.648,-48.828,0
1574374569.685,39.062,31.738,13.184,40.039,-7.812,0
1574374569.688,24.414,32.227,14.160,40.039,-5.371,0
1574374569.692,90.332,79.590,40.039,92.285,46.875,0
1574374569.696,108.398,44.922,44.922,117.188,50.781,0
1574374569.700,6.348,13.672,18.555,17.090,-64.941,0
1574374569.704,-10.254,69.824,26.367,-19.043,-74.707,0
1574374569.708,35.156,59.570,46.387,21.484,-12.695,0
1574374569.712,-7.324,53.711,11.719,3.906,-30.762,0
1574374569.716,-19.043,54.199,0.000,-2.441,-37.109,0
1574374569.720,29.785,-1.953,11.230,50.781,1.465,0
1574374569.724,49.805,2.930,63.477,73.730,19.531,0
1574374569.728,56.641,-18.066,49.805,50.781,8.301,0
1574374569.731,98.145,67.871,24.414,89.355,58.594,0
1574374569.735,94.238,166.504,89.355,107.422,84.961,0
1574374569.739,8.301,61.523,35.645,26.855,8.301,0
1574374569.743,-33.203,34.180,-19.043,-15.137,-27.344,0
1574374569.747,-4.883,63.477,24.902,0.488,-21.484,0
1574374569.751,16.602,-78.125,41.992,15.137,-21.973,0
1574374569.755,-1.953,-50.781,-3.906,-0.977,-26.367,0
1574374569.759,66.895,160.156,20.996,63.477,35.645,0
1574374569.763,54.199,112.793,59.082,71.289,35.156,0
1574374569.767,-25.879,20.996,36.133,-10.254,-0.488,0
1574374569.771,59.082,23.438,67.871,42.480,50.781,0
1574374569.774,96.680,65.430,67.383,95.215,67.871,0
1574374569.778,29.297,100.098,16.113,37.109,27.832,0
1574374569.782,-5.371,75.195,3.906,-8.301,-4.883,0
1574374569.786,-5.859,-3.418,22.461,-8.789,-8.789,0
1574374569.790,16.113,-45.898,16.113,19.043,23.438,0
1574374569.794,85.449,95.215,41.504,92.285,103.027,0
1574374569.798,78.125,70.312,65.430,77.637,90.820,0
1574374569.802,68.848,8.789,73.730,79.102,75.684,0
1574374569.806,37.109,107.910,65.430,48.828,47.852,0
1574374569.810,28.320,96.680,47.852,22.461,30.762,0
1574374569.813,15.137,30.762,20.020,22.949,18.555,0
1574374569.817,-21.973,38.574,-17.090,-13.184,-8.789,0
1574374569.821,13.672,35.645,33.691,26.367,15.625,0
1574374569.825,2.930,-18.066,26.367,20.996,11.230,0
1574374569.829,17.578,33.203,20.996,26.367,53.711,0
1574374569.833,34.180,87.402,40.039,43.945,61.035,0
1574374569.837,55.176,83.008,39.062,61.035,69.336,0
1574374569.841,61.523,62.500,37.598,68.848,99.121,0
1574374569.845,54.688,8.301,56.152,62.500,87.891,0
1574374569.849,62.012,27.344,62.012,68.848,96.191,0
1574374569.853,27.344,98.633,-11.230,41.992,88.379,0
1574374569.856,33.691,56.152,-10.254,38.086,105.957,0
1574374569.860,48.828,6.836,71.777,42.480,104.004,0
1574374569.864,41.016,41.992,75.195,44.922,88.379,0
1574374569.868,18.066,54.199,58.594,53.223,90.332,0
1574374569.872,1.953,40.039,36.133,33.203,98.145,0
1574374569.876,6.836,38.574,42.480,32.227,106.445,0
1574374569.880,45.898,41.992,48.340,62.988,156.738,0
1574374569.884,64.453,42.480,19.043,63.965,174.316,0
1574374569.888,52.246,67.383,36.133,60.059,122.070,0
1574374569.892,32.227,20.508,47.852,55.664,109.375,0
1574374569.896,31.250,-10.742,24.414,38.574,129.395,0
1574374569.899,36.621,25.391,3.418,47.852,133.301,0
1574374569.903,83.496,48.828,60.059,111.816,159.180,0
1574374569.907,78.125,24.414,90.332,92.285,145.508,0
1574374569.911,14.648,69.336,-23.438,18.555,90.820,0
1574374569.915,59.082,139.648,-8.789,70.801,107.422,0
1574374569.919,52.246,113.770,91.797,77.637,106.934,0
1574374569.923,1.465,17.090,63.477,36.133,61.523,0
1574374569.927,-1.953,24.902,45.898,34.668,39.062,0
1574374569.931,35.645,29.785,66.895,49.316,55.176,0
1574374569.935,100.098,25.391,67.871,104.980,86.914,0
1574374569.938,40.039,73.730,14.160,62.500,29.785,0
1574374569.942,-13.184,31.738,0.977,6.836,-1.465,0
1574374569.946,19.531,38.574,54.199,44.434,13.672,0
1574374569.950,34.668,89.844,47.852,62.988,2.930,0
1574374569.954,94.238,106.445,50.781,111.328,45.898,0
1574374569.958,62.988,14.648,20.020,78.613,26.855,0
1574374569.962,5.859,-11.719,-16.602,11.719,-44.922,0
1574374569.966,18.066,66.406,44.922,18.555,-51.758,0
1574374569.970,6.348,91.309,68.848,27.832,-46.387,0
1574374569.974,8.301,34.668,24.414,35.645,-32.227,0
1574374569.978,45.898,28.809,45.898,52.246,10.254,0
1574374569.981,98.145,96.680,102.051,108.398,43.945,0
1574374569.985,47.363,6.836,32.715,71.289,-19.531,0
1574374569.989,-16.602,-39.551,-14.648,6.836,-54.688,0
1574374569.993,6.836,28.320,26.855,33.203,-12.695,0
1574374569.997,44.434,94.238,48.828,68.848,8.301,0
1574374570.001,36.621,93.262,28.809,46.387,-23.926,0
1574374570.005,12.207,43.945,-20.996,27.344,-35.645,0
1574374570.009,72.266,33.203,-5.371,99.121,65.430,0
1574374570.013,53.711,15.625,48.340,80.566,41.016,0
1574374570.017,-5.859,36.621,67.383,21.973,-32.227,0
1574374570.021,18.066,63.965,61.523,38.574,-14.648,0
1574374570.024,30.273,89.355,55.664,55.176,7.324,0
1574374570.028,14.648,56.152,44.434,38.086,-10.742,0
1574374570.032,5.371,21.973,-3.906,25.879,-8.301,0
1574374570.036,21.484,64.941,-2.930,35.645,-0.977,0
1574374570.040,38.086,44.434,46.387,47.852,12.695,0
1574374570.044,52.246,-10.254,52.734,63.965,26.367,0
1574374570.048,61.523,17.090,29.297,72.754,40.039,0
1574374570.052,26.367,71.777,12.207,46.387,27.832,0
1574374570.056,6.836,80.566,28.320,31.738,-5.371,0
1574374570.060,29.785,68.359,46.387,53.223,21.973,0
1574374570.063,42.480,50.781,25.391,67.871,41.992,0
1574374570.067,36.133,2.930,15.625,55.176,35.156,0
1574374570.071,26.855,21.973,31.250,37.109,31.738,0
1574374570.075,5.371,70.312,36.133,16.113,25.391,0
1574374570.079,-13.672,55.176,13.184,-5.859,4.883,0
1574374570.083,6.348,18.066,8.301,9.766,1.953,0
1574374570.087,28.809,45.898,46.875,31.250,7.812,0
1574374570.091,15.137,64.941,50.293,25.391,1.953,0
1574374570.095,19.531,33.691,33.203,36.621,63.477,0
1574374570.099,66.406,64.941,46.387,86.426,81.543,0
1574374570.103,37.109,65.918,37.598,64.453,24.902,0
1574374570.106,2.930,3.906,39.551,31.738,20.996,0
1574374570.110,28.809,45.410,31.738,33.203,34.668,0
1574374570.114,24.414,95.703,7.324,22.461,16.602,0
1574374570.118,40.039,-17.090,20.020,41.504,35.156,0
1574374570.122,30.762,-8.789,22.949,37.598,32.227,0
1574374570.126,17.578,111.816,37.598,33.203,20.020,0
1574374570.130,28.809,99.609,20.020,43.945,50.293,0
1574374570.134,13.184,33.691,9.766,23.926,20.996,0
1574374570.138,27.832,39.062,46.387,24.414,12.695,0
1574374570.142,40.527,42.480,61.523,36.133,23.438,0
1574374570.146,23.926,37.598,46.875,35.156,25.879,0
1574374570.149,32.227,66.895,23.438,47.363,43.457,0
1574374570.153,62.012,45.410,-3.418,77.148,59.570,0
1574374570.157,41.504,40.527,23.926,46.875,44.434,0
1574374570.161,0.488,52.246,68.359,-3.418,0.488,0
1574374570.165,20.020,57.129,42.480,31.250,28.809,0
1574374570.169,27.344,49.316,20.508,45.898,44.434,0
1574374570.173,36.133,38.086,61.035,50.781,41.504,0
1574374570.177,53.223,52.734,73.730,62.988,60.059,0
1574374570.181,29.297,61.523,33.691,34.668,55.664,0
1574374570.185,20.508,44.922,7.812,26.855,46.875,0
1574374570.188,38.574,29.297,26.855,54.199,33.691,0
1574374570.192,31.738,41.992,29.785,47.363,16.113,0
1574374570.196,15.137,88.867,11.719,37.109,41.504,0
1574374570.200,29.297,70.312,9.766,41.016,53.223,0
1574374570.204,38.574,46.875,29.297,43.457,29.297,0
1574374570.208,44.434,41.016,62.012,57.129,28.320,0
1574374570.212,28.809,-21.484,63.477,30.273,24.902,0
1574374570.216,9.766,19.043,44.434,10.742,16.113,0
1574374570.220,3.906,70.312,2.441,13.672,-6.348,0
1574374570.224,22.949,91.797,23.926,34.180,29.785,0
1574374570.228,30.762,101.074,52.734,35.645,41.992,0
1574374570.231,4.395,63.965,30.762,10.254,1.953,0
1574374570.235,9.766,50.781,24.902,11.719,4.395,0
1574374570.239,26.855,35.645,18.066,32.227,14.160,0
1574374570.243,26.855,27.344,-15.137,37.109,12.207,0
1574374570.247,17.090,7.812,-2.930,44.922,35.156,0
1574374570.251,24.902,44.434,63.965,52.246,46.387,0
1574374570.255,37.109,73.242,68.359,46.875,45.898,0
1574374570.259,27.832,74.219,55.176,34.180,24.902,0
1574374570.263,-1.465,58.105,31.250,0.000,-18.555,0
1574374570.267,23.438,38.086,34.668,22.949,37.109,0
1574374570.271,25.879,42.480,51.270,36.133,43.945,0
1574374570.274,30.273,29.297,18.555,34.668,71.777,0
1574374570.278,60.547,55.176,8.301,62.988,125.977,0
1574374570.282,19.531,31.738,24.414,24.902,60.547,0
1574374570.286,21.484,-3.906,54.688,24.414,45.410,0
1574374570.290,39.062,73.730,70.801,33.691,80.078,0
1574374570.294,-0.488,96.680,39.551,-0.488,38.574,0
1574374570.298,-4.395,58.594,18.555,15.625,12.207,0
1574374570.302,20.020,50.293,14.648,34.668,41.992,0
1574374570.306,60.547,25.879,23.926,71.289,68.359,0
1574374570.310,57.617,35.645,45.410,74.219,58.105,0
1574374570.313,3.906,69.336,20.996,13.184,21.973,0
1574374570.317,27.832,61.035,19.043,21.973,47.363,0
1574374570.321,35.156,35.645,26.367,39.062,52.246,0
1574374570.325,22.461,56.152,22.461,25.879,30.273,0
1574374570.329,17.578,70.312,27.832,14.160,25.879,0
1574374570.333,56.641,90.820,50.293,62.500,74.707,0
1574374570.337,75.684,53.223,32.715,83.008,90.820,0
1574374570.341,21.484,-5.859,3.418,23.926,40.039,0
1574374570.345,8.789,10.254,42.480,20.020,37.598,0
1574374570.349,29.785,43.457,48.828,39.062,35.645,0
1574374570.353,16.113,83.984,14.160,28.809,14.160,0
1574374570.356,20.020,40.039,15.137,32.715,8.789,0
1574374570.360,30.762,29.297,31.738,48.828,11.230,0
