timestamps,X,Y,Z,Marker0
1562953188.188,-0.539,0.148,0.834,0
1562953188.208,-0.537,0.147,0.834,0
1562953188.227,-0.536,0.146,0.834,0
1562953188.247,-0.535,0.147,0.834,0
1562953188.267,-0.536,0.146,0.835,0
1562953188.287,-0.537,0.147,0.834,0
1562953188.306,-0.536,0.149,0.833,0
1562953188.326,-0.538,0.149,0.834,0
1562953188.346,-0.539,0.148,0.835,0
1562953188.366,-0.537,0.149,0.833,0
1562953188.386,-0.536,0.148,0.836,0
1562953188.405,-0.534,0.147,0.833,0
1562953188.425,-0.535,0.147,0.834,0
1562953188.445,-0.536,0.147,0.834,0
1562953188.465,-0.536,0.146,0.834,0
1562953188.485,-0.535,0.146,0.834,0
1562953188.504,-0.537,0.146,0.835,0
1562953188.524,-0.537,0.147,0.836,0
1562953188.544,-0.536,0.148,0.834,0
1562953188.564,-0.536,0.147,0.834,0
1562953188.583,-0.537,0.147,0.833,0
1562953188.603,-0.536,0.147,0.833,0
1562953188.623,-0.537,0.147,0.834,0
1562953188.643,-0.536,0.148,0.836,0
1562953188.663,-0.537,0.148,0.834,0
1562953188.682,-0.537,0.148,0.834,0
1562953188.702,-0.536,0.147,0.834,0
1562953188.722,-0.536,0.147,0.834,0
1562953188.742,-0.536,0.147,0.835,0
1562953188.762,-0.536,0.148,0.834,0
1562953188.781,-0.537,0.148,0.834,0
1562953188.801,-0.536,0.148,0.835,0
1562953188.821,-0.536,0.148,0.835,0
1562953188.841,-0.536,0.147,0.834,0
1562953188.860,-0.535,0.147,0.834,0
1562953188.880,-0.536,0.145,0.834,0
1562953188.900,-0.536,0.144,0.837,0
1562953188.920,-0.536,0.147,0.836,0
1562953188.940,-0.536,0.145,0.835,0
1562953188.959,-0.537,0.147,0.833,0
1562953188.979,-0.538,0.145,0.835,0
1562953188.999,-0.536,0.148,0.833,0
1562953189.019,-0.534,0.149,0.832,0
1562953189.038,-0.535,0.149,0.834,0
1562953189.058,-0.536,0.148,0.836,0
1562953189.078,-0.539,0.148,0.835,0
1562953189.098,-0.540,0.146,0.834,0
1562953189.118,-0.538,0.146,0.834,0
1562953189.137,-0.536,0.146,0.834,0
1562953189.157,-0.536,0.145,0.834,0
1562953189.177,-0.534,0.147,0.834,0
1562953189.197,-0.537,0.147,0.834,0
1562953189.217,-0.539,0.146,0.835,0
1562953189.236,-0.539,0.149,0.836,0
1562953189.256,-0.539,0.148,0.835,0
1562953189.276,-0.538,0.148,0.833,0
1562953189.296,-0.536,0.148,0.833,0
1562953189.315,-0.535,0.147,0.832,0
1562953189.335,-0.536,0.146,0.835,0
1562953189.355,-0.537,0.147,0.834,0
1562953189.375,-0.537,0.147,0.835,0
1562953189.395,-0.537,0.146,0.834,0
1562953189.414,-0.538,0.147,0.834,0
1562953189.434,-0.538,0.148,0.834,0
1562953189.454,-0.538,0.148,0.833,0
1562953189.474,-0.538,0.148,0.834,0
1562953189.494,-0.537,0.148,0.833,0
1562953189.513,-0.536,0.147,0.834,0
1562953189.533,-0.537,0.147,0.835,0
1562953189.553,-0.537,0.148,0.834,0
1562953189.573,-0.537,0.149,0.835,0
1562953189.592,-0.536,0.148,0.835,0
1562953189.612,-0.536,0.149,0.835,0
1562953189.632,-0.536,0.148,0.833,0
1562953189.652,-0.537,0.148,0.833,0
1562953189.672,-0.536,0.148,0.833,0
1562953189.691,-0.538,0.148,0.834,0
1562953189.711,-0.539,0.148,0.834,0
1562953189.731,-0.539,0.149,0.833,0
1562953189.751,-0.539,0.149,0.832,0
1562953189.771,-0.539,0.148,0.833,0
1562953189.790,-0.536,0.149,0.833,0
1562953189.810,-0.538,0.151,0.834,0
1562953189.830,-0.539,0.149,0.834,0
1562953189.850,-0.539,0.148,0.834,0
1562953189.869,-0.538,0.148,0.832,0
1562953189.889,-0.535,0.147,0.833,0
1562953189.909,-0.534,0.148,0.831,0
1562953189.929,-0.535,0.150,0.832,0
1562953189.949,-0.537,0.151,0.835,0
1562953189.968,-0.539,0.151,0.833,0
1562953189.988,-0.542,0.151,0.832,0
1562953190.008,-0.539,0.150,0.833,0
1562953190.028,-0.538,0.150,0.833,0
1562953190.047,-0.539,0.149,0.833,0
1562953190.067,-0.538,0.149,0.833,0
1562953190.087,-0.537,0.149,0.832,0
1562953190.107,-0.539,0.149,0.832,0
1562953190.127,-0.538,0.149,0.832,0
1562953190.146,-0.538,0.151,0.834,0
1562953190.166,-0.539,0.152,0.834,0
1562953190.186,-0.541,0.151,0.832,0
1562953190.206,-0.540,0.151,0.831,0
1562953190.226,-0.537,0.150,0.828,0
1562953190.245,-0.537,0.147,0.831,0
1562953190.265,-0.537,0.145,0.826,0
1562953190.285,-0.537,0.145,0.825,0
1562953190.305,-0.535,0.145,0.831,0
1562953190.324,-0.535,0.146,0.837,0
1562953190.344,-0.538,0.150,0.841,0
1562953190.364,-0.539,0.152,0.842,0
1562953190.384,-0.540,0.153,0.841,0
1562953190.404,-0.540,0.154,0.837,0
1562953190.423,-0.535,0.156,0.832,0
1562953190.443,-0.532,0.156,0.830,0
1562953190.463,-0.529,0.158,0.829,0
1562953190.483,-0.533,0.156,0.831,0
1562953190.503,-0.544,0.149,0.835,0
1562953190.522,-0.552,0.142,0.833,0
1562953190.542,-0.551,0.140,0.832,0
1562953190.562,-0.545,0.140,0.828,0
1562953190.582,-0.535,0.145,0.831,0
1562953190.601,-0.528,0.150,0.833,0
1562953190.621,-0.524,0.153,0.835,0
1562953190.641,-0.525,0.156,0.837,0
1562953190.661,-0.526,0.156,0.831,0
1562953190.681,-0.527,0.155,0.831,0
1562953190.700,-0.530,0.157,0.832,0
1562953190.720,-0.529,0.156,0.835,0
1562953190.740,-0.535,0.153,0.839,0
1562953190.760,-0.536,0.149,0.833,0
1562953190.780,-0.536,0.148,0.833,0
1562953190.799,-0.533,0.150,0.830,0
1562953190.819,-0.533,0.152,0.829,0
1562953190.839,-0.529,0.159,0.823,0
1562953190.859,-0.525,0.167,0.823,0
1562953190.878,-0.532,0.172,0.827,0
1562953190.898,-0.536,0.177,0.828,0
1562953190.918,-0.540,0.179,0.828,0
1562953190.938,-0.544,0.180,0.822,0
1562953190.958,-0.547,0.182,0.819,0
1562953190.977,-0.546,0.188,0.814,0
1562953190.997,-0.552,0.191,0.815,0
1562953191.017,-0.557,0.193,0.818,0
1562953191.037,-0.561,0.197,0.818,0
1562953191.057,-0.562,0.200,0.813,0
1562953191.076,-0.558,0.205,0.813,0
1562953191.096,-0.556,0.205,0.818,0
1562953191.116,-0.555,0.209,0.816,0
1562953191.136,-0.550,0.213,0.815,0
1562953191.155,-0.549,0.216,0.815,0
1562953191.175,-0.552,0.220,0.815,0
1562953191.195,-0.558,0.219,0.811,0
1562953191.215,-0.564,0.220,0.800,0
1562953191.235,-0.568,0.221,0.800,0
1562953191.254,-0.568,0.225,0.806,0
1562953191.274,-0.565,0.231,0.810,0
1562953191.294,-0.561,0.233,0.812,0
1562953191.314,-0.559,0.235,0.809,0
1562953191.333,-0.558,0.232,0.809,0
1562953191.353,-0.562,0.226,0.807,0
1562953191.373,-0.565,0.220,0.806,0
1562953191.393,-0.563,0.217,0.804,0
1562953191.413,-0.559,0.216,0.810,0
1562953191.432,-0.557,0.213,0.812,0
1562953191.452,-0.556,0.212,0.811,0
1562953191.472,-0.552,0.211,0.806,0
1562953191.492,-0.554,0.209,0.807,0
1562953191.512,-0.556,0.208,0.807,0
1562953191.531,-0.558,0.207,0.810,0
1562953191.551,-0.558,0.204,0.809,0
1562953191.571,-0.561,0.201,0.812,0
1562953191.591,-0.559,0.199,0.811,0
1562953191.610,-0.556,0.195,0.807,0
1562953191.630,-0.551,0.193,0.809,0
1562953191.650,-0.554,0.188,0.818,0
1562953191.670,-0.554,0.185,0.816,0
1562953191.690,-0.555,0.187,0.812,0
1562953191.709,-0.550,0.187,0.813,0
1562953191.729,-0.550,0.183,0.812,0
