timestamps,X,Y,Z,Marker0
1574372191.339,-0.303,0.180,0.929,0
1574372191.359,-0.304,0.178,0.929,0
1574372191.379,-0.304,0.178,0.926,0
1574372191.398,-0.303,0.177,0.927,0
1574372191.418,-0.304,0.176,0.927,0
1574372191.438,-0.304,0.177,0.927,0
1574372191.458,-0.303,0.178,0.928,0
1574372191.477,-0.302,0.177,0.928,0
1574372191.497,-0.304,0.177,0.929,0
1574372191.517,-0.303,0.175,0.929,0
1574372191.536,-0.303,0.177,0.927,0
1574372191.556,-0.303,0.177,0.927,0
1574372191.576,-0.302,0.176,0.927,0
1574372191.596,-0.303,0.176,0.927,0
1574372191.615,-0.303,0.175,0.928,0
1574372191.635,-0.303,0.177,0.929,0
1574372191.655,-0.303,0.176,0.929,0
1574372191.674,-0.302,0.176,0.927,0
1574372191.694,-0.303,0.176,0.928,0
1574372191.714,-0.302,0.178,0.928,0
1574372191.733,-0.305,0.177,0.927,0
1574372191.753,-0.306,0.176,0.925,0
1574372191.773,-0.307,0.178,0.925,0
1574372191.793,-0.308,0.178,0.926,0
1574372191.812,-0.308,0.178,0.924,0
1574372191.832,-0.306,0.177,0.929,0
1574372191.852,-0.304,0.177,0.933,0
1574372191.871,-0.303,0.180,0.930,0
1574372191.891,-0.303,0.179,0.926,0
1574372191.911,-0.303,0.178,0.926,0
1574372191.931,-0.302,0.178,0.926,0
1574372191.950,-0.302,0.178,0.928,0
1574372191.970,-0.302,0.177,0.927,0
1574372191.990,-0.304,0.177,0.927,0
1574372192.009,-0.306,0.177,0.927,0
1574372192.029,-0.304,0.178,0.926,0
1574372192.049,-0.304,0.180,0.928,0
1574372192.069,-0.308,0.180,0.928,0
1574372192.088,-0.308,0.178,0.924,0
1574372192.108,-0.305,0.180,0.927,0
1574372192.128,-0.306,0.180,0.928,0
1574372192.147,-0.306,0.181,0.928,0
1574372192.167,-0.307,0.179,0.929,0
1574372192.187,-0.305,0.180,0.927,0
1574372192.206,-0.306,0.179,0.927,0
1574372192.226,-0.305,0.179,0.927,0
1574372192.246,-0.305,0.180,0.928,0
1574372192.266,-0.305,0.178,0.927,0
1574372192.285,-0.306,0.176,0.925,0
1574372192.305,-0.305,0.175,0.924,0
1574372192.325,-0.304,0.176,0.925,0
1574372192.344,-0.303,0.176,0.926,0
1574372192.364,-0.301,0.178,0.927,0
1574372192.384,-0.302,0.178,0.928,0
1574372192.404,-0.303,0.177,0.929,0
1574372192.423,-0.304,0.177,0.927,0
1574372192.443,-0.305,0.176,0.926,0
1574372192.463,-0.305,0.177,0.927,0
1574372192.482,-0.306,0.178,0.927,0
1574372192.502,-0.306,0.178,0.926,0
1574372192.522,-0.306,0.177,0.926,0
1574372192.541,-0.304,0.177,0.927,0
1574372192.561,-0.304,0.180,0.928,0
1574372192.581,-0.304,0.178,0.929,0
1574372192.601,-0.306,0.177,0.927,0
1574372192.620,-0.305,0.177,0.927,0
1574372192.640,-0.306,0.177,0.926,0
1574372192.660,-0.307,0.177,0.927,0
1574372192.679,-0.307,0.177,0.925,0
1574372192.699,-0.307,0.179,0.925,0
1574372192.719,-0.309,0.177,0.924,0
1574372192.739,-0.305,0.179,0.924,0
