timestamps,X,Y,Z,Marker0
1564086379.903,0.546,0.262,-2.587,0
1564086379.923,0.508,0.164,-2.594,0
1564086379.943,0.441,-0.045,-2.579,0
1564086379.963,0.486,-0.284,-2.535,0
1564086379.982,0.576,-0.493,-2.430,0
1564086380.002,0.606,-0.568,-2.609,0
1564086380.022,0.636,-0.434,-2.617,0
1564086380.041,0.800,-0.284,-2.415,0
1564086380.061,0.785,0.067,-2.318,0
1564086380.081,0.426,0.650,-2.774,0
1564086380.101,0.688,0.957,-2.654,0
1564086380.120,0.875,1.114,-2.445,0
1564086380.140,0.785,1.129,-2.325,0
1564086380.160,0.927,0.927,-2.176,0
1564086380.179,1.009,0.680,-2.206,0
1564086380.199,1.039,0.546,-2.430,0
1564086380.219,0.965,0.366,-2.639,0
1564086380.238,0.778,0.150,-2.654,0
1564086380.258,0.628,0.060,-2.662,0
1564086380.278,0.456,-0.022,-2.624,0
1564086380.298,0.493,0.075,-2.497,0
1564086380.317,0.561,0.202,-2.385,0
1564086380.337,0.568,0.374,-2.550,0
1564086380.357,0.464,0.441,-2.849,0
1564086380.376,0.449,0.254,-2.923,0
1564086380.396,0.493,0.060,-2.819,0
1564086380.416,0.479,-0.209,-2.796,0
1564086380.436,0.299,-0.351,-2.983,0
1564086380.455,0.052,-0.449,-3.208,0
1564086380.475,-0.142,-0.508,-3.357,0
1564086380.495,-0.120,-0.516,-3.357,0
1564086380.514,-0.112,-0.523,-3.148,0
1564086380.534,0.127,-0.493,-2.976,0
1564086380.554,0.224,-0.568,-2.901,0
1564086380.574,0.322,-0.501,-2.976,0
1564086380.593,0.404,-0.419,-3.148,0
1564086380.613,0.449,-0.262,-3.245,0
1564086380.633,0.471,-0.067,-3.200,0
1564086380.652,0.501,0.135,-3.088,0
1564086380.672,0.389,0.322,-2.849,0
1564086380.692,0.217,0.426,-2.707,0
1564086380.711,0.187,0.292,-2.602,0
1564086380.731,0.187,0.112,-2.505,0
1564086380.751,0.217,-0.105,-2.587,0
1564086380.771,0.247,-0.209,-2.639,0
1564086380.790,0.292,-0.202,-2.744,0
1564086380.810,0.404,-0.239,-2.781,0
1564086380.830,0.493,-0.307,-2.871,0
1564086380.849,0.576,-0.411,-2.923,0
1564086380.869,0.643,-0.449,-3.006,0
1564086380.889,0.807,-0.449,-3.043,0
1564086380.909,0.837,-0.381,-3.088,0
1564086380.928,0.890,-0.247,-2.864,0
1564086380.948,1.077,-0.508,-2.512,0
1564086380.968,0.852,-0.254,-2.654,0
1564086380.987,0.830,0.277,-2.879,0
1564086381.007,1.122,0.531,-2.729,0
1564086381.027,1.151,0.591,-2.804,0
1564086381.046,1.219,0.613,-2.856,0
1564086381.066,1.368,0.486,-2.849,0
1564086381.086,1.458,0.419,-2.916,0
1564086381.106,1.316,0.224,-2.923,0
1564086381.125,1.241,-0.164,-2.737,0
1564086381.145,1.047,-0.516,-2.587,0
1564086381.165,0.830,-0.710,-2.602,0
1564086381.184,0.800,-0.703,-2.669,0
1564086381.204,0.837,-0.822,-2.579,0
1564086381.224,1.024,-0.912,-2.527,0
1564086381.244,0.972,-0.830,-2.535,0
1564086381.263,0.860,-1.047,-2.467,0
1564086381.283,0.755,-1.615,-2.295,0
1564086381.303,0.636,-2.131,-2.191,0
1564086381.322,0.486,-2.565,-2.138,0
1564086381.342,0.269,-2.953,-2.183,0
1564086381.362,0.105,-3.387,-2.236,0
1564086381.381,-0.060,-3.679,-2.168,0
1564086381.401,-0.097,-3.963,-2.131,0
1564086381.421,0.052,-4.292,-2.116,0
1564086381.441,0.209,-4.538,-2.191,0
1564086381.460,0.247,-4.912,-2.273,0
1564086381.480,0.217,-5.234,-2.348,0
1564086381.500,0.075,-5.563,-2.325,0
1564086381.519,-0.299,-6.034,-2.243,0
1564086381.539,-0.912,-6.445,-2.041,0
1564086381.559,-1.249,-6.624,-1.578,0
1564086381.579,-1.622,-6.662,-1.361,0
1564086381.598,-1.922,-6.744,-1.488,0
1564086381.618,-2.079,-6.924,-1.936,0
1564086381.638,-1.951,-6.894,-2.804,0
1564086381.657,-1.421,-6.572,-3.761,0
1564086381.677,-0.815,-6.049,-4.471,0
1564086381.697,0.007,-5.338,-4.875,0
1564086381.717,0.688,-4.568,-5.181,0
1564086381.736,1.398,-3.626,-5.129,0
1564086381.756,2.064,-2.378,-4.957,0
1564086381.776,2.527,-0.942,-4.785,0
1564086381.795,2.295,0.060,-4.307,0
1564086381.815,2.400,0.950,-4.075,0
1564086381.835,2.527,1.533,-3.880,0
1564086381.854,2.228,2.049,-4.337,0
1564086381.874,1.682,2.819,-5.346,0
1564086381.894,1.847,3.454,-5.929,0
1564086381.914,2.108,4.209,-5.937,0
1564086381.933,2.340,4.845,-5.727,0
1564086381.953,2.572,5.062,-5.271,0
1564086381.973,2.602,4.636,-4.628,0
1564086381.992,2.295,3.866,-4.060,0
1564086382.012,1.966,3.245,-3.768,0
1564086382.032,1.839,2.841,-3.439,0
1564086382.052,2.071,2.751,-3.282,0
1564086382.071,2.393,2.759,-3.223,0
1564086382.091,2.901,2.856,-3.282,0
1564086382.111,3.380,2.886,-3.387,0
1564086382.130,3.731,2.938,-3.626,0
1564086382.150,3.836,3.080,-3.880,0
1564086382.170,3.903,3.312,-4.052,0
1564086382.189,4.015,3.581,-4.127,0
1564086382.209,4.150,4.023,-4.127,0
1564086382.229,4.277,4.441,-4.090,0
1564086382.249,4.329,4.666,-4.067,0
1564086382.268,4.284,4.710,-3.978,0
1564086382.288,4.456,4.636,-3.686,0
1564086382.308,4.606,4.262,-3.133,0
1564086382.327,4.621,3.813,-2.908,0
1564086382.347,4.568,3.604,-2.864,0
1564086382.367,4.509,3.686,-3.148,0
1564086382.387,4.284,4.030,-3.551,0
1564086382.406,4.150,4.494,-3.836,0
1564086382.426,4.135,4.980,-3.933,0
