timestamps,X,Y,Z,Marker0
1573245406.845,-0.291,0.050,0.946,0
1573245406.865,-0.291,0.051,0.946,0
1573245406.884,-0.291,0.051,0.947,0
1573245406.904,-0.293,0.052,0.948,0
1573245406.924,-0.291,0.052,0.949,0
1573245406.944,-0.291,0.053,0.947,0
1573245406.963,-0.290,0.054,0.946,0
1573245406.983,-0.290,0.053,0.946,0
1573245407.003,-0.291,0.053,0.947,0
1573245407.022,-0.291,0.053,0.947,0
1573245407.042,-0.292,0.052,0.946,0
1573245407.062,-0.291,0.049,0.949,0
1573245407.081,-0.295,0.048,0.947,0
1573245407.101,-0.292,0.051,0.945,0
1573245407.121,-0.288,0.049,0.944,0
1573245407.141,-0.286,0.046,0.949,0
1573245407.160,-0.284,0.050,0.951,0
1573245407.180,-0.283,0.054,0.946,0
1573245407.200,-0.282,0.053,0.948,0
1573245407.219,-0.285,0.052,0.949,0
1573245407.239,-0.287,0.051,0.949,0
1573245407.259,-0.291,0.050,0.945,0
1573245407.279,-0.293,0.049,0.945,0
1573245407.298,-0.293,0.050,0.946,0
1573245407.318,-0.291,0.049,0.950,0
1573245407.338,-0.295,0.050,0.948,0
1573245407.357,-0.293,0.053,0.944,0
1573245407.377,-0.292,0.052,0.944,0
1573245407.397,-0.294,0.050,0.946,0
1573245407.417,-0.293,0.051,0.945,0
1573245407.436,-0.292,0.049,0.945,0
1573245407.456,-0.291,0.051,0.947,0
1573245407.476,-0.289,0.050,0.949,0
1573245407.495,-0.288,0.051,0.949,0
1573245407.515,-0.287,0.051,0.948,0
1573245407.535,-0.286,0.051,0.948,0
1573245407.554,-0.286,0.050,0.946,0
1573245407.574,-0.286,0.049,0.946,0
1573245407.594,-0.286,0.050,0.947,0
1573245407.614,-0.286,0.050,0.949,0
1573245407.633,-0.286,0.050,0.948,0
1573245407.653,-0.286,0.050,0.948,0
1573245407.673,-0.287,0.051,0.948,0
1573245407.692,-0.288,0.050,0.947,0
1573245407.712,-0.288,0.050,0.948,0
1573245407.732,-0.288,0.051,0.948,0
1573245407.752,-0.289,0.049,0.949,0
1573245407.771,-0.288,0.050,0.947,0
1573245407.791,-0.288,0.051,0.948,0
1573245407.811,-0.287,0.051,0.949,0
1573245407.830,-0.286,0.050,0.950,0
1573245407.850,-0.285,0.050,0.949,0
1573245407.870,-0.287,0.050,0.947,0
1573245407.889,-0.285,0.048,0.948,0
1573245407.909,-0.286,0.048,0.947,0
1573245407.929,-0.284,0.049,0.949,0
1573245407.949,-0.285,0.048,0.948,0
1573245407.968,-0.287,0.048,0.950,0
1573245407.988,-0.292,0.046,0.945,0
1573245408.008,-0.289,0.050,0.948,0
1573245408.027,-0.284,0.047,0.946,0
1573245408.047,-0.282,0.046,0.953,0
1573245408.067,-0.281,0.050,0.954,0
1573245408.087,-0.279,0.052,0.947,0
1573245408.106,-0.280,0.051,0.949,0
1573245408.126,-0.283,0.050,0.947,0
1573245408.146,-0.285,0.050,0.948,0
1573245408.165,-0.286,0.049,0.946,0
1573245408.185,-0.289,0.049,0.948,0
1573245408.205,-0.287,0.050,0.950,0
1573245408.225,-0.286,0.051,0.953,0
1573245408.244,-0.291,0.051,0.950,0
1573245408.264,-0.288,0.053,0.946,0
1573245408.284,-0.287,0.051,0.945,0
1573245408.303,-0.288,0.050,0.946,0
1573245408.323,-0.287,0.049,0.947,0
1573245408.343,-0.285,0.051,0.949,0
1573245408.362,-0.284,0.050,0.952,0
1573245408.382,-0.283,0.050,0.952,0
1573245408.402,-0.281,0.050,0.952,0
1573245408.422,-0.281,0.049,0.952,0
1573245408.441,-0.282,0.047,0.949,0
1573245408.461,-0.284,0.045,0.948,0
1573245408.481,-0.284,0.043,0.946,0
1573245408.500,-0.284,0.044,0.947,0
1573245408.520,-0.283,0.044,0.947,0
1573245408.540,-0.281,0.046,0.947,0
1573245408.560,-0.280,0.048,0.948,0
1573245408.579,-0.281,0.051,0.949,0
1573245408.599,-0.281,0.050,0.950,0
1573245408.619,-0.283,0.051,0.952,0
1573245408.638,-0.284,0.050,0.949,0
1573245408.658,-0.287,0.052,0.949,0
1573245408.678,-0.287,0.051,0.948,0
1573245408.697,-0.287,0.051,0.949,0
1573245408.717,-0.287,0.051,0.951,0
1573245408.737,-0.285,0.050,0.951,0
1573245408.757,-0.284,0.051,0.951,0
1573245408.776,-0.283,0.049,0.950,0
1573245408.796,-0.283,0.047,0.948,0
1573245408.816,-0.283,0.046,0.948,0
1573245408.835,-0.284,0.044,0.949,0
1573245408.855,-0.280,0.045,0.948,0
1573245408.875,-0.284,0.043,0.947,0
1573245408.895,-0.287,0.043,0.948,0
1573245408.914,-0.289,0.045,0.950,0
1573245408.934,-0.284,0.044,0.944,0
1573245408.954,-0.283,0.042,0.951,0
1573245408.973,-0.285,0.044,0.955,0
1573245408.993,-0.282,0.047,0.949,0
1573245409.013,-0.279,0.048,0.949,0
1573245409.032,-0.281,0.047,0.949,0
1573245409.052,-0.282,0.048,0.950,0
1573245409.072,-0.284,0.047,0.947,0
1573245409.092,-0.287,0.045,0.948,0
1573245409.111,-0.286,0.043,0.949,0
1573245409.131,-0.286,0.044,0.952,0
1573245409.151,-0.290,0.043,0.952,0
1573245409.170,-0.286,0.045,0.949,0
1573245409.190,-0.285,0.043,0.947,0
1573245409.210,-0.285,0.042,0.946,0
1573245409.230,-0.285,0.042,0.945,0
1573245409.249,-0.285,0.042,0.945,0
1573245409.269,-0.283,0.040,0.949,0
1573245409.289,-0.283,0.042,0.952,0
1573245409.308,-0.282,0.042,0.953,0
1573245409.328,-0.280,0.043,0.950,0
1573245409.348,-0.280,0.041,0.951,0
1573245409.368,-0.281,0.041,0.950,0
1573245409.387,-0.281,0.042,0.949,0
1573245409.407,-0.280,0.043,0.951,0
1573245409.427,-0.281,0.041,0.951,0
1573245409.446,-0.281,0.042,0.950,0
1573245409.466,-0.280,0.043,0.951,0
1573245409.486,-0.281,0.043,0.951,0
1573245409.505,-0.281,0.043,0.951,0
1573245409.525,-0.283,0.042,0.949,0
1573245409.545,-0.283,0.041,0.950,0
1573245409.565,-0.285,0.042,0.950,0
1573245409.584,-0.284,0.040,0.949,0
1573245409.604,-0.284,0.040,0.948,0
1573245409.624,-0.284,0.039,0.949,0
1573245409.643,-0.284,0.040,0.950,0
1573245409.663,-0.282,0.041,0.950,0
1573245409.683,-0.281,0.039,0.949,0
1573245409.703,-0.280,0.040,0.948,0
1573245409.722,-0.280,0.039,0.950,0
1573245409.742,-0.280,0.039,0.952,0
1573245409.762,-0.278,0.039,0.950,0
1573245409.781,-0.276,0.040,0.950,0
1573245409.801,-0.279,0.037,0.952,0
1573245409.821,-0.281,0.038,0.954,0
1573245409.840,-0.271,0.040,0.950,0
