timestamps,X,Y,Z,Marker0
1571686750.720,-0.293,0.147,0.935,0
1571686750.740,-0.293,0.147,0.937,0
1571686750.759,-0.295,0.145,0.936,0
1571686750.779,-0.302,0.142,0.935,0
1571686750.799,-0.302,0.143,0.932,0
1571686750.818,-0.299,0.143,0.932,0
1571686750.838,-0.302,0.140,0.940,0
1571686750.858,-0.296,0.140,0.937,0
1571686750.877,-0.283,0.148,0.927,0
1571686750.897,-0.284,0.148,0.935,0
1571686750.917,-0.289,0.144,0.942,0
1571686750.937,-0.294,0.147,0.936,0
1571686750.956,-0.300,0.145,0.934,0
1571686750.976,-0.304,0.142,0.935,0
1571686750.996,-0.302,0.141,0.933,0
1571686751.015,-0.298,0.143,0.933,0
1571686751.035,-0.292,0.146,0.935,0
1571686751.055,-0.291,0.148,0.935,0
1571686751.075,-0.292,0.150,0.936,0
1571686751.094,-0.300,0.147,0.937,0
1571686751.114,-0.306,0.143,0.931,0
1571686751.134,-0.301,0.148,0.928,0
1571686751.153,-0.301,0.146,0.935,0
1571686751.173,-0.297,0.148,0.936,0
1571686751.193,-0.295,0.149,0.937,0
1571686751.212,-0.294,0.150,0.937,0
1571686751.232,-0.293,0.148,0.935,0
1571686751.252,-0.295,0.147,0.933,0
1571686751.272,-0.298,0.147,0.932,0
1571686751.291,-0.297,0.146,0.934,0
1571686751.311,-0.295,0.148,0.935,0
1571686751.331,-0.293,0.149,0.937,0
1571686751.350,-0.292,0.150,0.937,0
1571686751.370,-0.293,0.149,0.934,0
1571686751.390,-0.296,0.147,0.933,0
1571686751.410,-0.298,0.145,0.931,0
1571686751.429,-0.301,0.145,0.934,0
1571686751.449,-0.301,0.145,0.934,0
1571686751.469,-0.299,0.145,0.934,0
1571686751.488,-0.294,0.146,0.935,0
1571686751.508,-0.291,0.148,0.935,0
1571686751.528,-0.293,0.148,0.935,0
1571686751.547,-0.296,0.148,0.936,0
1571686751.567,-0.304,0.145,0.933,0
1571686751.587,-0.306,0.140,0.936,0
1571686751.607,-0.304,0.136,0.929,0
1571686751.626,-0.294,0.145,0.926,0
1571686751.646,-0.292,0.147,0.933,0
1571686751.666,-0.292,0.149,0.939,0
1571686751.685,-0.293,0.152,0.940,0
1571686751.705,-0.297,0.150,0.939,0
1571686751.725,-0.302,0.146,0.934,0
1571686751.745,-0.305,0.143,0.931,0
1571686751.764,-0.302,0.144,0.931,0
1571686751.784,-0.296,0.145,0.933,0
1571686751.804,-0.293,0.149,0.935,0
1571686751.823,-0.291,0.151,0.935,0
1571686751.843,-0.295,0.149,0.936,0
1571686751.863,-0.298,0.147,0.935,0
1571686751.883,-0.297,0.148,0.932,0
1571686751.902,-0.299,0.145,0.933,0
1571686751.922,-0.302,0.145,0.933,0
1571686751.942,-0.300,0.146,0.934,0
1571686751.961,-0.296,0.148,0.935,0
1571686751.981,-0.294,0.150,0.936,0
1571686752.001,-0.294,0.150,0.936,0
1571686752.020,-0.295,0.148,0.934,0
1571686752.040,-0.297,0.146,0.933,0
1571686752.060,-0.299,0.144,0.934,0
1571686752.080,-0.300,0.145,0.933,0
1571686752.099,-0.300,0.145,0.934,0
1571686752.119,-0.298,0.146,0.935,0
1571686752.139,-0.297,0.148,0.934,0
1571686752.158,-0.294,0.149,0.936,0
1571686752.178,-0.295,0.149,0.936,0
1571686752.198,-0.295,0.148,0.934,0
1571686752.218,-0.298,0.148,0.930,0
1571686752.237,-0.298,0.148,0.933,0
1571686752.257,-0.297,0.148,0.937,0
1571686752.277,-0.297,0.149,0.938,0
1571686752.296,-0.296,0.149,0.935,0
1571686752.316,-0.299,0.145,0.935,0
1571686752.336,-0.296,0.141,0.932,0
1571686752.355,-0.289,0.148,0.928,0
1571686752.375,-0.293,0.148,0.932,0
1571686752.395,-0.294,0.147,0.940,0
1571686752.415,-0.294,0.149,0.940,0
1571686752.434,-0.298,0.148,0.938,0
1571686752.454,-0.304,0.145,0.932,0
1571686752.474,-0.307,0.143,0.928,0
1571686752.493,-0.303,0.143,0.930,0
1571686752.513,-0.294,0.148,0.935,0
1571686752.533,-0.291,0.150,0.939,0
1571686752.553,-0.288,0.150,0.939,0
1571686752.572,-0.295,0.151,0.935,0
1571686752.592,-0.302,0.144,0.932,0
1571686752.612,-0.305,0.145,0.930,0
1571686752.631,-0.304,0.144,0.932,0
1571686752.651,-0.300,0.145,0.934,0
1571686752.671,-0.296,0.147,0.935,0
1571686752.690,-0.294,0.148,0.935,0
1571686752.710,-0.293,0.148,0.934,0
1571686752.730,-0.295,0.147,0.935,0
1571686752.750,-0.298,0.146,0.934,0
1571686752.769,-0.300,0.146,0.933,0
1571686752.789,-0.299,0.145,0.937,0
1571686752.809,-0.296,0.146,0.936,0
1571686752.828,-0.295,0.147,0.936,0
1571686752.848,-0.294,0.146,0.931,0
1571686752.868,-0.295,0.146,0.932,0
1571686752.888,-0.297,0.145,0.935,0
1571686752.907,-0.299,0.146,0.936,0
1571686752.927,-0.298,0.147,0.935,0
1571686752.947,-0.297,0.149,0.932,0
1571686752.966,-0.295,0.149,0.936,0
1571686752.986,-0.292,0.150,0.936,0
1571686753.006,-0.293,0.150,0.936,0
1571686753.025,-0.297,0.149,0.937,0
1571686753.045,-0.305,0.145,0.929,0
1571686753.065,-0.308,0.141,0.937,0
1571686753.085,-0.303,0.143,0.930,0
1571686753.104,-0.294,0.150,0.927,0
1571686753.124,-0.292,0.149,0.940,0
1571686753.144,-0.291,0.150,0.943,0
1571686753.163,-0.293,0.153,0.936,0
1571686753.183,-0.298,0.150,0.932,0
1571686753.203,-0.303,0.147,0.931,0
1571686753.223,-0.306,0.144,0.929,0
1571686753.242,-0.304,0.145,0.932,0
1571686753.262,-0.297,0.147,0.936,0
1571686753.282,-0.294,0.150,0.938,0
1571686753.301,-0.296,0.151,0.937,0
1571686753.321,-0.301,0.147,0.932,0
1571686753.341,-0.302,0.145,0.928,0
1571686753.361,-0.302,0.147,0.930,0
1571686753.380,-0.301,0.146,0.935,0
1571686753.400,-0.300,0.147,0.935,0
1571686753.420,-0.300,0.147,0.934,0
1571686753.439,-0.297,0.149,0.935,0
1571686753.459,-0.298,0.148,0.933,0
1571686753.479,-0.302,0.146,0.932,0
1571686753.498,-0.303,0.147,0.931,0
1571686753.518,-0.300,0.147,0.931,0
1571686753.538,-0.299,0.148,0.934,0
1571686753.558,-0.298,0.149,0.936,0
1571686753.577,-0.297,0.149,0.936,0
1571686753.597,-0.299,0.148,0.932,0
1571686753.617,-0.299,0.148,0.932,0
1571686753.636,-0.299,0.149,0.933,0
1571686753.656,-0.300,0.149,0.934,0
1571686753.676,-0.302,0.148,0.934,0
1571686753.696,-0.300,0.148,0.932,0
1571686753.715,-0.298,0.148,0.935,0
1571686753.735,-0.297,0.149,0.933,0
1571686753.755,-0.299,0.148,0.933,0
1571686753.774,-0.302,0.147,0.934,0
1571686753.794,-0.305,0.146,0.931,0
1571686753.814,-0.306,0.144,0.937,0
1571686753.833,-0.302,0.142,0.933,0
1571686753.853,-0.294,0.149,0.924,0
1571686753.873,-0.294,0.150,0.932,0
1571686753.893,-0.294,0.149,0.939,0
1571686753.912,-0.296,0.153,0.939,0
1571686753.932,-0.301,0.150,0.938,0
1571686753.952,-0.305,0.146,0.933,0
1571686753.971,-0.307,0.144,0.927,0
1571686753.991,-0.306,0.143,0.929,0
1571686754.011,-0.302,0.146,0.932,0
1571686754.031,-0.295,0.150,0.935,0
1571686754.050,-0.292,0.153,0.935,0
1571686754.070,-0.297,0.152,0.935,0
1571686754.090,-0.301,0.147,0.931,0
1571686754.109,-0.302,0.149,0.930,0
1571686754.129,-0.302,0.147,0.934,0
1571686754.149,-0.303,0.147,0.934,0
1571686754.168,-0.301,0.149,0.934,0
1571686754.188,-0.298,0.149,0.936,0
1571686754.208,-0.295,0.149,0.935,0
1571686754.228,-0.296,0.149,0.932,0
1571686754.247,-0.296,0.148,0.932,0
1571686754.267,-0.296,0.147,0.934,0
1571686754.287,-0.297,0.148,0.935,0
1571686754.306,-0.298,0.148,0.934,0
1571686754.326,-0.299,0.147,0.934,0
1571686754.346,-0.300,0.146,0.931,0
1571686754.366,-0.300,0.147,0.933,0
1571686754.385,-0.298,0.147,0.933,0
1571686754.405,-0.296,0.148,0.935,0
1571686754.425,-0.299,0.149,0.935,0
1571686754.444,-0.300,0.148,0.933,0
1571686754.464,-0.299,0.148,0.931,0
1571686754.484,-0.299,0.149,0.930,0
1571686754.503,-0.297,0.149,0.934,0
1571686754.523,-0.299,0.149,0.936,0
1571686754.543,-0.299,0.150,0.937,0
1571686754.563,-0.300,0.149,0.933,0
1571686754.582,-0.304,0.146,0.934,0
1571686754.602,-0.300,0.145,0.930,0
1571686754.622,-0.294,0.151,0.926,0
1571686754.641,-0.294,0.151,0.932,0
1571686754.661,-0.292,0.152,0.940,0
1571686754.681,-0.293,0.153,0.941,0
1571686754.701,-0.297,0.153,0.938,0
1571686754.720,-0.302,0.149,0.932,0
1571686754.740,-0.306,0.147,0.927,0
1571686754.760,-0.303,0.148,0.929,0
1571686754.779,-0.299,0.148,0.934,0
1571686754.799,-0.295,0.152,0.935,0
1571686754.819,-0.294,0.154,0.934,0
1571686754.839,-0.298,0.152,0.934,0
1571686754.858,-0.301,0.147,0.933,0
1571686754.878,-0.300,0.149,0.929,0
1571686754.898,-0.301,0.147,0.933,0
1571686754.917,-0.302,0.148,0.932,0
1571686754.937,-0.299,0.149,0.935,0
1571686754.957,-0.295,0.151,0.937,0
1571686754.976,-0.294,0.152,0.937,0
1571686754.996,-0.294,0.152,0.933,0
1571686755.016,-0.294,0.151,0.932,0
1571686755.036,-0.297,0.148,0.931,0
1571686755.055,-0.297,0.147,0.933,0
1571686755.075,-0.298,0.146,0.935,0
1571686755.095,-0.298,0.148,0.933,0
1571686755.114,-0.299,0.149,0.933,0
1571686755.134,-0.301,0.149,0.933,0
1571686755.154,-0.299,0.151,0.932,0
1571686755.174,-0.298,0.149,0.933,0
1571686755.193,-0.299,0.150,0.935,0
1571686755.213,-0.299,0.149,0.935,0
1571686755.233,-0.298,0.148,0.933,0
1571686755.252,-0.296,0.149,0.934,0
1571686755.272,-0.293,0.150,0.933,0
1571686755.292,-0.294,0.151,0.932,0
1571686755.311,-0.296,0.152,0.935,0
1571686755.331,-0.298,0.153,0.936,0
1571686755.351,-0.305,0.149,0.937,0
1571686755.371,-0.308,0.145,0.933,0
1571686755.390,-0.302,0.149,0.924,0
1571686755.410,-0.296,0.155,0.927,0
1571686755.430,-0.295,0.151,0.943,0
1571686755.449,-0.294,0.156,0.939,0
1571686755.469,-0.298,0.156,0.937,0
1571686755.489,-0.303,0.149,0.935,0
1571686755.509,-0.308,0.145,0.928,0
1571686755.528,-0.307,0.144,0.926,0
1571686755.548,-0.302,0.147,0.929,0
1571686755.568,-0.293,0.153,0.936,0
1571686755.587,-0.287,0.156,0.939,0
1571686755.607,-0.290,0.156,0.935,0
1571686755.627,-0.299,0.149,0.935,0
1571686755.646,-0.303,0.149,0.927,0
1571686755.666,-0.305,0.148,0.929,0
1571686755.686,-0.305,0.147,0.935,0
1571686755.706,-0.301,0.151,0.933,0
1571686755.725,-0.295,0.154,0.936,0
1571686755.745,-0.294,0.156,0.935,0
1571686755.765,-0.294,0.155,0.932,0
1571686755.784,-0.298,0.154,0.931,0
1571686755.804,-0.302,0.152,0.930,0
1571686755.824,-0.303,0.152,0.933,0
1571686755.844,-0.303,0.153,0.933,0
1571686755.863,-0.304,0.154,0.933,0
1571686755.883,-0.305,0.152,0.933,0
1571686755.903,-0.305,0.152,0.931,0
1571686755.922,-0.303,0.152,0.932,0
1571686755.942,-0.302,0.152,0.932,0
1571686755.962,-0.300,0.152,0.933,0
1571686755.982,-0.299,0.151,0.935,0
1571686756.001,-0.299,0.150,0.933,0
1571686756.021,-0.297,0.148,0.931,0
1571686756.041,-0.296,0.150,0.930,0
1571686756.060,-0.294,0.150,0.931,0
1571686756.080,-0.296,0.150,0.935,0
