timestamps,X,Y,Z,Marker0
1564086380.024,-0.414,0.453,0.776,0
1564086380.044,-0.414,0.456,0.782,0
1564086380.063,-0.408,0.459,0.781,0
1564086380.083,-0.415,0.454,0.785,0
1564086380.103,-0.411,0.456,0.786,0
1564086380.123,-0.409,0.456,0.784,0
1564086380.142,-0.408,0.453,0.781,0
1564086380.162,-0.404,0.455,0.781,0
1564086380.182,-0.403,0.454,0.781,0
1564086380.201,-0.404,0.453,0.781,0
1564086380.221,-0.406,0.451,0.781,0
1564086380.241,-0.407,0.451,0.781,0
1564086380.260,-0.408,0.452,0.782,0
1564086380.280,-0.406,0.452,0.784,0
1564086380.300,-0.410,0.451,0.784,0
1564086380.320,-0.406,0.453,0.785,0
1564086380.339,-0.405,0.454,0.784,0
1564086380.359,-0.409,0.452,0.785,0
1564086380.379,-0.408,0.451,0.785,0
1564086380.398,-0.406,0.452,0.783,0
1564086380.418,-0.404,0.453,0.782,0
1564086380.438,-0.404,0.454,0.780,0
1564086380.458,-0.405,0.455,0.780,0
1564086380.477,-0.408,0.454,0.782,0
1564086380.497,-0.409,0.454,0.784,0
1564086380.517,-0.409,0.455,0.783,0
1564086380.536,-0.408,0.458,0.782,0
1564086380.556,-0.407,0.458,0.782,0
1564086380.576,-0.408,0.458,0.782,0
1564086380.595,-0.407,0.457,0.781,0
1564086380.615,-0.408,0.457,0.780,0
1564086380.635,-0.407,0.457,0.780,0
1564086380.655,-0.408,0.456,0.779,0
1564086380.674,-0.408,0.457,0.780,0
1564086380.694,-0.408,0.458,0.781,0
1564086380.714,-0.405,0.458,0.781,0
1564086380.733,-0.405,0.459,0.781,0
1564086380.753,-0.405,0.460,0.781,0
1564086380.773,-0.405,0.459,0.781,0
1564086380.793,-0.406,0.460,0.783,0
1564086380.812,-0.407,0.460,0.781,0
1564086380.832,-0.408,0.460,0.780,0
1564086380.852,-0.405,0.460,0.780,0
1564086380.871,-0.408,0.460,0.779,0
1564086380.891,-0.406,0.463,0.781,0
1564086380.911,-0.406,0.454,0.773,0
1564086380.930,-0.416,0.458,0.774,0
1564086380.950,-0.409,0.465,0.781,0
1564086380.970,-0.411,0.459,0.790,0
1564086380.990,-0.413,0.458,0.785,0
1564086381.009,-0.408,0.460,0.781,0
1564086381.029,-0.405,0.457,0.780,0
1564086381.049,-0.404,0.457,0.780,0
1564086381.068,-0.402,0.458,0.780,0
1564086381.088,-0.404,0.457,0.780,0
1564086381.108,-0.404,0.456,0.780,0
1564086381.128,-0.406,0.456,0.780,0
1564086381.147,-0.405,0.458,0.783,0
1564086381.167,-0.405,0.458,0.786,0
1564086381.187,-0.405,0.456,0.784,0
1564086381.206,-0.408,0.458,0.788,0
1564086381.226,-0.404,0.459,0.790,0
1564086381.246,-0.407,0.457,0.786,0
1564086381.266,-0.407,0.455,0.786,0
1564086381.285,-0.405,0.454,0.787,0
1564086381.305,-0.405,0.456,0.786,0
1564086381.325,-0.408,0.456,0.787,0
1564086381.344,-0.410,0.456,0.788,0
1564086381.364,-0.411,0.457,0.789,0
1564086381.384,-0.413,0.458,0.791,0
1564086381.403,-0.414,0.459,0.793,0
1564086381.423,-0.413,0.458,0.798,0
1564086381.443,-0.414,0.461,0.799,0
1564086381.463,-0.415,0.459,0.802,0
1564086381.482,-0.416,0.458,0.800,0
1564086381.502,-0.416,0.459,0.797,0
1564086381.522,-0.418,0.459,0.798,0
1564086381.541,-0.420,0.456,0.799,0
1564086381.561,-0.419,0.457,0.796,0
1564086381.581,-0.418,0.455,0.788,0
1564086381.601,-0.420,0.457,0.779,0
1564086381.620,-0.418,0.457,0.774,0
1564086381.640,-0.421,0.459,0.765,0
1564086381.660,-0.426,0.459,0.755,0
1564086381.679,-0.435,0.462,0.751,0
1564086381.699,-0.441,0.463,0.744,0
1564086381.719,-0.443,0.461,0.739,0
1564086381.738,-0.445,0.462,0.742,0
1564086381.758,-0.448,0.463,0.743,0
1564086381.778,-0.450,0.463,0.740,0
1564086381.798,-0.446,0.456,0.738,0
1564086381.817,-0.452,0.458,0.742,0
1564086381.837,-0.446,0.466,0.743,0
1564086381.857,-0.440,0.463,0.746,0
1564086381.876,-0.441,0.458,0.756,0
1564086381.896,-0.437,0.456,0.758,0
1564086381.916,-0.436,0.454,0.755,0
1564086381.936,-0.436,0.452,0.750,0
1564086381.955,-0.437,0.453,0.743,0
1564086381.975,-0.435,0.458,0.745,0
1564086381.995,-0.433,0.462,0.753,0
1564086382.014,-0.434,0.463,0.761,0
1564086382.034,-0.433,0.466,0.768,0
1564086382.054,-0.431,0.468,0.771,0
1564086382.074,-0.427,0.464,0.769,0
1564086382.093,-0.430,0.463,0.768,0
1564086382.113,-0.429,0.462,0.768,0
1564086382.133,-0.425,0.459,0.767,0
1564086382.152,-0.426,0.459,0.772,0
1564086382.172,-0.424,0.456,0.777,0
1564086382.192,-0.418,0.455,0.779,0
1564086382.211,-0.416,0.450,0.779,0
1564086382.231,-0.414,0.450,0.779,0
1564086382.251,-0.411,0.449,0.777,0
1564086382.271,-0.410,0.445,0.782,0
1564086382.290,-0.411,0.443,0.781,0
1564086382.310,-0.408,0.443,0.784,0
1564086382.330,-0.404,0.443,0.789,0
1564086382.349,-0.400,0.444,0.792,0
1564086382.369,-0.397,0.444,0.796,0
1564086382.389,-0.396,0.443,0.800,0
1564086382.409,-0.394,0.441,0.803,0
1564086382.428,-0.393,0.439,0.799,0
1564086382.448,-0.391,0.439,0.799,0
1564086382.468,-0.392,0.439,0.796,0
1564086382.487,-0.391,0.440,0.796,0
1564086382.507,-0.388,0.440,0.794,0
1564086382.527,-0.386,0.442,0.793,0
1564086382.546,-0.386,0.442,0.800,0
1564086382.566,-0.383,0.443,0.802,0
1564086382.586,-0.385,0.442,0.798,0
1564086382.606,-0.386,0.440,0.801,0
1564086382.625,-0.383,0.440,0.802,0
1564086382.645,-0.379,0.444,0.802,0
1564086382.665,-0.376,0.442,0.800,0
1564086382.684,-0.379,0.440,0.799,0
1564086382.704,-0.383,0.443,0.806,0
1564086382.724,-0.378,0.445,0.801,0
1564086382.744,-0.384,0.440,0.807,0
1564086382.763,-0.383,0.437,0.813,0
1564086382.783,-0.381,0.433,0.813,0
1564086382.803,-0.379,0.426,0.811,0
1564086382.822,-0.378,0.419,0.811,0
1564086382.842,-0.382,0.411,0.806,0
1564086382.862,-0.381,0.406,0.807,0
1564086382.881,-0.380,0.404,0.808,0
1564086382.901,-0.376,0.408,0.809,0
1564086382.921,-0.373,0.413,0.812,0
1564086382.941,-0.371,0.413,0.820,0
1564086382.960,-0.371,0.414,0.823,0
1564086382.980,-0.371,0.417,0.828,0
1564086383.000,-0.374,0.420,0.823,0
1564086383.019,-0.379,0.422,0.826,0
1564086383.039,-0.380,0.421,0.822,0
1564086383.059,-0.383,0.415,0.814,0
1564086383.079,-0.383,0.415,0.805,0
1564086383.098,-0.382,0.415,0.801,0
1564086383.118,-0.382,0.418,0.802,0
