timestamps,X,Y,Z,Marker0
1573165557.183,-0.429,0.091,0.892,0
1573165557.203,-0.430,0.092,0.890,0
1573165557.222,-0.430,0.092,0.889,0
1573165557.242,-0.430,0.093,0.889,0
1573165557.262,-0.431,0.090,0.890,0
1573165557.282,-0.432,0.089,0.889,0
1573165557.301,-0.430,0.088,0.888,0
1573165557.321,-0.430,0.087,0.889,0
1573165557.341,-0.427,0.089,0.889,0
1573165557.360,-0.428,0.089,0.890,0
1573165557.380,-0.426,0.090,0.890,0
1573165557.400,-0.427,0.092,0.889,0
1573165557.420,-0.428,0.092,0.890,0
1573165557.439,-0.429,0.092,0.891,0
1573165557.459,-0.429,0.092,0.891,0
1573165557.479,-0.430,0.092,0.889,0
1573165557.498,-0.430,0.091,0.888,0
1573165557.518,-0.428,0.090,0.888,0
1573165557.538,-0.429,0.089,0.889,0
1573165557.558,-0.429,0.089,0.890,0
1573165557.577,-0.428,0.088,0.889,0
1573165557.597,-0.428,0.091,0.889,0
1573165557.617,-0.429,0.090,0.890,0
1573165557.636,-0.430,0.091,0.890,0
1573165557.656,-0.430,0.091,0.889,0
1573165557.676,-0.429,0.091,0.889,0
1573165557.695,-0.429,0.091,0.889,0
1573165557.715,-0.428,0.091,0.890,0
1573165557.735,-0.427,0.091,0.890,0
1573165557.755,-0.427,0.090,0.889,0
1573165557.774,-0.426,0.090,0.890,0
1573165557.794,-0.428,0.092,0.890,0
1573165557.814,-0.429,0.092,0.890,0
1573165557.833,-0.430,0.091,0.890,0
1573165557.853,-0.431,0.089,0.889,0
1573165557.873,-0.430,0.090,0.889,0
1573165557.893,-0.430,0.090,0.889,0
1573165557.912,-0.429,0.090,0.889,0
1573165557.932,-0.428,0.089,0.889,0
1573165557.952,-0.428,0.089,0.891,0
1573165557.971,-0.426,0.092,0.887,0
1573165557.991,-0.427,0.092,0.890,0
1573165558.011,-0.429,0.091,0.892,0
1573165558.031,-0.429,0.091,0.890,0
1573165558.050,-0.429,0.092,0.890,0
1573165558.070,-0.430,0.092,0.889,0
1573165558.090,-0.430,0.091,0.889,0
1573165558.109,-0.431,0.090,0.890,0
1573165558.129,-0.431,0.088,0.889,0
1573165558.149,-0.428,0.087,0.889,0
1573165558.168,-0.427,0.088,0.888,0
1573165558.188,-0.427,0.088,0.888,0
1573165558.208,-0.427,0.090,0.888,0
1573165558.228,-0.428,0.091,0.890,0
1573165558.247,-0.429,0.092,0.889,0
1573165558.267,-0.431,0.092,0.891,0
1573165558.287,-0.431,0.093,0.889,0
1573165558.306,-0.430,0.093,0.889,0
1573165558.326,-0.426,0.093,0.890,0
1573165558.346,-0.425,0.091,0.888,0
1573165558.366,-0.425,0.091,0.889,0
1573165558.385,-0.426,0.092,0.890,0
1573165558.405,-0.426,0.093,0.889,0
1573165558.425,-0.427,0.094,0.889,0
1573165558.444,-0.430,0.096,0.888,0
1573165558.464,-0.432,0.097,0.889,0
1573165558.484,-0.432,0.095,0.891,0
1573165558.503,-0.431,0.096,0.891,0
1573165558.523,-0.428,0.096,0.890,0
